"Gene","BF","LoF.BF","nonLoF.BF"
"ACIN1",0.932731778613898,1,0.932731778613898
"GPR158",0.932728475399508,1,0.932728475399508
"CTBS",0.932690688806859,0.999999999999982,0.932690688806876
"SLC26A8",0.93260252277693,0.999999999999986,0.932602522776942
"GYG1",0.932575878743664,1.00000000000006,0.93257587874361
"PDHX",0.932547523972809,1.00000000000002,0.932547523972792
"LAMB4",0.932547108565018,1.00000000000002,0.932547108565001
"LILRA2",0.932545811282692,1.00000000000002,0.932545811282676
"MPEG1",0.932529458705891,1.00000000000002,0.932529458705875
"TAGAP",0.932503890337367,1,0.932503890337367
"INMT",0.932473893689105,1,0.932473893689105
"MEF2BNB-MEF2B",0.932421250664482,1,0.932421250664482
"IZUMO4",0.932418623337743,1.00000000000005,0.932418623337698
"SPHK1",0.932382628414405,1,0.932382628414405
"BVES",0.932372192304121,1,0.932372192304121
"DSC3",0.932371877744507,1,0.932371877744507
"SCAF11",0.93236476106345,1,0.93236476106345
"B3GAT3",0.932304032611901,1,0.932304032611901
"COL27A1",0.932295656876014,1,0.932295656876014
"MTRR",0.932264235877965,1,0.932264235877965
"YY1AP1",0.932260987949853,1,0.932260987949853
"PDE3A",0.932234903354882,1,0.932234903354882
"AGGF1",0.932091218237461,1,0.932091218237461
"ZBTB7C",0.932028416084272,1,0.932028416084272
"TESK1",0.931998605299632,1,0.931998605299632
"IQGAP2",0.931940181646613,1,0.931940181646613
"TTC21A",0.931888518375261,1.00000000000002,0.931888518375245
"ZNF254",0.931874245881274,0.999999999999982,0.931874245881291
"DYTN",0.931848567148964,1,0.931848567148964
"RP1",0.931837918738965,1.00000000000004,0.931837918738932
"GFM1",0.931836366846871,1,0.931836366846871
"CPQ",0.931828503819968,1.00000000000004,0.931828503819935
"ST14",0.931815043089332,1,0.931815043089332
"CRIPAK",0.931807821509328,0.999999999999975,0.931807821509352
"MOCS3",0.931786852091403,1,0.931786852091403
"ARHGAP9",0.931781029736862,0.999999999999996,0.931781029736865
"INO80C",0.931773526617296,1,0.931773526617296
"BST1",0.931762953584559,1,0.931762953584559
"CACNA2D3",0.931753992691956,1,0.931753992691956
"ANKZF1",0.931677253031387,1,0.931677253031387
"MC4R",0.931643650483456,1,0.931643650483456
"KIF9",0.931639508898947,1,0.931639508898947
"ASZ1",0.931633447898773,1,0.931633447898773
"ETV6",0.931605924690648,1,0.931605924690648
"TRIM59",0.931524554884299,1,0.931524554884299
"GIGYF2",0.931515167897569,1,0.931515167897569
"VIT",0.93147923669831,1.00000000000002,0.931479236698294
"ZNF208",0.931456899754,0.999999999999982,0.931456899754016
"MIEF1",0.931405974250422,1,0.931405974250422
"PPP4R1",0.931401294343433,1,0.931401294343433
"PCNXL4",0.931390711748805,1,0.931390711748805
"NRDE2",0.931390284723137,0.999999999999976,0.93139028472316
"UBE3C",0.931379261764569,1,0.931379261764569
"UNC5C",0.931378186193719,1,0.931378186193719
"NLRP1",0.931375938634987,0.99999999999997,0.931375938635015
"ATG16L2",0.931351671743766,1,0.931351671743766
"DDO",0.931343229132847,1.00000000000002,0.93134322913283
"SBF1",0.931333644734453,1,0.931333644734453
"CATSPER1",0.931314887473334,1,0.931314887473334
"KIAA1751",0.93127435279297,1,0.93127435279297
"NAGK",0.931268175684417,1,0.931268175684417
"KLHL26",0.931266286953723,1,0.931266286953723
"RABGAP1L",0.93124268800283,1,0.93124268800283
"CHURC1-FNTB",0.931239875846904,1,0.931239875846904
"TMTC1",0.931155394448233,1,0.931155394448233
"PIGX",0.931118846609518,1,0.931118846609518
"MPO",0.931102100224542,1,0.931102100224542
"CAT",0.931086277454833,1,0.931086277454833
"FAM188B",0.931084697822903,1.00000000000003,0.931084697822874
"USHBP1",0.931041554716744,0.999999999999986,0.931041554716758
"PAFAH2",0.930960724442106,0.999999999999965,0.930960724442139
"POU2F3",0.930888746153598,1,0.930888746153598
"RRS1",0.930888581588859,1,0.930888581588859
"TKT",0.930875040758252,0.999999999999982,0.930875040758268
"PLAU",0.930870319085772,1,0.930870319085772
"TMEM8A",0.930867102054291,1,0.930867102054291
"CACNA1C",0.930777414185662,1,0.930777414185662
"PRSS54",0.930748719290847,1,0.930748719290847
"ALDH16A1",0.930738235845543,1,0.930738235845543
"MCC",0.930704905394083,1,0.930704905394083
"APBA1",0.930681480034036,1.00000000000002,0.93068148003402
"FAM83F",0.930602008254547,1,0.930602008254547
"DCDC2B",0.930595621578936,0.999999999999971,0.930595621578964
"FMO2",0.930577606169954,1,0.930577606169954
"SLC7A11",0.930521417440734,1,0.930521417440734
"D2HGDH",0.930428383103215,1,0.930428383103215
"HJURP",0.930409064244446,1,0.930409064244446
"CKM",0.930398671834983,0.999999999999975,0.930398671835006
"EXT2",0.930377458752348,1,0.930377458752348
