"Gene","BF","LoF.BF","nonLoF.BF"
"IL1F10",1.01629612919251,1,1.01629612919251
"SYCP1",1.01626901594952,1,1.01626901594952
"FAM161A",1.01625965122408,1,1.01625965122408
"DCHS2",1.01623488592743,0.999999999999998,1.01623488592743
"NFXL1",1.01623150576893,1,1.01623150576893
"EMC10",1.01622277997408,1,1.01622277997408
"TMA16",1.01621696159274,1,1.01621696159274
"DRICH1",1.01620895591075,1,1.01620895591075
"SNX14",1.01619917143095,1,1.01619917143095
"ZFP14",1.0161888714803,1,1.0161888714803
"OR5AK2",1.01613026043235,1,1.01613026043234
"RGMA",1.01609152253597,1,1.01609152253597
"OR8B12",1.01606396391673,1,1.01606396391673
"BLNK",1.01606320811704,1,1.01606320811704
"NGFR",1.01603916067973,1,1.01603916067973
"TMEM87B",1.01601395338818,1,1.01601395338818
"FZD2",1.01600862133227,1,1.01600862133227
"BCAN",1.01599225453596,1,1.01599225453596
"SIPA1",1.01595433937363,1,1.01595433937363
"OR10J1",1.01594201816183,1,1.01594201816183
"CHRND",1.01593692879423,0.999999999999999,1.01593692879423
"MISP",1.01593169679693,1,1.01593169679693
"RBP5",1.01592103733614,1,1.01592103733614
"ONECUT1",1.01591320416899,1,1.01591320416898
"SNN",1.01591320416899,1,1.01591320416898
"RFESD",1.01591320416898,0.999999999999999,1.01591320416898
"B3GAT2",1.01591320416898,0.999999999999999,1.01591320416898
"EIF4H",1.01591320416898,0.999999999999999,1.01591320416898
"CCL26",1.01591320416898,0.999999999999998,1.01591320416898
"FIBCD1",1.01591320416898,0.999999999999998,1.01591320416898
"ARL11",1.01591320416898,0.999999999999998,1.01591320416898
"FAM174B",1.01591320416898,0.999999999999998,1.01591320416898
"TMCO2",1.01591320416898,1,1.01591320416898
"TNFAIP6",1.01591320416898,1,1.01591320416898
"GPX5",1.01591320416898,1,1.01591320416898
"ESD",1.01591320416898,1,1.01591320416898
"EVA1B",1.01591320416898,1,1.01591320416898
"KCNQ4",1.01591320416898,1,1.01591320416898
"FOXD3",1.01591320416898,1,1.01591320416898
"ANKRD13C",1.01591320416898,1,1.01591320416898
"S100A14",1.01591320416898,1,1.01591320416898
"SDHC",1.01591320416898,1,1.01591320416898
"PRRX1",1.01591320416898,1,1.01591320416898
"WDR26",1.01591320416898,1,1.01591320416898
"GJC2",1.01591320416898,1,1.01591320416898
"CEP170",1.01591320416898,1,1.01591320416898
"SH3YL1",1.01591320416898,1,1.01591320416898
"GDF7",1.01591320416898,1,1.01591320416898
"HNRNPLL",1.01591320416898,1,1.01591320416898
"COX7A2L",1.01591320416898,1,1.01591320416898
"SOWAHC",1.01591320416898,1,1.01591320416898
"RND3",1.01591320416898,1,1.01591320416898
"DLX1",1.01591320416898,1,1.01591320416898
"VWC2L",1.01591320416898,1,1.01591320416898
"KLHDC8B",1.01591320416898,1,1.01591320416898
"TCTA",1.01591320416898,1,1.01591320416898
"FAM3D",1.01591320416898,1,1.01591320416898
"SYNPR",1.01591320416898,1,1.01591320416898
"SPSB4",1.01591320416898,1,1.01591320416898
"RCHY1",1.01591320416898,1,1.01591320416898
"ENOPH1",1.01591320416898,1,1.01591320416898
"USP38",1.01591320416898,1,1.01591320416898
"ANAPC10",1.01591320416898,1,1.01591320416898
"RNF175",1.01591320416898,1,1.01591320416898
"HELT",1.01591320416898,1,1.01591320416898
"KIF2A",1.01591320416898,1,1.01591320416898
"KCNN2",1.01591320416898,1,1.01591320416898
"CAMK2A",1.01591320416898,1,1.01591320416898
"VEGFA",1.01591320416898,1,1.01591320416898
"ABRACL",1.01591320416898,1,1.01591320416898
"ZC3H12D",1.01591320416898,1,1.01591320416898
"SNX13",1.01591320416898,1,1.01591320416898
"CCDC126",1.01591320416898,1,1.01591320416898
"HOXA5",1.01591320416898,1,1.01591320416898
"NEUROD6",1.01591320416898,1,1.01591320416898
"VSTM2A",1.01591320416898,1,1.01591320416898
"VPS37D",1.01591320416898,1,1.01591320416898
"RUNDC3B",1.01591320416898,1,1.01591320416898
"BCAP29",1.01591320416898,1,1.01591320416898
"ZNF282",1.01591320416898,1,1.01591320416898
"DEFB1",1.01591320416898,1,1.01591320416898
"CCDC25",1.01591320416898,1,1.01591320416898
"TM2D2",1.01591320416898,1,1.01591320416898
"COPS5",1.01591320416898,1,1.01591320416898
"NCALD",1.01591320416898,1,1.01591320416898
"TPM2",1.01591320416898,1,1.01591320416898
"SHB",1.01591320416898,1,1.01591320416898
"TUBB4B",1.01591320416898,1,1.01591320416898
"C10orf67",1.01591320416898,1,1.01591320416898
"TCF7L2",1.01591320416898,1,1.01591320416898
"PPP2R2D",1.01591320416898,1,1.01591320416898
"TSPAN32",1.01591320416898,1,1.01591320416898
"RRAS2",1.01591320416898,1,1.01591320416898
"FOSL1",1.01591320416898,1,1.01591320416898
"MRGPRF",1.01591320416898,1,1.01591320416898
"ANAPC15",1.01591320416898,1,1.01591320416898
"NDUFC2",1.01591320416898,1,1.01591320416898
"APOC3",1.01591320416898,1,1.01591320416898
"RPS25",1.01591320416898,1,1.01591320416898
"RHEBL1",1.01591320416898,1,1.01591320416898
"SOCS2",1.01591320416898,1,1.01591320416898
"RPLP0",1.01591320416898,1,1.01591320416898
"MLNR",1.01591320416898,1,1.01591320416898
"SPRYD7",1.01591320416898,1,1.01591320416898
"GSC",1.01591320416898,1,1.01591320416898
"GABRB3",1.01591320416898,1,1.01591320416898
"RHOV",1.01591320416898,1,1.01591320416898
"RTF1",1.01591320416898,1,1.01591320416898
"NR2E3",1.01591320416898,1,1.01591320416898
"ORC6",1.01591320416898,1,1.01591320416898
"CKLF-CMTM1",1.01591320416898,1,1.01591320416898
"FBXL8",1.01591320416898,1,1.01591320416898
"ATP6V0D1",1.01591320416898,1,1.01591320416898
"CTRL",1.01591320416898,1,1.01591320416898
"PITPNA",1.01591320416898,1,1.01591320416898
"SRR",1.01591320416898,1,1.01591320416898
"MED11",1.01591320416898,1,1.01591320416898
"ASGR2",1.01591320416898,1,1.01591320416898
"SAT2",1.01591320416898,1,1.01591320416898
"MFAP4",1.01591320416898,1,1.01591320416898
"PCGF2",1.01591320416898,1,1.01591320416898
"KRTAP3-1",1.01591320416898,1,1.01591320416898
"MEOX1",1.01591320416898,1,1.01591320416898
"GIP",1.01591320416898,1,1.01591320416898
"MRPL38",1.01591320416898,1,1.01591320416898
"SYNGR2",1.01591320416898,1,1.01591320416898
"TLE2",1.01591320416898,1,1.01591320416898
"EIF3G",1.01591320416898,1,1.01591320416898
"LYL1",1.01591320416898,1,1.01591320416898
"OR10H1",1.01591320416898,1,1.01591320416898
"FAM32A",1.01591320416898,1,1.01591320416898
"SMIM7",1.01591320416898,1,1.01591320416898
"NDUFA13",1.01591320416898,1,1.01591320416898
"CEBPG",1.01591320416898,1,1.01591320416898
"FXYD7",1.01591320416898,1,1.01591320416898
"RPS16",1.01591320416898,1,1.01591320416898
"ZNF180",1.01591320416898,1,1.01591320416898
"INSM1",1.01591320416898,1,1.01591320416898
"MYL9",1.01591320416898,1,1.01591320416898
"WFDC5",1.01591320416898,1,1.01591320416898
"CHODL",1.01591320416898,1,1.01591320416898
"RANBP1",1.01591320416898,1,1.01591320416898
"S100A4",1.01590401359241,1,1.0159040135924
"PHOSPHO2",1.0159040135924,0.999999999999999,1.0159040135924
"SETD9",1.0159040135924,0.999999999999998,1.0159040135924
"RNPEPL1",1.0159040135924,1,1.0159040135924
"LSAMP",1.0159040135924,1,1.0159040135924
"MOB1B",1.0159040135924,1,1.0159040135924
"ARL14EP",1.0159040135924,1,1.0159040135924
"RELA",1.0159040135924,1,1.0159040135924
"NDUFB10",1.0159040135924,1,1.0159040135924
"C16orf80",1.0159040135924,1,1.0159040135924
"KARS",1.01590012061865,1,1.01590012061865
"OTX1",1.01589482309896,1,1.01589482309896
"UBQLN4",1.01586501311973,1,1.01586501311973
"CD34",1.01585761303311,1,1.01585761303311
"EDEM3",1.01585595573545,1,1.01585595573545
"TIMD4",1.01585456132679,1,1.01585456132679
"OR1E1",1.01584343481478,1,1.01584343481478
"PKN2",1.01582959294918,1,1.01582959294918
"SMARCC1",1.01582520604239,1,1.01582520604239
"MLXIP",1.0158251759947,1,1.0158251759947
"FGFRL1",1.01582019077047,1,1.01582019077047
"LHCGR",1.01581218426886,1,1.01581218426886
"GPR37L1",1.01579045869411,1,1.01579045869411
"MLANA",1.01577132930576,1,1.01577132930576
"CHRD",1.01576731144768,1,1.01576731144768
"ZNF277",1.01576722760559,1,1.01576722760559
"INPP5K",1.01575554982924,1,1.01575554982924
"CERS2",1.01573330147689,1,1.01573330147689
"OR7C1",1.01570995018002,1,1.01570995018002
"THSD1",1.01570932443999,1,1.01570932443999
"VHL",1.01570115315329,1,1.01570115315329
"CCDC149",1.01570115315329,1,1.01570115315329
"IL23A",1.01570115315329,1,1.01570115315329
"CRYGD",1.01568553411922,1,1.01568553411922
"NBR1",1.01567886893231,1,1.01567886893231
"MAB21L1",1.01567686505339,1,1.01567686505339
"RGS13",1.01566824130069,1,1.01566824130069
"SPATA16",1.01565071221412,1,1.01565071221412
"C5orf20",1.01564894446098,1,1.01564894446098
"OR4D11",1.01563765463388,1,1.01563765463388
"DUSP19",1.01563383154245,1,1.01563383154245
"INTU",1.01561773838998,0.999999999999999,1.01561773838998
"ZSCAN4",1.01561164019887,0.999999999999998,1.01561164019887
"FBXL18",1.01560860108439,1,1.01560860108439
"GCNT2",1.01559502733211,1,1.0155950273321
"FOXP4",1.01557458214652,1,1.01557458214652
"XRCC6",1.01556605047907,1,1.01556605047907
"MTBP",1.01553118159566,1,1.01553118159566
"SKA3",1.0155097498899,1,1.0155097498899
"SMCHD1",1.01550895040495,1,1.01550895040495
"GYPC",1.01550817760632,1,1.01550817760632
"FAM227B",1.01550076999281,0.999999999999997,1.01550076999281
"DUS4L",1.01549890683617,1,1.01549890683617
"NRBF2",1.01548123311646,1,1.01548123311646
"PLA2G2A",1.01547299826098,1,1.01547299826098
"COPE",1.01546652270101,1,1.01546652270101
"ITPRIP",1.01545626012967,1,1.01545626012967
"C15orf26",1.01543709246874,1,1.01543709246874
"TRIM25",1.01543230684816,1,1.01543230684816
"TRMT5",1.01541008839779,1,1.01541008839779
"WDR89",1.01540545931364,1,1.01540545931364
"CMTM8",1.01540133150883,1,1.01540133150883
"CDKAL1",1.01537525234152,1,1.01537525234152
"DDX23",1.01537399190717,1,1.01537399190717
"WASF1",1.01536156019083,1,1.01536156019083
"PNPLA3",1.01535741934356,1,1.01535741934356
"SLC9C2",1.01534916263435,1,1.01534916263435
"DEFB118",1.01533738416695,1,1.01533738416695
"CAV2",1.01531890571538,1,1.01531890571538
"APPL1",1.01531395460182,1,1.01531395460182
"TDRD10",1.01530576575913,1,1.01530576575913
"PCDP1",1.01528916828201,1,1.01528916828201
"TFEB",1.01526464577615,1,1.01526464577615
"VWF",1.01524340978169,1,1.01524340978169
"NPM2",1.01523651973312,1,1.01523651973312
"ANP32B",1.01523651973312,1,1.01523651973312
"TMEM256",1.01523651973312,1,1.01523651973312
"GLUL",1.0152311574958,1,1.0152311574958
"PXDNL",1.01519928437912,1,1.01519928437912
"HIGD1C",1.01515756727071,1,1.01515756727071
"BCAR1",1.01514669050505,1,1.01514669050505
"SLC23A1",1.01513863998205,1,1.01513863998205
"CCDC159",1.01513548785669,1,1.01513548785669
"RSBN1L",1.01509804609291,1,1.01509804609291
"INSL5",1.01509182484836,1,1.01509182484836
"CHD9",1.01508702337753,1,1.01508702337753
"SLC41A2",1.01507949075353,1,1.01507949075353
"ZNF202",1.01506891203691,1,1.01506891203691
"UST",1.01506512705707,1,1.01506512705707
"AIMP2",1.01506100798923,1,1.01506100798923
"ABL2",1.01504203521667,1,1.01504203521667
"PARP10",1.01502363899617,1,1.01502363899616
"EBF2",1.01500718311829,1,1.01500718311829
"TMC4",1.01499130795021,1,1.01499130795021
"LAPTM4A",1.01497838189346,1,1.01497838189346
"SPINK13",1.01496103317527,1,1.01496103317527
"TPST2",1.01495896019256,1,1.01495896019256
"FGFBP3",1.01495380506542,1,1.01495380506542
"SAR1B",1.01493690141331,1,1.01493690141331
"CCNI2",1.0149314580984,1,1.0149314580984
"TMEM205",1.0149231871316,1,1.0149231871316
"MRPL27",1.01492228810281,1,1.01492228810281
"GDAP1L1",1.01491064417144,1,1.01491064417144
"CCDC125",1.01488802825759,1,1.01488802825759
"IFT46",1.01487518985021,1,1.01487518985021
"AMDHD2",1.01486559114471,1,1.01486559114471
"AKIP1",1.01485938501023,1,1.01485938501023
"DBI",1.01485935430871,1,1.01485935430871
"VPREB1",1.0148501708038,1,1.0148501708038
"TENM3",1.01484399364371,1,1.01484399364371
"ME3",1.01482724787214,1,1.01482724787214
"ITGA5",1.01481776853634,1,1.01481776853634
"OR1L6",1.01479534171511,1,1.01479534171511
"ASPHD2",1.01479412729637,1,1.01479412729637
"NKG7",1.01478768103791,1,1.01478768103791
"CHCHD6",1.01478519488647,1,1.01478519488647
"SYT1",1.01478519488647,1,1.01478519488647
"KRTAP5-11",1.01475084397015,1,1.01475084397015
"MMP27",1.01474549914252,1,1.01474549914252
"FBXO30",1.01473831402251,1,1.01473831402251
"ORM2",1.01469285695342,1,1.01469285695342
"DOK4",1.01467696829185,1,1.01467696829185
"CDC20B",1.01465421225865,1,1.01465421225865
"PNLIPRP3",1.0146528066065,1,1.0146528066065
"TRAPPC10",1.01465156717952,1,1.01465156717952
"DIABLO",1.014644661719,1,1.014644661719
"PRG2",1.0146353528331,1,1.0146353528331
"DYNC1LI1",1.01463493208311,1,1.01463493208311
"TTC3",1.0146022670136,0.999999999999999,1.0146022670136
"CDC42EP1",1.01458689739279,1,1.01458689739279
"ZIM2",1.01457387722881,0.999999999999998,1.01457387722881
"SLC4A8",1.01456420086384,1,1.01456420086384
"ATP2A3",1.01455780290667,1,1.01455780290667
"SESN2",1.01454852607924,1,1.01454852607924
"OXSR1",1.01451885546191,1,1.01451885546191
"SLC25A23",1.01448170721811,1,1.01448170721811
"RBM46",1.01444956662213,1,1.01444956662213
"FLYWCH2",1.01443973201869,1,1.01443973201869
"LSM14A",1.01442918934303,1,1.01442918934303
"EFEMP1",1.01442726069977,1,1.01442726069977
"SP2",1.0144123420341,1,1.0144123420341
"C3orf27",1.01441138191096,1,1.01441138191096
"KCNB2",1.0144075170646,1,1.0144075170646
"IQCA1",1.01439683280943,1,1.01439683280943
"THOC6",1.01439090861378,0.999999999999999,1.01439090861378
"FN3KRP",1.01438179280994,1,1.01438179280994
"UBXN1",1.01436460568755,1,1.01436460568755
"PDRG1",1.01432387539245,1,1.01432387539245
"SMPDL3B",1.01430853029754,1,1.01430853029754
"RMDN3",1.01429674781457,1,1.01429674781457
"KRT15",1.01426720023229,1,1.01426720023229
"GP5",1.01425111631517,1,1.01425111631517
"AKTIP",1.01424722012061,1,1.01424722012061
"ASPA",1.01424109881276,1,1.01424109881276
"FANCG",1.01423850056772,1,1.01423850056772
"CACNG6",1.01422820466852,1,1.01422820466852
"DDOST",1.0142228492114,1,1.0142228492114
"TRPC4",1.01421637181024,1,1.01421637181024
"SLMAP",1.0142085649847,1,1.0142085649847
"PHOSPHO2-KLHL23",1.01420098971414,1,1.01420098971414
"CENPK",1.01418322967956,1,1.01418322967956
"C14orf182",1.01414572555836,1,1.01414572555836
"SLCO2B1",1.01413474737922,1,1.01413474737922
"CRIP1",1.0141345023238,1,1.0141345023238
"SREK1",1.01413071975604,1,1.01413071975604
"RTP3",1.01410553310613,1,1.01410553310613
"ATXN1",1.01409128075513,1,1.01409128075513
"CMBL",1.01409072237637,1,1.01409072237637
"AGAP1",1.01406112493731,1,1.01406112493731
"OSM",1.01406032087944,1,1.01406032087944
"DDHD1",1.01405545027346,1,1.01405545027346
"CCDC78",1.01405346649884,1,1.01405346649884
"OMA1",1.01404315447526,1,1.01404315447526
"ZC3H6",1.01402897337287,1,1.01402897337287
"PRPF8",1.01401070720703,1,1.01401070720703
"OR13C5",1.01400892773253,1,1.01400892773253
"ISM2",1.01397995214987,0.999999999999998,1.01397995214988
"NACA",1.01397232013906,0.999999999999999,1.01397232013906
"MEGF9",1.01393404346752,1,1.01393404346752
"EGR1",1.01392138638386,1,1.01392138638386
"TRAF3IP3",1.01385675265852,1,1.01385675265852
"NAGLU",1.01384572958922,0.999999999999999,1.01384572958922
"ZRANB3",1.01384543389731,1,1.01384543389731
"TCTE3",1.01384271113878,1,1.01384271113878
"KLF9",1.01383201131723,1,1.01383201131723
"UROD",1.01380581886397,1,1.01380581886397
"NAPA",1.01378880207037,1,1.01378880207037
"SLC6A11",1.01376798825998,1,1.01376798825998
"LYPLAL1",1.01375492421264,1,1.01375492421264
"KLHL5",1.0137329034996,1,1.0137329034996
"ARMC7",1.01372210110621,1,1.01372210110621
"GEMIN4",1.01370605503083,0.999999999999999,1.01370605503083
"UNC13A",1.0137007517568,1,1.0137007517568
"CHST3",1.01366176223784,1,1.01366176223784
"SEBOX",1.01366176223784,1,1.01366176223784
"FEM1B",1.01363558295343,1,1.01363558295343
"BRIX1",1.01362877798973,1,1.01362877798973
"RPS10",1.01362877798973,1,1.01362877798973
"C1QTNF8",1.01362877798973,1,1.01362877798973
"SUV420H2",1.01362877798973,1,1.01362877798973
"FAM24A",1.01361960807947,1,1.01361960807947
"BRPF3",1.01359650374035,1,1.01359650374035
"ATP2A1",1.01359123986893,1,1.01359123986893
"ERO1LB",1.01350269716529,0.999999999999999,1.01350269716529
"ZNF821",1.01349896635745,1,1.01349896635745
"TEX261",1.01349325029908,1,1.01349325029908
"RIT2",1.01349158259787,1,1.01349158259787
"NLRP6",1.0134899281414,0.999999999999999,1.01348992814141
"ACAP3",1.01348850831405,1,1.01348850831405
"C11orf30",1.01346973761736,1,1.01346973761736
"FNDC4",1.01346685613212,1,1.01346685613212
"COPS8",1.01346685613212,1,1.01346685613212
"FAF2",1.01346685613212,1,1.01346685613212
"DEK",1.01346685613212,1,1.01346685613212
"MTURN",1.01346685613212,1,1.01346685613212
"PRKAR2B",1.01346685613212,1,1.01346685613212
"KLC1",1.01346685613212,1,1.01346685613212
"AP3B2",1.01346685613212,1,1.01346685613212
"PARD3",1.01346342225255,1,1.01346342225255
"AIRE",1.01343925661629,0.999999999999998,1.01343925661629
"CHD8",1.01341547865722,1,1.01341547865722
"KBTBD2",1.01341256296637,1,1.01341256296637
"KANSL1L",1.01339353218961,1,1.01339353218961
"IKZF5",1.01338379502347,1,1.01338379502347
"NCOA7",1.01338212032187,0.999999999999999,1.01338212032187
"BPIFB6",1.01335782070223,1,1.01335782070223
"STEAP4",1.01334796036674,1,1.01334796036674
"MRPL24",1.01334716941723,0.999999999999999,1.01334716941723
"ECT2L",1.01334554429246,0.999999999999998,1.01334554429246
"CEP41",1.0133369029762,1,1.0133369029762
"PITX1",1.01333039829539,1,1.01333039829539
"PSMD3",1.01331794015684,1,1.01331794015684
"RGS17",1.01331165435261,1,1.01331165435261
"SGPP1",1.01331165435261,1,1.01331165435261
"MAN2A2",1.01328877420191,1.00000000000004,1.01328877420187
"FAM19A2",1.01328340672981,1,1.01328340672981
"AGXT",1.01328293913982,1,1.01328293913982
"CLEC4D",1.01327646181288,1,1.01327646181288
"FBXO27",1.01326541484612,1,1.01326541484612
"HFE2",1.0132523253153,1,1.0132523253153
"TAOK3",1.01324614920964,1,1.01324614920964
"CEP164",1.01323014151125,0.999999999999996,1.01323014151126
"KLK13",1.01321700236427,1,1.01321700236427
"DNAJC22",1.01319561466408,1,1.01319561466408
"PPIL2",1.01319105534316,1,1.01319105534316
"SETD3",1.01318108266496,1,1.01318108266496
"FITM2",1.01317227196998,1,1.01317227196998
"GALNT15",1.01316081380044,0.999999999999999,1.01316081380044
"PFKM",1.01316071089425,1,1.01316071089425
"AURKA",1.01315315426916,1,1.01315315426916
"CCDC42",1.01309792522592,1,1.01309792522592
"SEZ6L",1.01309786922755,1,1.01309786922755
"RNH1",1.0130804797294,1,1.0130804797294
"SLC27A2",1.01307485394683,1,1.01307485394683
"VSIG2",1.01306078765498,1,1.01306078765498
"ZFP28",1.01305337892578,1,1.01305337892578
"KCNK9",1.0130467510527,1,1.0130467510527
"TBC1D31",1.01299411270008,0.999999999999999,1.01299411270008
"FER1L6",1.01293450671242,0.999999999999999,1.01293450671242
"TRIM39",1.01293223634841,1,1.01293223634841
"CD81",1.01289545124805,1,1.01289545124805
"IKZF4",1.01285837107442,1,1.01285837107442
"GUCY2C",1.01284902368654,1,1.01284902368654
"GKN1",1.01282291482529,1,1.01282291482529
"CYLC2",1.01281885029588,1,1.01281885029588
"ORC1",1.01281198634516,1,1.01281198634516
"RBM26",1.01281027027825,1,1.01281027027825
"OCLN",1.01280740332103,1,1.01280740332103
"TMEM52",1.01280662818545,1,1.01280662818545
"TM9SF1",1.01280561158362,1,1.01280561158362
"POLM",1.01279602526636,1,1.01279602526636
"OR2AG1",1.01279510039209,1,1.01279510039209
"C1orf194",1.01275814631649,1,1.01275814631649
"RCAN3",1.01275814631649,1,1.01275814631649
"WEE1",1.0127280374953,1,1.0127280374953
"PTAFR",1.01264711954452,1,1.01264711954452
"CERS4",1.01264092096333,0.999999999999999,1.01264092096333
"SEC22A",1.01263855548973,1,1.01263855548973
"CLTB",1.01263855548973,1,1.01263855548973
"CDS2",1.01263855548973,1,1.01263855548973
"POP1",1.01263606244954,0.999999999999999,1.01263606244954
"RUNX3",1.01262963084531,1,1.01262963084531
"SLC25A44",1.01262963084531,1,1.01262963084531
"ASB1",1.01262963084531,1,1.01262963084531
"BCL7B",1.01262963084531,1,1.01262963084531
"DERA",1.01262963084531,1,1.01262963084531
"CDX2",1.01262963084531,1,1.01262963084531
"GPR135",1.01262963084531,1,1.01262963084531
"TMEM208",1.01262963084531,1,1.01262963084531
"SH3D21",1.0126272239853,1,1.0126272239853
"CDC42BPB",1.01259334914012,1,1.01259334914012
"CCDC70",1.01258999236735,0.999999999999999,1.01258999236735
"CAST",1.01258199298562,1,1.01258199298562
"OR1L4",1.01256134651494,1,1.01256134651494
"STXBP5L",1.01255563422574,1,1.01255563422574
"TAB1",1.01254100355436,1,1.01254100355436
"CMTR1",1.01253734856494,1,1.01253734856494
"HYLS1",1.01253011027029,0.999999999999998,1.01253011027029
"C1orf27",1.01251768305139,1,1.01251768305139
"OR52D1",1.01243622374155,1,1.01243622374155
"DET1",1.01242674322255,1,1.01242674322255
"ZNF563",1.01242445544547,0.999999999999996,1.01242445544548
"OR10J3",1.01241881459064,1,1.01241881459064
"OSBPL9",1.01239719415801,1,1.01239719415801
"PARVG",1.01236154670615,1,1.01236154670615
"NRIP1",1.01234428785627,1,1.01234428785627
"FGFBP2",1.0122875596451,1,1.0122875596451
"PACSIN3",1.01228288014445,1,1.01228288014445
"BCAS4",1.01227535558667,1,1.01227535558666
"SLC12A9",1.01226822281674,1,1.01226822281674
"ARID3B",1.01226266690114,1,1.01226266690114
"PICALM",1.01220752408248,1,1.01220752408248
"AP4E1",1.01220155476842,1,1.01220155476842
"PRKCB",1.0121908312821,1,1.0121908312821
"EZR",1.01218313728858,1,1.01218313728858
"MYH14",1.01217964328886,1,1.01217964328886
"RBBP8NL",1.01217745833868,1,1.01217745833868
"ZNF816",1.01216039903585,0.999999999999999,1.01216039903585
"PCDHA7",1.01214318887708,0.999999999999998,1.01214318887708
"FBXL5",1.012138935607,1,1.012138935607
"P2RX3",1.01212615516995,1,1.01212615516995
"METTL21C",1.01211325745414,1,1.01211325745414
"CCDC112",1.01209538915,1,1.01209538915
"ARIH2",1.01208628457453,1,1.01208628457453
"EPN3",1.01204564825475,1,1.01204564825475
"CDC25C",1.01204529205442,1,1.01204529205442
"HPCAL4",1.01204367693892,1,1.01204367693892
"PSMA3",1.01204302304632,1,1.01204302304632
"TBC1D17",1.01202989297991,0.999999999999998,1.01202989297991
"MAST1",1.01200822950447,1,1.01200822950447
"LY75-CD302",1.0120059303754,0.999999999999999,1.0120059303754
"TJAP1",1.01199855198651,1,1.01199855198651
"CRYBA4",1.01197975821201,0.999999999999998,1.01197975821201
"LFNG",1.01194704836995,1,1.01194704836995
"FBL",1.01194576367263,1,1.01194576367263
"NUDT12",1.01194541992175,1,1.01194541992175
"PTGS2",1.01192822751408,1,1.01192822751408
"LARP4",1.01191851787134,1,1.01191851787134
"SRPR",1.01191672025344,1,1.01191672025344
"APOBEC2",1.01191629855634,1,1.01191629855634
"C6orf211",1.01190370422835,1,1.01190370422835
"DRD3",1.01189536734282,1,1.01189536734282
"MRPS27",1.01189122735576,1,1.01189122735576
"CST8",1.01188607071448,1,1.01188607071448
"GPR162",1.01188338642657,1,1.01188338642657
"NOC2L",1.01187775209508,1,1.01187775209508
"CTNNBIP1",1.01187601045127,1,1.01187601045127
"TBPL1",1.01186849920932,1,1.01186849920932
"USP2",1.01184571942616,1,1.01184571942616
"GFRA3",1.01184024993183,1,1.01184024993183
"LRRC8C",1.01184013335544,1,1.01184013335544
"SIX2",1.01182402801694,1,1.01182402801694
"UTS2B",1.01181399260504,0.999999999999998,1.01181399260504
"ZNF362",1.01181399260504,1,1.01181399260504
"SRSF11",1.01181399260504,1,1.01181399260504
"RABGGTB",1.01181399260504,1,1.01181399260504
"LENEP",1.01181399260504,1,1.01181399260504
"PRDX6",1.01181399260504,1,1.01181399260504
"C1orf198",1.01181399260504,1,1.01181399260504
"AGPS",1.01181399260504,1,1.01181399260504
"GLS",1.01181399260504,1,1.01181399260504
"LRRC3B",1.01181399260504,1,1.01181399260504
"C1QTNF3",1.01181399260504,1,1.01181399260504
"LTC4S",1.01181399260504,1,1.01181399260504
"FBXO9",1.01181399260504,1,1.01181399260504
"TNNT3",1.01181399260504,1,1.01181399260504
"SLN",1.01181399260504,1,1.01181399260504
"CNPY2",1.01181399260504,1,1.01181399260504
"TMED2",1.01181399260504,1,1.01181399260504
"KIAA0226L",1.01181399260504,1,1.01181399260504
"TCL1B",1.01181399260504,1,1.01181399260504
"MAP2K1",1.01181399260504,1,1.01181399260504
"MYLPF",1.01181399260504,1,1.01181399260504
"RASL10B",1.01181399260504,1,1.01181399260504
"PSMB3",1.01181399260504,1,1.01181399260504
"YPEL2",1.01181399260504,1,1.01181399260504
"AATK",1.01181399260504,1,1.01181399260504
"RNF165",1.01181399260504,1,1.01181399260504
"C19orf70",1.01181399260504,1,1.01181399260504
"ICAM4",1.01181399260504,1,1.01181399260504
"CHMP4B",1.01181399260504,1,1.01181399260504
"CYP3A5",1.01180562394575,1,1.01180562394575
"UPK3B",1.01180483911245,0.999999999999998,1.01180483911245
"C8orf44",1.01180483911245,1,1.01180483911245
"ZNF625",1.01180483911245,1,1.01180483911245
"CDKN2AIP",1.01177081708692,1,1.01177081708692
"SLC9A5",1.01175762495647,0.999999999999998,1.01175762495647
"CCL28",1.01172893010702,1,1.01172893010702
"PSTPIP1",1.01172443553899,1,1.01172443553899
"CCL2",1.01171293024372,1,1.01171293024372
"GSTA5",1.01169746037758,1,1.01169746037758
"IL17REL",1.01168066248121,1,1.01168066248121
"CNN1",1.01167269020714,1,1.01167269020714
"WASF3",1.01166706118682,1,1.01166706118682
"SCLY",1.01165032903163,1,1.01165032903162
"DPYSL5",1.01164059353627,1,1.01164059353627
"NLRP14",1.01161526480823,1,1.01161526480823
"DPPA5",1.01160279721556,1,1.01160279721556
"LRRC20",1.01160279721556,1,1.01160279721556
"DHX38",1.01159681319209,1,1.01159681319209
"TBC1D12",1.01159364563358,1,1.01159364563358
"C11orf85",1.01157656457684,1,1.01157656457684
"PNP",1.011572251108,1,1.011572251108
"LRP2BP",1.01156119993762,1,1.01156119993762
"UBTD2",1.01155703491085,1,1.01155703491085
"THAP2",1.01153496675445,1,1.01153496675445
"ZNF221",1.01152965928725,1,1.01152965928725
"RHBDF1",1.01152817899561,1,1.01152817899561
