"Gene","BF"
"UIMC1",1.07523029679769
"ASS1",1.07515032994509
"TFB1M",1.075070858219
"EME1",1.07505738702118
"ZNF431",1.07488378571584
"MSRB2",1.0748237116846
"IFNB1",1.07481352441876
"C1orf110",1.07467554659026
"CKLF",1.07463771238266
"FUT3",1.07463516105274
"TMEM106A",1.0745647822775
"PTPRM",1.07448796502626
"ERO1LB",1.07445159918005
"ZFAND3",1.07444713844937
"TP53INP1",1.07444486509422
"NCAM1",1.07441113030945
"SUGCT",1.07435846918709
"TRIM7",1.07433558303274
"GPS1",1.07433437076506
"LRRIQ3",1.07426937001663
"CEP290",1.0742671256058
"FBXO17",1.07420189510131
"DIRAS3",1.07420062961276
"TMEM184C",1.07419421401893
"CEP55",1.07408505558705
"AMBP",1.07407272666219
"HOXD10",1.07404350133038
"SPTLC1",1.07402846722057
"TUBA1C",1.07402127738317
"MBOAT2",1.07398382581479
"MYL5",1.07395422998188
"HUNK",1.0739264376911
"TMEM106C",1.07389877264061
"CFB",1.07389667444642
"ZNF562",1.07383800260872
"DSC3",1.07382614039854
"SENP6",1.07378574397603
"SLC12A6",1.07377115051345
"MTRF1",1.07363511435814
"ZNF324",1.07353447105559
"ZDHHC2",1.07352816807086
"C1QTNF1",1.07344869726443
"TTC37",1.07341906342046
"DDR1",1.07340526337499
"TBC1D9",1.07337883364622
"PRMT3",1.07332537771638
"HAS2",1.07325304866185
"TAF2",1.07323078390173
"ZFPM2",1.07322203811669
"AGMAT",1.07316095575649
"LTN1",1.07312207503451
"NPM2",1.07300889984378
"PSMD6",1.07294240760338
"CPNE6",1.07288116759399
"HGS",1.07286539933797
"ACOX3",1.07274237404568
"ZNF257",1.07271241331861
"ZMIZ2",1.07268071565837
"HSD17B11",1.07267316194598
"SEMA5B",1.07265702559652
"RGS5",1.07263507029857
"METTL10",1.07255543966117
"IL17RB",1.07253988992805
"NDUFB10",1.07250249433365
"TAF1D",1.07229613307273
"SLC1A1",1.07226900035826
"CRYBB3",1.07224619023923
"C10orf82",1.07219809279317
"MOGS",1.07214658173858
"PFDN5",1.07212823117445
"WDR62",1.0717490709201
"CAPNS2",1.0717161552976
"C9orf116",1.07156867807591
"HAUS5",1.07150047405234
"E2F4",1.07147464279166
"ZFHX4",1.07146837055751
"CAV2",1.07144787746475
"PTCHD3",1.07137202457979
"TRMT44",1.07128617433427
"CPPED1",1.07125951102324
"HSPB8",1.07124774158723
"DYSF",1.07113349157843
"EPS15L1",1.07106859547628
"IPPK",1.07105300531103
"TNK2",1.07096189902159
"MRI1",1.07087503864496
"RCOR2",1.07082144657513
"RIN3",1.07079297638834
"PTH",1.07064088519084
"TMEM192",1.07063231689332
"LRRC41",1.07061344697157
"ZNF692",1.07061013856516
"UBAP1",1.07059333683817
"TIGIT",1.07048582335366
"ITGB1BP1",1.07046667868959
"IREB2",1.07041620036326
"TSC22D4",1.07039823682691
"MT1X",1.07031213249823
"RASL11A",1.07012283736075
"SCP2D1",1.07010812490906
"TAF7",1.07002993047474
"LY86",1.06999555776398
"NUCB2",1.06997509450741
"LRRC61",1.06995415092371
"BTC",1.06978169339055
"WDR63",1.06976382476644
"RBCK1",1.06975087923873
"FAM193B",1.06969585421148
"RNASEH2A",1.06963002596002
"CHAF1A",1.06960332774221
"SEC22A",1.0695693861427
"SACS",1.06952043804182
"SPNS2",1.0694963560788
"RETN",1.0694963560788
"CCDC102A",1.06947151949862
"FSHB",1.06932115474519
"PHOSPHO2",1.06929651469489
"MEIOB",1.06929651469489
"PELI3",1.06929651469489
"FGFR1OP2",1.06929651469489
"MGAT4C",1.06929651469489
"RAP2A",1.06929651469489
"RASD1",1.06929651469489
"CSNK1A1",1.06929651469489
"TMED9",1.06929651469489
"RPS18",1.06929651469489
"CYCS",1.06929651469489
"FLNC",1.06921158685927
"HYDIN",1.06921074360991
"TAX1BP1",1.06920343643985
"MGST1",1.06919889343513
"ELOVL5",1.06907723105458
"MEFV",1.06894937849898
"ACSM5",1.06866744716305
"CHD4",1.06863037097314
"SPTBN1",1.06860155962273
"F13B",1.06851991266338
"PAM",1.06849675791244
"ARHGEF18",1.06848736878849
"YPEL1",1.06848546229389
"ZNF117",1.06848546229389
"CYP2C18",1.06848185921521
"DLAT",1.06847002940249
"CHD1",1.06839936453912
"FAM162B",1.06837332031223
"AP1S3",1.06837332031223
"GGCT",1.06837332031223
"ICMT",1.06837332031223
"TRPT1",1.06837332031223
"RBM14",1.06837332031223
"OR8B3",1.06837332031223
"RARG",1.06837332031223
"ZIC2",1.06837332031223
"MED6",1.06837332031223
"GFOD2",1.06837332031223
"CMTR2",1.06837332031223
"MAPRE2",1.06837332031223
"SMARCA4",1.06837332031223
"CLDND2",1.06837332031223
"PRPF40A",1.06837332031223
"SPEF1",1.06837332031223
"NHP2L1",1.06837332031223
"TAGLN3",1.06837332031223
"C4orf6",1.06837332031223
"HIST1H2AD",1.06837332031223
"CRCP",1.06837332031223
"NRF1",1.06837332031223
"MED30",1.06837332031223
"LHX2",1.06837332031223
"FIBCD1",1.06837332031223
"RXRA",1.06837332031223
"NT5C2",1.06834296111086
"DACH1",1.06818203946438
"ZNF839",1.06815809422334
"INADL",1.06811726145349
"FAM208B",1.06803613555262
"PAPD5",1.06797816910341
"ADAM23",1.06797034652384
"TRPC1",1.06795574308577
"PCMT1",1.06794830259625
"PRSS48",1.06794671842558
"DRAM2",1.06790728526592
"RNF141",1.06787978653236
"OR4K15",1.06785925278133
"ZNF215",1.067807490155
"OR5P3",1.06764717133823
"PIGP",1.06762196456924
"MED4",1.06760796434514
"DUT",1.06760796434514
"SERP1",1.06760796434514
"HESX1",1.06758949526086
"LRRN4",1.06757548187508
"NOXA1",1.0675629681464
"PF4",1.0675629681464
"TMEM30A",1.0675629681464
"DEFB136",1.0675629681464
"NKX3-1",1.0675629681464
"FKBP7",1.06753104217945
"SPRY2",1.06747817315809
"KLHDC8A",1.0674669274122
"ZNF436",1.06742835516786
"IFNW1",1.06730389600767
"ADAMTS5",1.06718546847989
"UQCRH",1.06715986259679
"WEE2",1.06714217126759
"SCHIP1",1.06712572646521
"C11orf52",1.06700846674862
"RBM17",1.06686520255455
"TMEM167B",1.06680841672463
"SNIP1",1.0667542243159
"EIF4E2",1.06675323062586
"PRIMA1",1.06675323062586
"OSTC",1.06675323062586
"PPM1D",1.06673394470214
"C17orf62",1.06669764112757
"HSPA8",1.06668622779965
"MRPL54",1.06668622779965
"SRC",1.06668622779965
"ANKRD52",1.066684479051
"LAPTM4A",1.0666455327179
"GTF2E1",1.06660800762983
"AAGAB",1.06659008816218
"BACE1",1.06657803901972
"PGLYRP4",1.06656851199469
"TNFSF11",1.06647684065809
"PNKD",1.06642979379239
"KRT71",1.06641149632691
"TMEM132E",1.06634911963891
"C3orf38",1.06632852592161
"POPDC3",1.06627701543667
"GRHL3",1.06616704423483
"IL10",1.06608787321496
"ABCG2",1.06606490525402
"KIAA1211",1.06600403131878
"TCEA2",1.06598903525058
"MSMO1",1.06598903525058
"PPFIA3",1.065988782016
"NT5DC1",1.06594024479717
"PANX1",1.06589809054182
"SCARA3",1.06587715527928
"ZFP82",1.06582128926167
"FAM89A",1.0656798164639
"TCTN3",1.06566159032486
"FBXL18",1.06565843878117
"SLC2A4",1.06565834589265
"TMEM182",1.06561901293598
"PLXDC1",1.06559119734686
"IMMP1L",1.06549385708985
"SBDS",1.06546716261807
"PAWR",1.06543297742934
"DLGAP5",1.06540464499322
"THTPA",1.06532221570052
"OR2T33",1.06531462238136
"ARL6IP6",1.06522716952128
"FLVCR1",1.0652034747199
"CENPF",1.06518843002857
"SLC39A8",1.06518381359884
"CCDC167",1.06512093466049
"THRA",1.06506869643361
"MCRS1",1.06505349902407
"ZSCAN23",1.06498335606002
"CCDC40",1.06491469507438
"MRPL21",1.06481830099139
"ACSS2",1.06480864086692
"MED26",1.0647927429195
"CX3CR1",1.0647026316837
"RNF44",1.06460419788984
"SLC6A7",1.06454436700749
"CS",1.06453538387113
"UHMK1",1.06445041077471
"ADD1",1.0643300814255
"ORC6",1.06426775993626
"APPBP2",1.06426759864744
"ZNF781",1.06424756001133
"ETNK2",1.06424355733453
"OR7A5",1.06415695161583
"GPR128",1.06415380577947
"TMEM100",1.06409332370694
"RFXANK",1.06403399847273
"TBC1D23",1.06395454993395
"MCEMP1",1.06389719297337
"IFNL2",1.06385383938179
"MED21",1.06379670457163
"ANKRD22",1.06365927877275
"PLA2G2A",1.0636490397752
"SERPINF1",1.06363324608155
"ELMSAN1",1.06362434381087
"FMNL2",1.06359347480843
"TRIM50",1.06354716130892
"PTRF",1.06347681266786
"SLC45A3",1.06347681266786
"LYZ",1.06347301174575
"RANBP10",1.06335008953409
"CLEC6A",1.06334490073267
"RPS6KL1",1.06332003094552
"SUSD5",1.06331805936453
"HMG20A",1.06330404539288
"OR51E2",1.06327462989549
"SNX20",1.06320961124264
"UNC13B",1.0631799340552
"SYNC",1.06314620878264
"TPH2",1.06308455115166
"SUPT5H",1.06305151121696
"IL36RN",1.06298730764987
"PPP1R14A",1.06295484544276
"MT4",1.06295484544276
"CBFB",1.06291206832032
"TEC",1.06287907456367
"TTR",1.06283249028712
"ANKS1A",1.0628271100325
"KIAA0513",1.06282659169541
"AQP4",1.06277270404441
"NEK2",1.06270739706152
"OARD1",1.06267017446184
"ABCG4",1.06266786260472
"ZDHHC4",1.06265793003694
"ACAD11",1.0626344890004
"FHL2",1.06262478612758
"IPO5",1.06245724258182
"SYNGAP1",1.06243080270343
"ANAPC16",1.06229540889452
"C10orf120",1.06223683779024
"CENPO",1.0621663596549
"SLC5A1",1.06215632482244
"PPIL1",1.06214160236526
"DPAGT1",1.06211842082646
"WIPI2",1.06211683909664
"MET",1.06197008059046
"CYGB",1.06191903013869
"AKTIP",1.06190835187555
"SIGLEC9",1.06188145626762
"LIN7A",1.06186414808411
"PLRG1",1.06185609504237
"COL3A1",1.0618319755656
"DALRD3",1.06181511919037
"PHLDB3",1.06179745234143
"COA6",1.06173106295384
"ALDH1A1",1.06170755944342
"KCNC2",1.06166185697535
"SNX13",1.06158902485107
"STK32A",1.06157032507872
"MED18",1.0614763498305
"MB21D2",1.06147349445427
"MAT2A",1.06144785638143
"ANXA4",1.06144520234719
"IRF1",1.06138461072345
"NEK11",1.06138117154637
"CCT4",1.0613698980275
"TTC21A",1.06136097666797
"G2E3",1.06134592683663
"CARTPT",1.06134251826967
"MIER1",1.06130670950851
"SAMD8",1.06126516381383
"MS4A7",1.06124357984873
"CHRNA3",1.06121587840927
"IGSF9B",1.06116363981529
"RB1",1.06115385604785
"C1orf43",1.06114187032545
"SGTB",1.06113410906877
"CYTH4",1.06112539935353
"KRTAP13-3",1.0610587330706
"ANK3",1.06104897800012
"KIFAP3",1.06103480844469
"LRRC55",1.06100075154043
"PM20D2",1.06099208791607
"SLC4A1",1.06093722723996
"NDST4",1.06092203707674
"TENM3",1.060835141022
"SLC2A2",1.06082152666272
"USP47",1.06079070288251
"SYCE1",1.06073215327873
"FKTN",1.06073033233484
"ADIG",1.06069358513316
"FBXO24",1.06055047962171
"CDC7",1.06050335884707
"BTRC",1.06049343141155
"PNMAL2",1.06043962633528
"SYNRG",1.06043293591397
"SPCS1",1.06041655057925
"CSNK2A2",1.06030727505292
"TMEM241",1.06030441127218
"CTSC",1.06024520052904
"TBC1D20",1.060204981192
"ATP13A3",1.06010279767966
"CDK8",1.0600659739843
"RBM7",1.05997644419538
"NUPL2",1.059891219494
"SEH1L",1.05988614825584
"PELI2",1.05976062103387
"GUCY1B3",1.05974731662326
"C15orf26",1.05972784159309
"ZNF507",1.05972523840334
"ADM",1.05970167689217
"COL12A1",1.05968771959194
"ZNF32",1.05965701391769
"ERGIC2",1.05962532438199
"SLCO1C1",1.05956978133282
"RNF43",1.05951962246948
"FYB",1.05945846186414
"OR13J1",1.05943618154091
"ACSS3",1.05941360988895
"ISY1-RAB43",1.05938902539097
"PQLC3",1.05937884613512
"PACRG",1.05936139074245
"ZCCHC6",1.05930665430046
"MXD1",1.0592998160521
"SLC13A2",1.05927182206388
"MRPL11",1.05922996153529
"ZKSCAN2",1.05920797679448
"KRTAP21-1",1.05918649993487
"NMS",1.0589906718788
"KCNC4",1.05896256325248
"AP1B1",1.05892696159738
"UTP6",1.05891343538938
"HAS1",1.05879967328142
"TSNAX",1.05879470351598
"PTGER4",1.058788455929
"AP3M1",1.05878560639487
"TOP3A",1.05878521650793
"TMEM52",1.05872326110992
"DSN1",1.0587021806946
"OR8B4",1.05866863687656
"RAB40B",1.05865897586279
"LCE3D",1.05865414354987
"SLC41A3",1.05860202764132
"PUS1",1.05856864633858
"ING3",1.05844698447996
"CABP5",1.05842492452131
"LZTFL1",1.05839025408195
"NDUFAF4",1.05837043019722
"KRTAP19-4",1.05835065277396
"CCND2",1.05825934983013
"RGS11",1.05821849493237
"GARS",1.05811083122827
"FGG",1.05809344270394
"SREK1",1.0580255599566
"MTAP",1.05796494276649
"TDP2",1.05793104095192
"CAMK2B",1.05790874382284
"PAX3",1.05778898939696
"OR5H1",1.05774849039548
"UBQLN3",1.05774332284731
"DDX54",1.05758921837223
"DNAJC12",1.05758116168004
"SDHC",1.05757888390162
"GALT",1.05755598739295
"ACOT7",1.05755451346296
"ZMYM1",1.05747319920498
"EPC2",1.05744965931202
"IL17RC",1.05726902542247
"SERPINH1",1.05715088441703
"PLA2G3",1.05708329382411
"ATP4A",1.05701816170942
"NKD1",1.05696270762066
"FAM228A",1.05691893196307
"NUP43",1.05685231613033
"WFDC11",1.05682852628855
"HOXA3",1.05673887397234
"NCR2",1.05653608124659
"EFR3A",1.05638373907485
"SEMA4F",1.05635471082569
"SPAG4",1.05633322975533
"PWWP2B",1.05623975407397
"ZNF609",1.05623127373276
"CLEC5A",1.05617653465343
"AQP6",1.05613080891723
"EFTUD2",1.05606943088844
"NDUFB1",1.05604948198504
"CYP27C1",1.05602457238952
"MLF1",1.05593956792448
"EXT1",1.0558509490747
"TMEM161B",1.05583994320022
"TMEM69",1.05583994320022
"AGAP7P",1.05583994320022
"FOXR1",1.05583994320022
"MSL1",1.05583994320022
"LRRC47",1.05583994320022
"LMO4",1.05583994320022
"DR1",1.05583994320022
"CD59",1.05583994320022
"NUDT22",1.05583994320022
"NFE2",1.05583994320022
"CRADD",1.05583994320022
"TPT1",1.05583994320022
"RPS29",1.05583994320022
"UBE2I",1.05583994320022
"KCTD5",1.05583994320022
"ST3GAL2",1.05583994320022
"HEXIM2",1.05583994320022
"ACTG2",1.05583994320022
"FAM168B",1.05583994320022
"MAFB",1.05583994320022
"RIMS4",1.05583994320022
"ZBTB46",1.05583994320022
"VGLL4",1.05583994320022
"KPNA4",1.05583994320022
"TMEM167A",1.05583994320022
"IRF4",1.05583994320022
"DEFB113",1.05583994320022
"CGA",1.05583994320022
"MPC1",1.05583994320022
"AP5Z1",1.05583994320022
"ENTPD2",1.05583994320022
"EGF",1.05582893438121
"ZNF782",1.05582715081453
"SAFB2",1.05570697034985
"MGAT5B",1.05563312561962
"ARID4A",1.0555917006402
"GNAO1",1.05550768014533
"KLHL24",1.05542870728268
"ZZZ3",1.05542652064289
"ITPA",1.05540915190392
"SLMO2",1.05539489301183
"LAT",1.05536475751302
"NBPF3",1.0553619292613
"SDHAF2",1.05522669768836
"GPR18",1.05515290869045
"CRISP3",1.05515071780661
"LYSMD1",1.05514781858198
"BCL2L15",1.05511222504634
"ASGR1",1.05509479407104
"SNRK",1.05508356583152
"BPGM",1.05506774692244
"SOX5",1.05505135532298
"LRRC3",1.05503909749538
"PPME1",1.05503909749538
"PLCL2",1.05503909749538
"BTF3L4",1.05503909749538
"RAB8B",1.05503909749538
"AP2M1",1.05503909749538
"DDX39B",1.05503909749538
"PRAMEF12",1.05501042135346
"KCNH5",1.05499248600939
"FCER1G",1.05488473529303
"AIMP2",1.05480659424795
"TRMT13",1.05479238273896
"SERPINA9",1.05476574259588
"FAM134C",1.05474576159675
"CD4",1.05469364218388
"MESDC2",1.05467536184627
"ACAD9",1.0546378425469
"EIF5A2",1.0545686537096
"MYL6",1.05456799754551
"PBX4",1.05456579812195
"CYP4V2",1.05455414931074
"MTHFD1",1.05446569467473
"ALOX15",1.05439093551377
"CCNG2",1.05435843598028
"PPTC7",1.05429339792095
"PDE8A",1.05428847398883
"PSMA5",1.05423885922526
"S100A14",1.05417264242737
"NAPG",1.05417264242737
"PCMTD2",1.05417264242737
"SS18L2",1.05417264242737
"AKIRIN2",1.05417264242737
"TACR1",1.05410963156773
"PKP1",1.05410036592111
"CIR1",1.0540999593349
"CHTOP",1.05409639729491
"TTC36",1.05409639729491
"CD300A",1.05399874441865
"KCNQ5",1.05388921799958
"G6PC3",1.05385381102958
"IRAK4",1.0538439474366
"TMCO1",1.05375496610255
"PRSS23",1.05365817486313
"MINK1",1.05365817486313
"ABI2",1.05364310758463
"AHSP",1.05344281582832
"TRIM62",1.0534174594713
"KIAA1147",1.0534174594713
"CNTFR",1.0534174594713
"ZNF618",1.05340845810266
"NIPAL2",1.05340106023196
"TSHZ2",1.05339269137698
"TOX",1.05333740719311
"STAC3",1.05327423377307
"PEX14",1.05325862454853
"SCRN1",1.05325763262362
"CTSH",1.05325441287128
"TTC23",1.05322012854865
"CRYBB2",1.05318632617863
"NIPSNAP1",1.05318632617863
"FABP3",1.05315639853522
"NCAPG2",1.05305937071038
"ANKRA2",1.05305201327878
"SCN2B",1.05303957671237
"PLCH1",1.05295970743784
"GNPDA1",1.05293532174912
"SNRPA1",1.05293409427697
"VAMP5",1.05292226996338
"PADI6",1.05291366352133
"AGAP6",1.05291366352133
"GPR26",1.05291366352133
"OR56A5",1.05291366352133
"FOLH1B",1.05291366352133
"ZC2HC1C",1.05291366352133
"CHRFAM7A",1.05291366352133
"RHOV",1.05291366352133
"CKMT1A",1.05291366352133
"RAB11A",1.05291366352133
"GABARAPL2",1.05291366352133
"HS3ST3A1",1.05291366352133
"TBKBP1",1.05291366352133
"CCDC102B",1.05291366352133
"KRTDAP",1.05291366352133
"FKBP1B",1.05291366352133
"SS18L1",1.05291366352133
"FAM107A",1.05291366352133
"TXNRD3NB",1.05291366352133
"ALG1L2",1.05291366352133
"RAP2B",1.05291366352133
"OR2V1",1.05291366352133
"HIST1H3G",1.05291366352133
"HIST1H2AJ",1.05291366352133
"SPDYE3",1.05291366352133
"BAG3",1.05290743497402
"CLDN25",1.05282067341275
"TMEM95",1.05282067341275
"TASP1",1.05273544027332
"TMEM154",1.05269847740184
"SYT1",1.0526845703729
"PZP",1.05267755002444
"CTNNA2",1.05252192221088
"CORO6",1.05242024985038
"C2orf16",1.05238749321995
"INHA",1.05224001488234
"SLC46A1",1.05223602247954
"TAF13",1.05211503737498
"PSMD9",1.05211503737498
"ZSWIM7",1.05211503737498
"IQCF1",1.05211503737498
"RPL29",1.05211503737498
"SRFBP1",1.05211503737498
"ZNF92",1.05211503737498
"ERLEC1",1.05209881754567
"MTERF2",1.05208514017363
"H2AFY",1.05205516179369
"LGALS3",1.05205052071093
"S100B",1.05205052071093
"NMRAL1",1.0520298717825
"PICALM",1.05201487235108
"LOXL3",1.05193926211356
"SCD",1.05187446253361
"MUC13",1.05186154934742
"GPR75-ASB3",1.05183555119553
"TMEM255B",1.05183227654526
"IMPA1",1.05182004896968
"ACADS",1.05178597299049
"MAPK14",1.05176144502009
"DCHS1",1.0517082791403
"CNTNAP3",1.05168328606009
"SLC38A9",1.05167528103234
"LRRC74",1.05166731542422
"PRAME",1.05164932282043
"LSMEM2",1.05162365937409
"AMMECR1L",1.05158926616934
"C1QL1",1.05155781790338
"RNF165",1.05155781790338
"HOXD13",1.05152321579252
"ZBTB48",1.05150835185014
"OR51S1",1.05149034746222
"NOSTRIN",1.05148893593513
"MTDH",1.05142525405145
"FIGLA",1.05142125685663
"PPARD",1.05139277082547
"BUD31",1.05139277082547
"LPPR5",1.05139277082547
"PON2",1.05130154151092
"CCDC101",1.05128242279267
"PPP1R13L",1.05128242279267
"RASIP1",1.05128242279267
"CBLN4",1.05128242279267
"IKZF1",1.05128242279267
"ARHGEF5",1.05128242279267
"CDC26",1.05128242279267
"DDX4",1.05120177226922
"CXCL1",1.05119969509124
"SAR1A",1.05119534690294
"PPAPDC2",1.05117835376267
"MED23",1.05117392772361
"TBC1D2B",1.05117169812977
"PGM2L1",1.05110330077623
"CCNA1",1.05100311967124
"RGP1",1.05099413629067
"ZNF638",1.05094278532367
"FREM1",1.05093406715364
"DNASE2B",1.05088715019694
"GM2A",1.05088563977509
"RNF215",1.05077516989312
"PTOV1",1.05077516989312
"HOXA1",1.05077516989312
"OVCA2",1.05076550432027
"PPM1H",1.05074000276368
"GBE1",1.05072140206637
"SLC17A4",1.05069760779037
"BEND3",1.05059804977742
"GTSF1",1.0505861532854
"AMHR2",1.05057189995938
"LANCL1",1.05051508257317
"CYP4F22",1.05048911262315
"CTRC",1.05048503392868
"NFYB",1.05048503392868
"FDCSP",1.05048503392868
"FAM209B",1.05048503392868
"CACNG2",1.05048503392868
"SSBP3",1.0504825474469
"NABP2",1.05047400170618
"MAPK1",1.05046542974387
"DNAJC14",1.0504650466938
"GPR171",1.0504536186853
"ZNF768",1.0504536186853
"ARL2BP",1.05042185624873
"ASL",1.05038920390097
"OR2Y1",1.05027383784348
"PNPLA5",1.05023755634936
"DHRS4",1.05018394211495
"ST5",1.0501691668913
"TLR4",1.0501617161929
"DHCR7",1.0500778721557
"KCNK18",1.05007255153636
"NOS1AP",1.05004887754935
"PACS2",1.05004887754935
"B2M",1.05001586821142
"POLR3D",1.0499449255386
"PLD1",1.04993434571236
"CHMP7",1.04992867773688
"PHF7",1.04986273166171
"RANBP1",1.0498527395576
"SPINT2",1.04984267802738
"KRTAP10-8",1.04969117189657
"SCYL1",1.04968824987742
"MRPS9",1.04964583493726
"TGFB2",1.04962231890354
"CPSF6",1.04962231890354
"GRAMD1B",1.04959092946005
"SPAG1",1.04957308045914
"EFCAB1",1.04956110398447
"GFM2",1.04949248904722
"RHOT1",1.04947785128817
"SGSM3",1.04947161498753
"WFDC6",1.04941873200053
"PRDM5",1.04939577729534
"PRDX2",1.04936963459893
"MTA2",1.04936834872419
"SSX2IP",1.04934441481903
"KCNQ4",1.04934121851965
"NDUFA4L2",1.04927815375766
"OR6N1",1.04926868517934
"ZNF521",1.0492674582102
"ABCD3",1.04924433301898
"LRRC73",1.0492277027776
"ANKRD49",1.04921944001841
"CASKIN2",1.04920265477998
"TMEM110",1.04918652071938
"KDM4A",1.04915037007057
"OLFM2",1.04914708253255
"MTMR6",1.0491367672548
"CAMK1",1.04903519375078
"COPG2",1.04896440330203
"PRELP",1.04893627942819
"PRSS53",1.04893627942819
"NPS",1.04893295261304
"MDH1",1.04891944745166
"RAB24",1.04889207018016
"ATP6V1C1",1.04889207018016
"KIF5A",1.0488556714408
"BTBD2",1.04882618921436
"MBNL1",1.04882618921436
"RDH10",1.04882618921436
"FNDC5",1.04873051051402
"FHOD1",1.04871359125825
"RTN4",1.04867448653064
"B3GNT2",1.04864085995322
"PLK1",1.04860014624644
"ZNF681",1.04854112263157
"ITGA4",1.04852243294065
"ZNF652",1.04840048739981
"SLC35F2",1.0483859706465
"PCDHB6",1.04836267922837
"ARCN1",1.04835471502394
"ADRA1B",1.04834283443522
"BMP2",1.04826021988784
"GTF2I",1.04820638221092
"ROBO1",1.04812048656334
"DHRS1",1.04809649437849
"KRT10",1.04808150605558
"RHOBTB3",1.04805328313033
"STX4",1.04803338893503
"TBX5",1.04785370604256
"SOWAHB",1.04782329924098
"SASS6",1.04780005686928
"ZNF462",1.04778160019909
"FUBP1",1.04776057949708
"THOC1",1.04775854475662
"CCKAR",1.04766895723661
"DNER",1.04762540309265
"WDR35",1.0476059083999
"TFRC",1.0474839186839
"NICN1",1.0474591843867
"ZNF304",1.04745096781887
"GLI3",1.04743317231952
"POLR3A",1.04737783657405
"CBLL1",1.04737600199119
"BOLL",1.04732436448743
"LMNA",1.04732436448743
"RAB35",1.04732436448743
"DPF2",1.04731336545837
"XRRA1",1.04730323279121
"FAM57A",1.04727101532233
"PCDH17",1.0472685832885
"REEP5",1.04723574095098
"SLC51B",1.04718628773531
"SLC4A11",1.04711893029319
"MTHFS",1.04708919928395
"NEURL4",1.04701598792487
"C9orf78",1.04700778541832
"NIPAL1",1.04700087763731
"LILRB4",1.04696904880689
"RBP2",1.04688889361824
"EPHB4",1.0467991638999
"TDRD7",1.04678330661357
"WBSCR16",1.04677319650432
"POLA2",1.0467057569575
"DEFB123",1.0466583350048
"EXOSC3",1.04664733152744
"CHMP2B",1.04661654467697
"CRY1",1.0465459704315
"SLC23A1",1.04652444804161
"RSPH6A",1.04652342269081
"CYFIP2",1.04648590236005
"OPCML",1.04647568368323
"CCL18",1.0464377993089
"NARF",1.04624417209339
"IGF2BP1",1.04620962334876
"BCL9",1.0461992159236
"OCM2",1.04617991592722
"CCDC30",1.04612639242136
"NKAIN2",1.04609330174984
"OR5H15",1.04600428091501
"PTBP1",1.04596904810037
"KRTAP10-5",1.04596435470263
"NAB1",1.04594932692604
"AP5M1",1.04591723032342
"DBH",1.04587518714375
"TAS2R7",1.04586546473578
"LDLRAP1",1.04586341800937
"KRTAP19-2",1.04585409987553
"DNAH2",1.04579818557987
"TMEM18",1.04559008880587
"POLR2B",1.04555231571134
"GMFB",1.04553945530199
"GADD45GIP1",1.04553945530199
"VWA7",1.04553945530199
"PCNXL3",1.045494798648
"NCOA7",1.04547258836474
"MLF2",1.04542114952844
"MTSS1L",1.04541933448999
"ANKAR",1.04540576963772
"ST7",1.0454009379896
"SLCO3A1",1.0453724466259
"ST6GAL1",1.04532652949816
"NOX3",1.0453118177678
"MVK",1.04521620894083
"CCDC142",1.04518074081112
"LRP11",1.04514626116811
"SREBF1",1.04513949559622
"ERBB2IP",1.04510166755812
"SMARCA5",1.04507117409256
"NDRG3",1.04506654942692
"FAM184A",1.04497229619245
"CDC45",1.04489486673517
"CORO1C",1.04485458947824
"ABCB8",1.04482479895852
"PYHIN1",1.04466097025611
"DOK2",1.04465394185586
"VTA1",1.04465229511621
"TTC26",1.04456799412619
"BCAN",1.04450130887167
"CAMSAP3",1.04446896439226
"KIF13A",1.04440192467774
"NSA2",1.0443987344045
"LRRC42",1.04425776299619
"CALCA",1.04424535566829
"METTL13",1.04414859048329
"FAM166B",1.04412966503347
"COX6B1",1.04406356987045
"ACTN4",1.04401841225885
"GPBP1",1.04401634188642
"SLC25A48",1.04399799218301
"ETV6",1.04397275265102
"ARPC2",1.04396832563793
"DCLK2",1.04393888269972
"SNX22",1.04388842026292
"POLR2K",1.04350868349909
"AGPAT4",1.04347055461894
"ASPHD1",1.04339856860786
"CST1",1.0433936509073
"VEZT",1.04333092947323
"KIAA2026",1.04328223274374
"TUBG2",1.04306037819017
"RBM12B",1.042981638815
"C11orf85",1.04296367804251
"C6orf106",1.04285857471657
"NPM3",1.04283566638655
"TST",1.04281323167667
"FAM69B",1.04272220731473
"LRRN3",1.04268563441966
"SGSH",1.04265155840962
"SP4",1.04259414199039
"SLC4A3",1.04258561115527
"NF2",1.04251396965575
"TMEM174",1.04248768357641
"RRAGC",1.04247892532291
"TRIM46",1.04247170388352
"ABHD15",1.0424356340635
"MSTO1",1.04240052699385
"ADHFE1",1.04238280230429
"MLLT3",1.04233467796824
"RNF216",1.04231387843175
"ZNF132",1.04228887543933
"PIP5K1B",1.04225605097796
"EREG",1.04223668105965
"KPNA2",1.04220964627075
"IL21",1.04219183493547
"BTG3",1.04217768316173
"PARP3",1.04215266610437
"HMGCS1",1.04205545193933
"SYPL1",1.04198947127654
"LANCL2",1.04195259076532
"UFC1",1.04186421254373
"CTDSP1",1.04184086536919
"C12orf5",1.04180585731818
"PEF1",1.04180585731818
