"Gene","BF"
"TEKT2",0.728531631541043
"ADPRHL2",1.01708437464914
"MRPS15",0.869840416219684
"CSF3R",1.11335085409123
"GNL2",2.01378369665693
"C1orf109",1.1375017597482
"YRDC",0.860401809430289
"INPP5B",0.850066530391687
"SF3A3",0.906297799669098
"FHL3",1.80997479640143
"UTP11L",0.864759491089834
"RRAGC",1.06640852592997
"GJA9",1.19138578866686
"RHBDL2",1.01268615942517
"KIAA0754",1.67712451408607
"BMP8B",1.50366281951759
"TRIT1",0.936640251080833
"PPT1",0.906675804974469
"TMCO2",0.837989388636641
"ZMPSTE24",0.90093590747842
"ZFP69B",0.911803083065804
"ZFP69",1.00628085451032
"CTPS1",1.21399056802411
"SCMH1",1.03771064748638
"RIMKLA",2.03849795555689
"ZMYND12",1.08188543385006
"CCDC30",1.0226100234878
"PPIH",0.983852197386809
"LEPRE1",0.551065407923868
"ERMAP",0.967427143556845
"FAM183A",1.00727208338256
"EBNA1BP2",0.859266606785834
"WDR65",1.02523943740287
"C1orf210",1.05239069807365
"MPL",0.632179780209295
"CDC20",0.815572221497521
"SZT2",0.669778780669339
"HYI",0.987059562990856
"PTPRF",1.81135666058116
"KDM4A",1.03894749025828
"ST3GAL3",0.977399684227624
"CCDC24",1.18366999557015
"SLC6A9",1.00191036945011
"KLF17",0.876171572261959
"BEST4",0.946268974905102
"HECTD3",1.0336547735119
"UROD",0.854849559243167
"ZSWIM5",1.25616312196818
"MUTYH",0.796751564410151
"TESK2",0.968550848556127
"MMACHC",0.901191861726562
"PRDX1",1.06265919471019
"AKR1A1",0.744537327110892
"GPBP1L1",2.05354885307681
"IPP",0.865156548036807
"PIK3R3",1.3493205029403
"TSPAN1",1.52330724259161
"RAD54L",1.25623556194239
"NSUN4",0.895513059223122
"FAAH",0.772458913154933
"MKNK1",1.10443611556116
"EFCAB14",0.930455567387981
"CYP4B1",1.06549004678145
"CYP4A11",0.943542118447537
"CYP4X1",2.04213289136219
"CYP4A22",0.911044710752133
"STIL",1.06198766057895
"SLC5A9",2.8048814181315
"SPATA6",0.765654622241384
"EPS15",0.857606547778953
"TXNDC12",0.837517141285558
"CC2D1B",0.812942594154249
"ORC1",1.01456333253623
"FAM159A",0.822789212110154
"COA7",1.05431471275665
"ZYG11B",0.897964998062288
"ECHDC2",0.898912353605777
"C1orf123",0.855857124611708
"YIPF1",1.17243040298735
"HSPB11",1.262305989714
"LRRC42",0.944632517796278
"LDLRAD1",1.32990509782202
"TMEM59",0.900602012201603
"CYB5RL",0.997638596066594
"MRPL37",0.774788288515837
"ACOT11",1.31521346297092
"FAM151A",1.00363090598213
"MROH7",0.914724312221593
"PARS2",0.939303649167978
"TTC22",0.967385135995316
"C1orf177",1.14252776510871
"DHCR24",0.947571471700528
"BSND",0.841323339863157
"PCSK9",1.39561358156679
"PRKAA2",0.989814030595287
"C1orf168",0.960077882288748
"C8A",1.27097752653364
"C8B",0.846952381242319
"FGGY",1.24338720831534
"CYP2J2",1.39462554473819
"C1orf87",1.09426342851277
"INADL",1.00690767724246
"KANK4",0.818482447831739
"DOCK7",0.801523487375076
"ANGPTL3",0.951417153594755
"ATG4C",0.781329770637607
"ALG6",1.09109424094719
"EFCAB7",1.59475700137267
"UBE2U",0.822926586058433
"CACHD1",1.06885948941894
"RAVER2",1.06002688840984
"JAK1",0.727909011262253
"INSL5",1.22239300257069
"WDR78",1.29045330073944
"C1orf141",0.846791702224759
"IL23R",1.22689822694568
"IL12RB2",0.44412317083781
"DIRAS3",1.06717484127016
"WLS",0.860888631169947
"RPE65",0.64194442569474
"DEPDC1",0.944274129915243
"CTH",2.86103935844064
"PTGER3",0.866373589300999
"LRRIQ3",1.03018734277733
"FPGT",1.9567137020777
"FPGT-TNNI3K",1.37337061457286
"ERICH3",0.955077175867412
"CRYZ",0.799398006692289
"LHX8",0.951960342527826
"ACADM",1.04351665677984
"RABGGTB",0.914805060881244
"MSH4",0.924486097876411
"ASB17",0.639992152941435
"ST6GALNAC3",1.61509760837624
"PIGK",1.18853502518258
"AK5",0.896432801230599
"USP33",1.0771418323669
"FAM73A",0.766008735514644
"PTGFR",0.89113754207275
"IFI44L",0.7369553921658
"IFI44",0.876683280571748
"TTLL7",0.828901052537277
"PRKACB",1.00387988475469
"DNASE2B",1.05691546687042
"RPF1",1.1658794388152
"CTBS",0.92049368012345
"MCOLN2",1.89134204033052
"WDR63",1.08687313347585
"SYDE2",0.793000356311337
"DDAH1",1.33941706273872
"COL24A1",0.814279488912364
"ODF2L",0.849838376620284
"CLCA2",0.539676641834287
"CLCA1",0.848234520983407
"CLCA4",1.1304092933077
"CCBL2",0.967236633124953
"RBMXL1",1.23295679717437
"GBP3",1.22515858997252
"GBP1",2.06528761258779
"GBP2",0.966798894192456
"GBP7",0.661451843248205
"GBP4",1.63599744883509
"GBP5",0.748873849895473
"GBP6",1.39958297139467
"LRRC8C",0.854714081653835
"HFM1",0.997575279474808
"TGFBR3",0.730852284430243
"EPHX4",0.838069205505443
"BTBD8",1.01217520023322
"C1orf146",1.03824774510224
"GLMN",0.892293010255959
"RPAP2",1.01527894143421
"EVI5",0.760131320400907
"RPL5",0.982511010497608
"MTF2",1.02292395053435
"TMED5",0.918660935343647
"BCAR3",0.87138277889544
"DNTTIP2",0.722508623483704
"ABCA4",0.737350448403399
"ABCD3",1.09341999482556
"SLC44A3",0.869867706622754
"CNN3",0.961037828725525
"ALG14",0.794658633543713
"TMEM56",1.10502975551987
"DPYD",1.11051043740817
"SNX7",1.21550895377808
"LPPR4",0.926958466641796
"FRRS1",0.963671584885523
"AGL",0.582667387277983
"HIAT1",0.979180108313599
"SASS6",1.0178600165555
"LRRC39",0.742372103387024
"RTCA",0.968316044370884
"CDC14A",1.094757403442
"VCAM1",1.30365144798853
"EXTL2",1.07659371047161
"SLC30A7",1.07266401424667
"DPH5",1.2296068986428
"AMY2B",0.794733084611525
"NTNG1",0.9095573199212
"VAV3",0.771770360478262
"SLC25A24",1.12089484789825
"FAM102B",0.950284146603128
"HENMT1",1.76380842394225
"FNDC7",1.0071510661334
"AKNAD1",0.803507880059467
"GPSM2",0.757170150388472
"CLCC1",1.05733211212217
"WDR47",1.21998605848113
"TAF13",1.05286342108718
"C1orf194",1.32702639508131
"KIAA1324",1.08161808949063
"SARS",0.817233636104831
"MYBPHL",1.04778154494178
"SYPL2",1.76585958229847
"GNAI3",0.882159236926377
"GNAT2",0.792318009564957
"GSTM4",0.740253136999433
"GSTM2",1.02596358975982
"GSTM5",0.878527210899366
"EPS8L3",1.21425916476864
"RBM15",1.17857003916158
"SLC16A4",1.44445941050292
"LAMTOR5",0.847143790743716
"PROK1",0.974454796327857
"KCNA10",0.801836035783027
"CD53",1.44721002035584
"LRIF1",0.794239776115786
"CEPT1",0.811569177144511
"DENND2D",1.89349128774387
"CHI3L2",1.1484021933028
"CHIA",0.7657208557021
"PIFO",1.2265612104979
"OVGP1",1.15993011765633
"WDR77",0.987159521786585
"C1orf162",0.787170687516879
"ADORA3",1.68625082180395
"RAP1A",1.11748479318341
"DDX20",0.676151434731319
"WNT2B",0.899925056945386
"ST7L",0.876262064557347
"PPM1J",0.710149681961958
"PHTF1",1.45573224017308
"PTPN22",0.952356818094045
"BCL2L15",1.09007739753716
"AP4B1",0.72926955160783
"DCLRE1B",1.05879906673079
"HIPK1",1.15347215126154
"SYT6",1.2132995236911
"DENND2C",0.989518033156592
"AMPD1",1.37073474988816
"CSDE1",1.14356368397755
"SIKE1",0.916468032548582
"TSPAN2",0.752645547899487
"VANGL1",0.977721553646797
"CASQ2",0.945605568196793
"SLC22A15",0.899690840556167
"MAB21L3",0.867285922861143
"ATP1A1",0.948593015775858
"PTGFRN",1.17338358767327
"CD101",1.1880816204091
"TTF2",0.757784555576582
"TRIM45",0.927565009706521
"VTCN1",1.37422791624203
"MAN1A2",1.18080289700438
"GDAP2",1.06579844280508
"WDR3",0.94693454048
"SPAG17",0.607364118538497
"HAO2",0.810212301098249
"HSD3B2",0.930442811459186
"HSD3B1",1.10681748211598
"HMGCS2",0.782757208400862
"REG4",0.958506225563073
"NBPF7",0.711832383066528
"ADAM30",0.627990522506215
"PDE4DIP",0.715445221678807
"HFE2",0.889801973744236
"TXNIP",0.806277768783281
"POLR3GL",1.00803724599634
"LIX1L",0.951047147002746
"ITGA10",0.520080885318395
"ANKRD35",0.938709389989212
"POLR3C",1.60792518015506
"RNF115",1.06583677633601
"CD160",0.840175636014688
"FMO5",0.517019409223918
"CHD1L",1.12346663786087
"ACP6",0.821079638196206
"GJA5",0.886190064375058
"HIST2H2AC",0.824148319212881
"SV2A",1.09194738653489
"MTMR11",1.20120575133181
"VPS45",0.655646692624084
"PLEKHO1",0.866796654651896
"ANP32E",1.23415238728519
"CA14",0.945237774747461
"TARS2",0.831467623024185
"ECM1",0.938081326193065
"CTSK",1.05923886659036
"ARNT",0.904127308750651
"ANXA9",0.92137969247256
"FAM63A",0.731304386980189
"PRUNE",1.29662067613535
"BNIPL",0.979017193534297
"C1orf56",0.980576279520582
"GABPB2",0.735694016624946
"LYSMD1",1.07373615081646
"TNFAIP8L2-SCNM1",0.835653860360008
"TMOD4",0.763617262448279
"VPS72",1.02210797518824
"RFX5",1.19328326908389
"SELENBP1",0.811671618526458
"PSMB4",1.09005246003176
"CGN",2.01930981037512
"TUFT1",0.896673975016524
"MRPL9",0.764515879142915
"TDRKH",1.17613859502395
"LINGO4",0.906392334466382
"THEM5",0.795463460510597
"TCHH",1.54853891665637
"RPTN",0.534761792726326
"HRNR",0.534049994335459
"FLG2",0.355704871061476
"CRNN",0.862980340110504
"LCE3D",1.05591170893846
"LCE2C",0.909746000816811
"KPRP",0.740000331316622
"SPRR4",0.99977735691173
"SPRR1A",0.791398827741034
"SPRR2D",0.940375000236957
"SPRR2G",0.880989664713582
"PGLYRP3",1.20990758762568
"PGLYRP4",1.10273630812632
"S100A9",0.955965870676435
"S100A4",0.805156801625959
"S100A3",0.849593096249944
"S100A2",0.89177906910882
"S100A13",0.907723771186665
"S100A1",1.52107277922728
"SNAPIN",0.907826150324433
"INTS3",1.36248923413203
"SLC27A3",0.395072779031166
"NUP210L",1.59245616425205
"TPM3",1.01128673467747
"C1orf189",1.01968232399911
"HAX1",0.717227445430688
"ATP8B2",0.871835325375166
"TDRD10",1.15056444724021
"UBE2Q1",1.02286778134201
"CHRNB2",1.01031622705361
"ADAR",1.51382169932338
"KCNN3",1.12401529518237
"PBXIP1",1.06309136988903
"DCST1",0.988788474413596
"ADAM15",0.87594722268866
"SLC50A1",0.898748620501352
"THBS3",1.51264018855605
"GBA",0.964751107933952
"PKLR",1.01317778867005
"ASH1L",0.78041353042253
"YY1AP1",0.615492706217775
"DAP3",0.908007307804694
"GON4L",0.907220007670698
"RXFP4",1.12329871689493
"SSR2",1.10543730254829
"RAB25",6.4693385529236
"SEMA4A",1.20309634783927
"SLC25A44",0.992213264360583
"PMF1-BGLAP",1.00131097783235
"PAQR6",0.957815541434391
"TSACC",0.926078150086537
"IQGAP3",1.01551633061788
"GPATCH4",0.766444159288026
"CRABP2",0.693249584423232
"RRNAD1",0.723889757155599
"NTRK1",1.10094943621043
"INSRR",0.852807621888279
"PEAR1",0.682968560998154
"ARHGEF11",0.636387462510598
"FCRL5",1.29622967558415
"FCRL4",0.938010913537985
"FCRL3",0.939833182992063
"FCRL2",0.792067388882016
"FCRL1",0.86003049586472
"CD5L",0.813300692817003
"KIRREL",0.962482655240595
"CD1D",0.841259991796803
"CD1A",1.04406636770375
"CD1C",0.900007535708348
"CD1B",0.951190541728704
"OR10T2",1.2088516639012
"OR10K2",0.969040747037882
"OR10K1",0.648743187641471
"OR6Y1",0.860391362696949
"OR10X1",0.69041264794028
"OR10Z1",0.662750632768887
"SPTA1",0.985520130376184
"OR6K2",1.5080523791092
"OR6K3",0.928704709194984
"OR6N1",1.05195800933617
"OR6N2",0.744337537445622
"MNDA",0.765023377696739
"AIM2",0.969995557129739
"FCER1A",0.976486359705366
"OR10J3",1.0296228784975
"OR10J1",1.03528633336746
"OR10J5",0.704511244134882
"APCS",0.840949322072168
"CRP",1.14908597389486
"FCRL6",1.00692962614166
"SLAMF8",0.730476453209137
"VSIG8",1.02414799586102
"CCDC19",0.829306948731502
"IGSF9",0.971428240771117
"KCNJ10",0.657626189503016
"IGSF8",1.0128244710436
"ATP1A2",1.12904243612184
"ATP1A4",0.392641751639697
"CASQ1",1.43816760159573
"PEX19",1.07318326306881
"SLAMF6",0.877990905379733
"CD84",0.647301865706799
"SLAMF7",1.05350329189275
"LY9",0.933292030580427
"CD244",0.76636135883275
"ITLN1",0.99049286152327
"ITLN2",1.09119617149686
"USF1",0.933925571074015
"KLHDC9",0.960690936926779
"UFC1",1.01698910330456
"FCER1G",1.04828560117294
"NR1I3",1.59211767352343
"C1orf192",1.10232793565773
"FCGR3A",1.0153397527159
"FCRLA",0.883539140142377
"FCRLB",1.24120365967369
"ATF6",0.736035528747443
"OLFML2B",0.791876194653281
"C1orf111",0.959431436499984
"SH2D1B",0.982484125740812
"UHMK1",1.04676528248573
"UAP1",0.845270361807471
"C1orf110",1.0759370602461
"NUF2",0.973489787930204
"LRRC52",2.20951546191351
"ALDH9A1",0.606971876836932
"TADA1",2.38371868179757
"MAEL",1.09807811397338
"GPA33",0.769595595273589
"POU2F1",1.14585553458312
"ADCY10",3.84922439846355
"SFT2D2",0.884386780126457
"TBX19",1.1846973919197
"NME7",0.647250631766236
"BLZF1",1.23069557377907
"CCDC181",0.952267844784414
"F5",0.805521437432953
"SELP",1.12742422508353
"SELL",0.980782369182849
"SELE",0.73210630800977
"METTL18",0.94958558510978
"C1orf112",1.02045762238488
"SCYL3",0.906253236108983
"GORAB",0.949713266763326
"MROH9",0.830985067399186
"FMO3",0.375168519019174
"FMO1",1.11768431941011
"FMO4",0.829851747778462
"MYOC",0.99239971950225
"METTL13",1.06721668167508
"DNM3",1.41005888998461
"PIGC",0.950341965004717
"TNFSF18",0.839637573947982
"SLC9C2",0.837004407476641
"DARS2",0.870149418119413
"RC3H1",0.711314670800871
"RABGAP1L",0.7242793648948
"MRPS14",1.14705334965123
"TNN",0.84255048697599
"PAPPA2",1.36737755671555
"SEC16B",0.961127587930223
"RASAL2",1.39378232086806
"ANGPTL1",0.880931022892107
"FAM20B",0.799284468345105
"TOR3A",0.763217407625383
"ABL2",0.925103237609273
"SOAT1",0.847038327009161
"AXDND1",1.00288967140636
"NPHS2",0.920725886324941
"TOR1AIP2",0.853976071648345
"CEP350",1.40306278328349
"XPR1",0.840979886632334
"MR1",0.71482944564937
"ZNF648",0.883869653205864
"TEDDM1",0.671433050127947
"RNASEL",0.900525325574693
"RGS16",1.15236408897662
"RGS8",0.853558946567681
"NPL",1.27363170682731
"SHCBP1L",0.774704018390064
"LAMC1",1.48168240652053
"NCF2",1.16955498657028
"APOBEC4",0.772801523893329
"EDEM3",1.11709955561442
"FAM129A",1.60763787221891
"SWT1",1.03624536673824
"HMCN1",0.0774868901381316
"PRG4",0.762921588101913
"RGS1",0.922767597639849
"UCHL5",1.02968507389306
"CFH",0.564347660299959
"CFHR4",0.891867670669668
"CFHR2",1.30166657202335
"CFHR5",1.26930841748807
"ASPM",1.06536831572149
"CRB1",0.622562082095703
"DENND1B",0.836317466483872
"C1orf53",0.845399266896593
"KIF14",0.694415847154849
"DDX59",0.729936693109935
"CACNA1S",1.09944162594548
"TMEM9",0.988824234977541
"PKP1",1.0598634519582
"LAD1",0.605112781082318
"CSRP1",0.924626283276451
"NAV1",1.23725099890986
"TIMM17A",0.824147263688321
"RNPEP",0.99934578944852
"ELF3",0.966845323514042
"PTPN7",0.654500213294675
"UBE2T",1.22883502421601
"PPP1R12B",0.875886278558438
"KDM5B",2.34004529455255
"KLHL12",1.18724484472671
"CYB5R1",0.998152108359695
"TMEM183B",0.947416703495911
"CHI3L1",0.952605295629193
"CHIT1",0.816037524073694
"FMOD",0.885060623989154
"ATP2B4",0.83046836657944
"LAX1",1.03312899292271
"SOX13",1.16197901766476
"PPP1R15B",0.814303200130931
"PIK3C2B",1.75774773847508
"LRRN2",0.856353521743479
"TMEM81",0.868551713207798
"LEMD1",0.973278530683824
"CDK18",1.39059265107095
"RAB29",0.866152213706801
"PM20D1",1.80108344417151
"AVPR1B",0.906297799669098
"C1orf186",0.824935489516291
"CTSE",0.59830015496287
"IKBKE",1.3403751215271
"EIF2D",0.842055546507701
"DYRK3",0.743796783671507
"IL19",0.833164687217383
"IL20",1.71496601526503
"FAIM3",0.730030692229923
"FCAMR",0.985419238263008
"PFKFB2",0.74742552231237
"C4BPB",1.005135052652
"C4BPA",0.844304289037965
"CD55",1.37038689456247
"CR2",1.12451881916151
"CR1",1.12859048151367
"CR1L",1.24861995599342
"CD46",0.844269007988238
"CD34",0.910283892923475
"PLXNA2",1.76356107768893
"CAMK1G",1.08579193884264
"LAMB3",1.21874929478062
"TRAF3IP3",1.43387947819167
"C1orf74",0.846513228687203
"DIEXF",0.724390239062749
"HHAT",0.806828100183446
"NEK2",1.07150840011163
"INTS7",1.36918156667639
"DTL",1.05005057875369
"PPP2R5A",1.33987067361096
"TMEM206",0.944737789431284
"FAM71A",0.9776421721947
"NSL1",0.818824437932385
"TATDN3",0.949662103786371
"SPATA45",0.850647905930137
"ANGEL2",0.872007999957087
"RPS6KC1",1.35552648766224
"SMYD2",1.51702584001315
"PTPN14",0.830411134536096
"CENPF",1.04328304149188
"USH2A",1.90032004794703
"GPATCH2",0.926159844053423
"SPATA17",0.758546306791585
"RRP15",1.00016103596349
"EPRS",2.05494868444379
"BPNT1",0.983415219371634
"IARS2",0.854849470803912
"MARC1",0.82671199132415
"HHIPL2",0.661614556993918
"AIDA",0.985511333215208
"BROX",0.859453241461707
"FAM177B",0.823895234856947
"DISP1",0.94238713224217
"TLR5",1.24802118642046
"SUSD4",0.922106511245698
"CAPN2",0.942106924852378
"TP53BP2",1.07385405212569
"NVL",0.751443579040175
"CNIH3",0.806300417986411
"LBR",1.72885301248056
"ENAH",0.946270391270351
"EPHX1",0.815166666084303
"TMEM63A",1.72819995794019
"SDE2",1.17329468725235
"ACBD3",0.929489028374451
"ADCK3",1.12553590613023
"CDC42BPA",0.699303921115634
"ZNF678",0.87683839294061
"GUK1",0.837626603111588
"OBSCN",0.939338450665908
"HIST3H3",1.859209112958
"CCSAP",1.32596377936265
"ACTA1",0.928921310703848
"NUP133",1.18976462384371
"ABCB10",0.8979138084847
"URB2",1.71452570862772
"GALNT2",1.0281632529569
"COG2",1.47827817693044
"AGT",0.725083391753357
"CAPN9",0.863355042019537
"TTC13",0.768187091585392
"FAM89A",1.0623996988262
"C1orf131",1.40031682375685
"EXOC8",1.06004313678711
"DISC1",0.769066066168722
"SIPA1L2",1.22038478296364
"MAP10",1.15718614779766
"PCNXL2",1.29559603547651
"TARBP1",0.740527972886032
"IRF2BP2",1.00304350256449
"RBM34",0.849819376869032
"ARID4B",0.860193360845592
"TBCE",0.617135258374321
"B3GALNT2",0.771138041800703
"LYST",0.26220627444641
"NID1",1.55675215707963
"GPR137B",0.667770274703863
"ERO1LB",1.07705132418588
"LGALS8",1.16613507084643
"MT1HL1",0.932147609050299
"RYR2",0.556071218543381
"ZP4",0.616606999799021
"RGS7",1.34555691566784
"KMO",1.00162367067098
"CHML",2.32313331239037
"WDR64",0.592119232179665
"EXO1",1.19258815821772
"PLD5",1.09780624934056
"SDCCAG8",0.947336193264001
"C1orf100",0.897548397848696
"C1orf101",1.26832944490513
"SMYD3",1.38640100936384
"TFB2M",0.924941946849813
"CNST",1.27127094207747
"SCCPDH",1.92760790454996
"AHCTF1",1.15962255351806
"ZNF669",1.01227808706595
"ZNF124",0.824475005676979
"NLRP3",1.87820978315593
"OR2B11",0.999712403655722
"OR2W5",1.27170784918298
"OR2C3",1.02207638423822
"OR2G2",0.85671689309964
"OR13G1",9.42147307807177
"OR14A16",1.01085551090444
"OR11L1",0.90114665211412
"OR2W3",1.13872707371277
"OR2L8",0.781284826094806
"OR2AK2",1.25686475156817
"OR2L5",0.990502132087677
"OR2L2",0.76396670865149
"OR2L3",1.15732813315367
"OR2L13",1.68833534334224
"OR2M5",0.619329033153927
"OR2M2",0.741932589240287
"OR2M3",0.887806012411141
"OR2M4",0.885904913798376
"OR2T12",0.868848334014635
"OR2M7",0.54179433658659
"OR14C36",0.954506626783822
"OR2T4",0.692034123095827
"OR2T1",1.11005673405252
"OR2T2",0.985511333215208
"OR2T3",1.0254592467228
"OR2G6",1.01591871440891
"OR14I1",0.692108304885683
"ZNF692",1.05707079675549
"PGBD2",0.952970828676715
"DIP2C",1.36133076745878
"IDI2",0.871486628521796
"PFKP",0.955094908073364
"PITRM1",1.15025803896629
"AKR1E2",1.0154454063375
"AKR1C2",0.877766368161023
"AKR1C3",0.895799000622339
"AKR1C4",0.933202832791141
"NET1",0.781164573829068
"ANKRD16",1.25673404317229
"FBXO18",1.21938410432817
"IL15RA",0.87888338842769
"PFKFB3",1.23781413466606
"PRKCQ",1.07371710454602
"ITIH5",0.66535271851654
"ITIH2",1.07022170218617
"PROSER2",0.946668741769444
"DHTKD1",1.55304873414372
"CDC123",0.778376498476617
"OPTN",1.25785100143336
"MCM10",1.06566270211156
"PHYH",1.2657647708463
"BEND7",0.78175581854873
"FAM107B",1.07354506706318
"CDNF",1.09145004286083
"DCLRE1C",0.816864443747252
"OLAH",0.842634932979932
