"Gene","BF.SCZ","BF.denovo.coding","BF.combine"
"MARCO",1.14719467131324,0.6497137986,0.745348207632604
"CDK3",0.975951554145627,0.763610584,0.74524693621685
"TFCP2",1.07166482520694,0.6953176394,0.745147456490903
"SFXN1",0.995076733557123,0.7488032025,0.745116644820813
"GNB2L1",0.983429550662993,0.7576497734,0.74509517621468
"NPSR1",0.993070390307299,0.7502697984,0.745070721532867
"DHDDS",1.01465649310184,0.7343074619,0.745069834149967
"KRT23",1.07566639543259,0.6926200601,0.745028123452071
"PPT1",0.96787696265833,0.7696224177,0.744899808037237
"CD207",0.981151961886421,0.7591352184,0.744827008870237
"CELA2B",1.00052842329721,0.744422084,0.744815453972143
"SERPINF1",1.08580797427944,0.6859257505,0.74478364965651
"SLC30A6",1.01620369298928,0.7328747537,0.744750031208549
"CD84",0.962003088380919,0.7741650615,0.744749180079604
"MYF5",0.961975788765225,0.7741650615,0.744728045670941
"ZNF547",0.982932046686711,0.7576497734,0.744718242439785
"DKK3",1.02810193529472,0.7243420667,0.744697480589647
"STOML3",0.945062648987245,0.7879688143,0.744679894961697
"FUZ",0.998373063314459,0.7458793525,0.74466585401843
"UBXN1",1.01603982271651,0.7328747537,0.744629934822754
"NPY1R",0.967511636021249,0.7696224177,0.744618644467556
"CYTIP",1.00614208263644,0.7400688189,0.744614382742336
"RELL2",0.975082125509219,0.763610584,0.744583031308056
"NGDN",0.969290355816186,0.76811465,0.744526122406125
"OR5P2",0.935458552774803,0.7957530278,0.744393975751956
"OR10G3",0.957772293075165,0.7772096826,0.744389899904023
"KIAA1430",1.09793300145691,0.6779852612,0.744382392772863
"TMX2",0.980523174162543,0.7591352184,0.744349673964143
"IGLON5",0.999884383360102,0.744422084,0.744336016419982
"KCNK18",1.00378900734491,0.7415168243,0.744326436993647
"SCML4",0.976647090258632,0.7621156163,0.744317999100059
"PSG5",0.968979111817515,0.76811465,0.744287051331021
"THUMPD2",0.991978626754843,0.7502697984,0.744251604312465
"SLAMF7",0.95383202154721,0.7802673274,0.744243962241181
"CD200R1",0.957579521054581,0.7772096826,0.744240075623091
"ADIPOR2",0.986053828704099,0.7546883553,0.744163342221964
"GRASP",0.982116534099163,0.7576497734,0.744100369512624
"TMEM189-UBE2V1",1.00936054462026,0.7371820216,0.74408244680644
"KHDRBS1",1.04538962817338,0.7117448612,0.744050695804182
"NGF",0.968592867188488,0.76811465,0.743990371172982
"ZDHHC19",0.96854673418096,0.76811465,0.743954935734051
"SPP1",0.938585415731921,0.7926293539,0.743950351651555
"RAB11B",0.997295796841037,0.7458793525,0.743862343198764
"SPRY2",0.993358806730386,0.7488032025,0.743830255711292
"C16orf89",0.987514418360807,0.7532123675,0.743808072993929
"ZNF232",1.00110086384062,0.7429679103,0.74378581680719
"MOGAT2",1.02476972812245,0.7257566489,0.743733443776313
"SPO11",0.981629312753854,0.7576497734,0.743731226370755
"AADAT",0.995160409957021,0.747339723,0.743722905117847
"HSD17B2",1.01081326402014,0.7357432156,0.743699001241309
"NUDT9",0.98736514930628,0.7532123675,0.743695641695974
"NXF1",1.0147035445611,0.7328747537,0.743650610298733
"FAIM2",0.966163894444122,0.7696224177,0.743581392336533
"EED",1.00077714264556,0.7429679103,0.743545302347377
"NT5DC1",1.03049257416226,0.7215218857,0.743522945309401
"C9orf91",0.992891355777667,0.7488032025,0.743480226940884
"TLCD1",0.98690656492677,0.7532123675,0.743350230269785
"OR4D6",0.952585299474928,0.7802673274,0.743271185741831
"HOXC12",0.990629548160868,0.7502697984,0.743239431387738
"PSTPIP2",0.943213737626866,0.7879688143,0.743223010469313
"PAQR3",0.976963679505071,0.7606238302,0.743101855871432
"ELK4",0.988338134626428,0.7517395176,0.742972832549755
"SKA3",1.01174867812262,0.7343074619,0.742934603912901
"ALG10B",1.01169516213753,0.7343074619,0.742895306725719
"KLK3",0.937222609085084,0.7926293539,0.742870151099582
"ANKRD53",1.02156450953338,0.7271742348,0.742855390518773
"IKZF5",1.01558193966252,0.7314450838,0.742842416962219
"FBXO22",0.995826194089904,0.7458793525,0.742766196850317
"KDSR",0.974541762034781,0.7621156163,0.742713495583225
"HSDL2",0.976335064089834,0.7606238302,0.742623716006572
"CD226",0.968608422919056,0.7666100935,0.742544993658865
"HLA-DOA",0.976190685706366,0.7606238302,0.742513898367541
"SSTR2",0.993223212526107,0.747339723,0.742275160526431
"ZBTB26",0.983488027213057,0.7546883553,0.742226961714664
"MEF2A",0.981533828505557,0.7561674882,0.742203969684377
"CCDC3",0.956805900418129,0.7756857479,0.742180700460969
"GTF3C1",1.44363373798111,0.5140697191,0.742128390167232
"SFXN4",0.996916664233852,0.744422084,0.742126780763292
"CLDN4",0.990962429726275,0.7488032025,0.742035840936216
"DMRTB1",1.02839157640202,0.7215218857,0.742007029443581
"MYOZ3",0.998623694588844,0.7429679103,0.741945359544739
"CTSH",0.962084790629575,0.7711334038,0.741895719342394
"NEIL2",0.979194565502378,0.7576497734,0.741886540667388
"PCCB",1.17079873577389,0.6336120291,0.741832162641409
"HSDL1",0.99643855724246,0.744422084,0.741770867360385
"FAM117B",0.973292083832636,0.7621156163,0.741761096310021
"SERHL2",0.998334227877712,0.7429679103,0.741730295067268
"SNX32",1.15937682460904,0.6397531097,0.741714928857745
"HOXC5",0.988572679402472,0.7502697984,0.74169622487904
"BPI",1.16157879527443,0.6385197381,0.741690988141143
"ZFP30",1.03396943710942,0.7173139703,0.741680722101814
"HMG20A",0.984673762914028,0.7532123675,0.741668456179609
"ZNF24",0.959866151083098,0.772647616,0.741638293313452
"BNIPL",0.941150256119336,0.7879688143,0.741597051392495
"GDPD3",1.01189538121864,0.7328747537,0.741592578280778
"LAT",0.97492930209909,0.7606238302,0.741554459936823
"MOGAT3",1.05206868703287,0.7048494751,0.741550061824265
"LCLAT1",0.998072335576884,0.7429679103,0.741535717491798
"SETMAR",1.00386921773743,0.738623887,0.74148178364487
"FAM131B",1.0018484791422,0.7400688189,0.741436820675529
"MAP3K8",1.09133719159016,0.679301708,0.741347218251119
"C9orf78",0.978358082044202,0.7576497734,0.741252779164848
"TMEM101",0.933322685887634,0.7941895209,0.741235096750201
"RNF180",0.95558484517251,0.7756857479,0.741233545309544
"MUC7",0.963033879328836,0.7696224177,0.741172462536069
"ARL6IP6",0.995614356337938,0.744422084,0.741157314005406
"SYNDIG1",0.968597541877003,0.7651087406,0.74108244541377
"CCDC50",1.06373291612194,0.6966707098,0.741071565712296
"ORC4",0.985774974422672,0.7517395176,0.741046003734652
"SNX31",1.05544683504119,0.7021116821,0.741041552717891
"CCDC169-SOHLH2",1.01110316532836,0.7328747537,0.741011983255312
"PAAF1",0.97225856699921,0.7621156163,0.740973436991558
"TDRD10",1.01897449050541,0.7271742348,0.740971995413991
"POLR2C",0.977936304654267,0.7576497734,0.740933219620939
"ZNF773",1.00111976949085,0.7400688189,0.740897525384534
"NAP1L4",0.995218481983597,0.744422084,0.740862616393546
"DONSON",1.00693720249375,0.7357432156,0.74084721527002
"DBN1",1.33202358429123,0.5561574333,0.740814817734477
"OXGR1",0.955034807202674,0.7756857479,0.740806888695538
"SF3A2",0.997066818645146,0.7429679103,0.740788650678253
"ARPC2",0.999008202894508,0.7415168243,0.740781390059986
"RFFL",0.981533828505557,0.7546883553,0.740752150706171
"ETV3L",1.00279850338366,0.738623887,0.740690928447022
"SH3GL3",0.960467801765281,0.7711334038,0.740648805215565
"GRXCR1",0.941791294366342,0.7864219294,0.740645326807702
"ADAMDEC1",0.991014979239298,0.747339723,0.740624860073548
"GPR55",0.985089410159162,0.7517395176,0.740530637985917
"SLC2A4RG",1.01036261934162,0.7328747537,0.740469255797677
"ARL13B",0.994678357346128,0.744422084,0.740460535685301
"ATG4C",0.984901247653829,0.7517395176,0.740389188794928
"GDAP1",0.992530650768422,0.7458793525,0.740308119131554
"OR2F1",0.924821038310103,0.8004636649,0.740285637702328
"ZNF550",0.998324306536171,0.7415168243,0.740274269404201
"MAPK9",0.99431976030336,0.744422084,0.740193588127408
"RFC3",0.957974215773216,0.772647616,0.740176494006645
"UROD",1.02177631413988,0.7243420667,0.740115567089189
"FBXO2",0.973034765478808,0.7606238302,0.74011343023625
"DLX4",0.969135591604833,0.763610584,0.740042195080552
"GDA",0.980572907088146,0.7546883553,0.740026954502093
"NAPA",1.0136763935258,0.7300184453,0.740002464839016
"PALM2",1.04779197590552,0.7062227214,0.73997450068508
"CCDC101",1.02156288045384,0.7243420667,0.739960968091939
"NHLRC3",0.944619285531679,0.7833380561,0.739956234882956
"OMG",0.970864950222331,0.7621156163,0.739911339882761
"MTHFD2",0.972705665441233,0.7606238302,0.739863108905151
"MSTN",0.966933592615851,0.7651087406,0.739809343290147
"CRYL1",0.957497514827691,0.772647616,0.73980817215754
"RAE1",0.991852340418295,0.7458793525,0.739802181446807
"MAPKAPK3",1.04950583063411,0.7048494751,0.739743633836842
"ZNF506",0.976326900850087,0.7576497734,0.739713855193393
"MGLL",0.989732489115306,0.747339723,0.739666404259533
"THUMPD3",1.04731558216888,0.7062227214,0.739638060603932
"GJA1",0.999396558778994,0.7400688189,0.739622230868294
"PSG2",0.964745531694138,0.7666100935,0.73958366225575
"PGLYRP3",0.993475034405237,0.744422084,0.739564755513918
"MBTD1",0.976099546038733,0.7576497734,0.739541599872089
"LCMT1",0.985700865542639,0.7502697984,0.739541589673381
"PAQR8",1.0430965332685,0.7089779471,0.739532438783828
"SERPINB7",0.979830302030456,0.7546883553,0.739466519112467
"LDLRAP1",0.989456086005469,0.747339723,0.739459837235991
"LPAR3",1.02683415421213,0.7201162733,0.739439984428397
"COPS6",0.999008202894508,0.7400688189,0.73933482078755
"PRPSAP2",0.999008202894508,0.7400688189,0.73933482078755
"OR11H6",0.916342015677847,0.8067917436,0.739297172562669
"CASP7",0.973841266764206,0.7591352184,0.739277202731978
"DLX1",1.01661618795932,0.7271742348,0.739257098564612
"NUPL2",0.977616291064128,0.7561674882,0.739241655237362
"ZNF165",1.0007988772816,0.738623887,0.739213956842972
"DNAJB13",0.981239617619824,0.7532123675,0.739081815472222
"XKR8",0.990821204677539,0.7458793525,0.739033078588153
"YBX2",0.992698963572736,0.744422084,0.738987031247456
"RIMKLA",0.992598737671571,0.744422084,0.73891242087324
"LAMP3",1.02807715244975,0.7187136371,0.738893069456571
"TNNT2",0.975206295279365,0.7576497734,0.738864828636664
"TMEM184C",1.00025405270878,0.738623887,0.738811536399262
"PTGIR",1.00805620002494,0.7328747537,0.738778939309036
"PKNOX1",1.09388965940979,0.6753606785,0.73877006258313
"KLHDC1",0.994345593724892,0.7429679103,0.738766867885796
"PPA2",0.963639267604057,0.7666100935,0.738735589038218
"GFRAL",0.9617374177832,0.76811465,0.738724600052446
"NEFH",1.2469798553008,0.592376862,0.738682013660302
"ICA1L",1.01181435269634,0.7300184453,0.738643140687608
"EIF3I",0.99807233557688,0.7400688189,0.738642214567146
"GJA5",1.03572566160398,0.7131327183,0.738609856472712
"PSMB4",1.00193298526336,0.7371820216,0.738606983584167
"SNRPA",1.00386970695879,0.7357432156,0.73859032624129
"PON1",0.941008876927582,0.7848783459,0.738577490800137
"C6orf136",0.992143493276927,0.744422084,0.73857352689225
"IQCK",0.974807603536364,0.7576497734,0.738562759927923
"SERPINE3",1.0017029423733,0.7371820216,0.738437400101418
"OR52B2",0.946375964273442,0.7802673274,0.738426244359236
"CD82",0.974558229559133,0.7576497734,0.738373821790582
"CIR1",0.991764765156749,0.744422084,0.738291593315758
"CSNK1G3",1.01321921732263,0.7285948313,0.7382262847151
"RFPL2",1.03315363277913,0.7145235177,0.738212568017878
"ZFP42",0.983870123768887,0.7502697984,0.738168039411866
"PHAX",0.993535906395848,0.7429679103,0.73816529618294
"OR2C1",0.968369435319334,0.7621156163,0.738009469004477
"NUP54",1.04898869558911,0.7034791309,0.737941655896952
"VPS36",0.989334101693118,0.7458793525,0.737923879177032
"RPP38",0.938325697584796,0.7864219294,0.737919905500236
"THG1L",0.96068289172943,0.76811465,0.737914603141739
"C1orf198",1.00486584076971,0.7343074619,0.737880485085615
"RHAG",0.99699719046026,0.7400688189,0.737846533190543
"ORAI3",0.98342955066304,0.7502697984,0.737837490716562
"C8orf76",0.983429550662993,0.7502697984,0.737837490716526
"GALNTL5",1.00676706271879,0.7328747537,0.737834163123306
"CDCA8",0.949319589385628,0.7772096826,0.737820376752366
"TSPAN32",1.01661618795932,0.7257566489,0.737815957790849
"FSTL1",0.964301311761101,0.7651087406,0.737795362200464
"DCAKD",0.985282325078287,0.7488032025,0.737782560385267
"CACNG1",0.96421340039722,0.7651087406,0.737728100447561
"FN3K",0.992937481886153,0.7429679103,0.737720685975499
"B3GNT5",0.977504761844927,0.7546883553,0.737711461014666
"FETUB",0.977451747395217,0.7546883553,0.737671451626807
"ZDHHC12",0.960361357970627,0.76811465,0.737667628351133
"MSI2",0.937983656495534,0.7864219294,0.737650916886885
"LILRA5",0.94717415999104,0.7787368733,0.737599443821976
"DLX2",1.07733121282981,0.6845953463,0.737535934727023
"ACP6",0.992646986599141,0.7429679103,0.737504857299156
"ZNF688",1.00827964121725,0.7314450838,0.737501186663985
"USP18",0.998471850156735,0.738623887,0.737495159022849
"SIRT3",1.02812773338423,0.7173139703,0.737490386409382
"MOAP1",0.962008411846626,0.7666100935,0.737485358553528
"FUT7",0.99067957737858,0.744422084,0.737483755568402
"OR52J3",0.948880751914886,0.7772096826,0.737479308021018
"DIMT1",0.946830945242965,0.7787368733,0.73733216984219
"PTPN2",0.978899199167627,0.7532123675,0.737318983348902
"CLUL1",0.998192027755579,0.738623887,0.737288475513238
"CACNG7",1.07480726765905,0.6859257505,0.737237981711888
"TMEM183B",0.998072335576902,0.738623887,0.73720006801098
"MYEOV",0.998072335576902,0.738623887,0.73720006801098
"ZDHHC6",0.96916159538966,0.7606238302,0.737167404768026
"EIF4A2",1.00193298526338,0.7357432156,0.737165396393387
"GPD1",0.997982658961699,0.738623887,0.737133830720886
"ZDHHC18",0.982401668395865,0.7502697984,0.737066301695189
"HTR2B",1.04362493233443,0.7062227214,0.737031639834112
"IQCD",0.976491310901166,0.7546883553,0.736946621388742
"TM6SF2",1.0233391782816,0.7201162733,0.73692319538603
"STAR",0.972634380177224,0.7576497734,0.736916217742323
"GUK1",0.955625022434805,0.7711334038,0.736914376306603
"TK1",0.951865815570427,0.7741650615,0.736901257650827
"TEX9",0.970646923733051,0.7591352184,0.736852264437378
"GPR176",1.12103353272092,0.657294901,0.736849624907477
"AKR1A1",0.970625498226094,0.7591352184,0.736835999580475
"PCBP3",1.00928439885963,0.7300184453,0.736796227721052
"PEX19",0.935051416590458,0.7879688143,0.736791356040319
"TSPAN15",0.980113579329236,0.7517395176,0.736790109318169
"C8orf44-SGK3",1.01123371812149,0.7285948313,0.736779660259599
"IMPA2",0.980094912932791,0.7517395176,0.73677607705031
"MOB3C",0.99546814499934,0.7400688189,0.736714934322235
"STEAP4",1.01311534588252,0.7271742348,0.736711376406259
"FAM131A",0.959071967325267,0.76811465,0.736677228506859
"ANXA4",0.989463218185006,0.744422084,0.736578270922629
"ACPP",0.977907083630729,0.7532123675,0.736571709656522
"PRKACA",1.04094451630176,0.7075988765,0.736571170233961
"SLC25A31",0.99138069671423,0.7429679103,0.73656404454953
"ZNF561",0.964567850313801,0.763610584,0.736554219485746
"RASSF8",0.955123309047737,0.7711334038,0.736527488354701
"RSAD2",0.97400844575303,0.7561674882,0.736513519910655
"OCEL1",1.00300362327297,0.7343074619,0.736513044882078
"UPK3A",0.96635350200413,0.7621156163,0.736473094743541
"PARVA",0.997082450323405,0.738623887,0.736468915117358
"ZFP1",0.97198970724167,0.7576497734,0.736427781438784
"RABEPK",0.981507492684082,0.7502697984,0.736395428664176
"GPR19",1.00675877465547,0.7314450838,0.736388756294256
"GIPC2",0.975722131604129,0.7546883553,0.73636613073013
"ACMSD",0.971737766305499,0.7576497734,0.736236898445583
"FAM187B",1.06089042081651,0.693967425,0.7362233935412
"CLMP",0.981223395737036,0.7502697984,0.736182279304989
"LHX8",0.977277467506107,0.7532123675,0.736097475004679
"SCIN",0.99852118549249,0.7371820216,0.736091866131782
"C21orf59",0.93781838814386,0.7848783459,0.736073345240957
"NRIP2",0.952660946683216,0.772647616,0.73607120931109
"SDCBP2",1.00238721265942,0.7343074619,0.736060409968954
"R3HDML",0.947019774144892,0.7772096826,0.736032938079075
"FAM166A",1.02409297217347,0.7187136371,0.736029584759344
"SCG3",0.994528655983194,0.7400688189,0.736019647795687
"EBNA1BP2",0.98280303247086,0.7488032025,0.735926058140891
"TCTN3",0.959900488922797,0.7666100935,0.735869403563801
"MC2R",0.980791180911747,0.7502697984,0.735858001575154
"HARBI1",0.975019682301195,0.7546883553,0.735836000421017
"SLC10A4",0.996148387043932,0.738623887,0.73577899366717
"FMO1",1.05815410141932,0.6953176394,0.73575321192031
"RXRG",0.988338134626446,0.744422084,0.735740733875291
"OPCML",1.0157216309129,0.7243420667,0.735729905327345
"WDR38",1.0019329852634,0.7343074619,0.735726867402657
"TTC29",0.978602293333812,0.7517395176,0.735654015913013
"STAC",1.0233760534983,0.7187136371,0.735514325530807
"GNL3",1.04346473240788,0.7048494751,0.735485568923056
"CTH",0.99182804641749,0.7415168243,0.73545718323117
"SDR39U1",0.987954923202875,0.744422084,0.735455462828744
"AFMID",0.978219050606987,0.7517395176,0.735365917210426
"ZDHHC3",0.978166913112832,0.7517395176,0.735326723395721
"FOXN2",0.98190702886528,0.7488032025,0.735255127771582
"MAP9",1.05948951518385,0.693967425,0.735251210666635
"KRTAP10-1",0.983809609175562,0.747339723,0.735240000806003
"RTCA",0.991461493095865,0.7415168243,0.735185377776182
"SEH1L",0.981802300064559,0.7488032025,0.735176706510208
"TMEM171",0.98371973395433,0.747339723,0.735172833483063
"BUB3",0.999008202894508,0.7357432156,0.735013507608383
"CCDC64B",0.981533828505557,0.7488032025,0.734975674147047
"PRPF18",0.970062102147122,0.7576497734,0.734967331875695
"CTRB2",0.993086645260063,0.7400688189,0.734952460622978
"FBXL22",0.987256961270012,0.744422084,0.73493588455213
"ST3GAL5",0.994997630895972,0.738623887,0.734929017688174
"DNAJB2",1.01858129206916,0.7215218857,0.734928694592483
"MACROD1",1.01858129206916,0.7215218857,0.734928694592483
"HENMT1",0.985244807558746,0.7458793525,0.734873759115905
"UCP2",0.985159684276461,0.7458793525,0.734810267417231
"BCKDHB",0.99288965531024,0.7400688189,0.734806674503477
"DKK2",0.949092763097027,0.7741650615,0.734754457312215
"NKX2-3",0.996658551499654,0.7371820216,0.734718765839443
"ARRDC3",1.00834357337375,0.7285948313,0.734673915734687
"OR2C3",0.965848000226928,0.7606238302,0.734647005323616
"HHLA2",1.00039937165671,0.7343074619,0.734600723487593
"ANKS4B",0.996456253917094,0.7371820216,0.734569635698566
"RCOR1",0.996454744020869,0.7371820216,0.734568522630215
"PDGFC",0.946935384287736,0.7756857479,0.734524281774206
"STK16",0.969451806251531,0.7576497734,0.734504941328693
"TMEM161B",0.996333846711603,0.7371820216,0.734479399307364
"HIST1H1B",0.963619440090311,0.7621156163,0.734389423463088
"PPIL4",0.996148387043932,0.7371820216,0.734342681774625
"KIR2DL1",0.998072335576902,0.7357432156,0.734324949578752
"OR1K1",0.984498182909438,0.7458793525,0.734316867205918
"TIMM21",0.919100713455478,0.798890092,0.734260453529712
"LETMD1",0.997972841870009,0.7357432156,0.734251747758911
"PRUNE",1.01957841383638,0.7201162733,0.734215007708979
"ANGPTL3",0.978565421892325,0.7502697984,0.734188081804366
"CERS3",0.982401916729756,0.747339723,0.734187976323485
"USF1",0.976648192233874,0.7517395176,0.734185040894805
"CEACAM19",0.937229656239784,0.7833380561,0.734167657038144
"RAB4B",0.942737896922124,0.7787368733,0.734144762190552
"TSG101",1.00172377325535,0.7328747537,0.734138063599949
"PPT2",0.995807138247854,0.7371820216,0.734091119297264
"RDH12",0.989981016468516,0.7415168243,0.73408757944902
"SERPINB12",0.986068338963043,0.744422084,0.734051047857287
"SGMS2",0.978358082044202,0.7502697984,0.734032520978314
"ANKRD2",0.993776942075364,0.738623887,0.734027387766679
"DHRS7B",0.976423954708972,0.7517395176,0.734016472686007
"KRTAP10-12",0.955591421826282,0.76811465,0.734003770519097
"DMRTC2",0.995665822660689,0.7371820216,0.733986943987034
"LRRC52",0.963081486318971,0.7621156163,0.733979440493103
"C2orf57",1.04332423611669,0.7034791309,0.733956826870275
"CIDEA",0.949920876439174,0.772647616,0.733954100569358
"DCAF12",1.06998466783555,0.6859257505,0.733930036308593
"OXNAD1",0.940602079152628,0.7802673274,0.733921070447304
"CDX2",1.01318518655449,0.7243420667,0.733892651978704
"TAF1A",0.982006566212473,0.747339723,0.733892515177411
"SLC16A6",1.15357846801709,0.6360607398,0.733745973784301
"RFPL3",0.966531783439227,0.7591352184,0.733728316511679
"ZNF320",1.03687285430091,0.7075988765,0.733690066776672
"WTAP",0.993245018000866,0.738623887,0.733634495939185
"PLBD1",1.05916916731408,0.6926200601,0.733601812321145
"GPANK1",0.991259783981457,0.7400688189,0.733600457554226
"THUMPD1",0.977776330712777,0.7502697984,0.733596050524167
"PSRC1",1.00098255135875,0.7328747537,0.733594840785042
"FBXO9",1.00486584076971,0.7300184453,0.733570598813781
"RASL10B",1.00486584076971,0.7300184453,0.733570598813781
"CTRB1",0.995048730820108,0.7371820216,0.733532034976481
"TP53I3",0.983429550662993,0.7458793525,0.733519796477879
"SCPEP1",1.02060001920964,0.7187136371,0.73351915183049
"AMMECR1L",0.971939724503075,0.7546883553,0.733511592135961
"SOWAHC",1.01661618795932,0.7215218857,0.733510828969554
"CAGE1",1.05281102992428,0.6966707098,0.733462607502617
"LIPI",0.990979576703101,0.7400688189,0.733393084884686
"TRAM1L1",0.989039317337128,0.7415168243,0.733389293699667
"HCRTR2",1.09860172433384,0.667552965,0.733374838433168
"PLEKHF1",1.01441871911805,0.7229304813,0.733354212851742
"TRIM69",0.99284475687412,0.738623887,0.733338853509933
"WIPF3",0.986878749207942,0.7429679103,0.733219242018502
"PPM1B",0.9753360218295,0.7517395176,0.733198630548011
"GDE1",0.98862923551742,0.7415168243,0.733085211131014
"ZNF552",0.994409284073811,0.7371820216,0.733060646331341
"REM1",0.96934501542957,0.7561674882,0.732987185516568
"GMCL1",1.02378315468835,0.715917266,0.732944037081339
"ORAI2",0.996150084760546,0.7357432156,0.732910666581937
"BZW2",1.00199096419374,0.7314450838,0.732901364771533
"LHFPL4",0.998072335576902,0.7343074619,0.73289196353008
"FAM110C",1.00000000000002,0.7328747537,0.732874753700015
"LIMS1",0.988338134626428,0.7415168243,0.732869354922775
"TFG",0.98063432327614,0.747339723,0.732866983521483
"AQP2",1.0137076941615,0.7229304813,0.732840191237686
"C3orf70",0.941053397567265,0.7787368733,0.732832980429874
"PNLIPRP3",1.0116924588006,0.7243420667,0.732811406472431
"ELL3",0.982454188081191,0.7458793525,0.732792293666912
"ZNF589",0.95025499133768,0.7711334038,0.732773365948165
"DCTN2",0.994003474399859,0.7371820216,0.732761490735512
"FBXO6",0.98046326934154,0.747339723,0.732739148121381
"DIRAS1",0.997840039160822,0.7343074619,0.73272138653838
"UBP1",1.1452226260527,0.6397531097,0.732659736316015
"SRFBP1",0.968884639741961,0.7561674882,0.732639064389241
"TUSC3",0.986042885382346,0.7429679103,0.732598222018704
"ZNF114",1.03731127984402,0.7062227214,0.732572794990361
"TARBP2",0.98600556420009,0.7429679103,0.732570493577913
"GAS2L3",1.18548221945098,0.6179429733,0.732560407481822
"RBMS1",1.00134533650842,0.7314450838,0.73242912357514
"DHPS",1.12725120609013,0.6497137986,0.73239066308525
"COPE",1.01503071488986,0.7215218857,0.732366875450751
"MYF6",0.940395597848086,0.7787368733,0.732320727533303
"GJB2",0.927451530576308,0.7895190082,0.732240612574179
"TMEM194A",0.975964132787998,0.7502697984,0.732236413152482
"APOL2",0.95515424300425,0.7666100935,0.73223088353641
"LECT1",0.991298419205264,0.738623887,0.732196691570348
"TCN1",1.00884062528106,0.7257566489,0.732172791478163
"TMOD1",1.00883392857731,0.7257566489,0.732167931300891
"SFN",0.983480979700888,0.744422084,0.732124960483297
"OR10H2",1.00089984853886,0.7314450838,0.732103273589914
"TTC4",0.964382802651593,0.7591352184,0.732096949512121
"HSD17B12",0.971960927638769,0.7532123675,0.732092991424293
"FAM110A",0.979584095474458,0.747339723,0.732082106567087
"HMGCLL1",0.966196248518192,0.7576497734,0.732038368749738
"PHF10",0.979508632371506,0.747339723,0.73202570999263
"BRI3BP",0.973757924836772,0.7517395176,0.732012312675972
"DHRS4",0.992966970070686,0.7371820216,0.731997398378735
"CUL9",1.72113113739074,0.425288526,0.731977324473611
"ATXN10",1.01242938997646,0.7229304813,0.731916066177948
"PARVG",0.99868421184032,0.7328747537,0.731910445776553
"G6PC3",0.985104274515976,0.7429679103,0.731900864264732
"VMP1",0.983165879018526,0.744422084,0.731890392576663
"SH3D21",1.01632383286322,0.7201162733,0.731871330987434
"PDCD4",1.00447257820294,0.7285948313,0.731853528661247
"TIA1",0.967830411487151,0.7561674882,0.731841891257811
"XKR3",1.00248016448073,0.7300184453,0.731829011118311
"SRD5A1",0.971603912933729,0.7532123675,0.731824083533078
"IST1",0.950882044806713,0.7696224177,0.731820138271662
"OR3A1",0.94709744353911,0.772647616,0.731772581870188
"CTGF",0.962043974032489,0.7606238302,0.731753572349421
"ALG5",0.965796862518521,0.7576497734,0.731735774037588
"SLC25A38",0.965716877320232,0.7576497734,0.731675173270229
"SH2D2A",0.994454202852261,0.7357432156,0.731662932973457
"ACADSB",0.977048992309653,0.7488032025,0.731617414440866
"ALG8",0.971160403117202,0.7532123675,0.731490026454162
"FAM188A",0.998078811446202,0.7328747537,0.731466763111824
"GMDS",1.00193298526338,0.7300184453,0.731429560196761
"KREMEN2",0.980616002361708,0.7458793525,0.731421228892689
"BARX2",0.982514920141676,0.744422084,0.73140580441296
"TERF2IP",1.01170703337598,0.7229304813,0.731393852573092
"COPS3",0.995949156778607,0.7343074619,0.731332897495544
"CD55",0.963363147119416,0.7591352184,0.731322893087009
"SGPP1",1.01554639790539,0.7201162733,0.731311487422868
"TMEM62",1.09969135947168,0.6649722386,0.73126422507696
"KLF9",1.01348331367381,0.7215218857,0.731250391607412
"WNT11",0.999714793773905,0.7314450838,0.731236471108054
"OR3A2",0.946362098088315,0.772647616,0.731204418960695
"TPST1",0.957554246798774,0.763610584,0.731198557609692
"ZNF141",0.987991284329292,0.7400688189,0.731181542877073
"AGMO",0.982208980122095,0.744422084,0.731178055906004
"TSSK3",0.926096346809817,0.7895190082,0.73117066923093
"DEDD",0.997620863539019,0.7328747537,0.73113114465214
"BRE",0.961186314938116,0.7606238302,0.731101216404053
"FBXL12",0.968716917033365,0.7546883553,0.731079376867197
"ALAD",1.02912130281576,0.7103599397,0.731046546612189
"APEX1",0.966729988140697,0.7561674882,0.731009786899967
"KLK4",0.985805740854524,0.7415168243,0.730991542335155
"ASB13",0.993535968780842,0.7357432156,0.730987348485078
"PMEPA1",0.999355655182138,0.7314450838,0.730973780950703
"PENK",0.951548036221807,0.76811465,0.730897986800701
"SDR42E1",0.997245639010569,0.7328747537,0.73085615206827
"ASPRV1",0.981709793885133,0.744422084,0.730806450647181
"CLVS1",0.977873059656057,0.747339723,0.73080338153252
"MNDA",0.968278445597965,0.7546883553,0.730748467580769
"SIAH2",0.997082450323405,0.7328747537,0.730736555199358
"GDF3",0.966358977921353,0.7561674882,0.730729241034309
"USF2",0.999008202894508,0.7314450838,0.730719638683061
"AQP6",0.995093268470614,0.7343074619,0.730704412324432
"SCRN2",1.09245104260486,0.6688474085,0.730683048759384
"LRRN4CL",0.981533828505557,0.744422084,0.730675458132605
"ASB7",0.983429550662993,0.7429679103,0.730656598183352
