"Gene","BF","LoF.BF","nonLoF.BF"
"WSB1",0.872674656018366,1,0.872674656018366
"SLCO6A1",0.872592316414523,1,0.872592316414523
"TSPAN1",0.872531130523684,1,0.872531130523684
"DNAJC1",0.872514587641835,1,0.872514587641835
"PARP16",0.872508968135992,1,0.872508968135992
"POLR1A",0.872507558824738,1,0.872507558824738
"ATP4B",0.872501352738346,1,0.872501352738346
"ALDH7A1",0.87246735068028,1,0.87246735068028
"PTGDR",0.872458015579959,1,0.872458015579959
"BFSP1",0.872437454129172,1,0.872437454129172
"PCSK4",0.872429951912097,1,0.872429951912097
"HBEGF",0.872429363081686,1,0.872429363081686
"SPATA18",0.872427233181233,1,0.872427233181233
"ERBB2",0.8724053505933,1,0.8724053505933
"CNTN2",0.872387356520443,1,0.872387356520443
"SH3PXD2B",0.872371207742696,1,0.872371207742696
"XYLT1",0.872365467826942,1,0.872365467826942
"IL11RA",0.872312442343677,1,0.872312442343677
"SPATS2",0.872297083617426,1,0.872297083617426
"NAT6",0.872294440262852,1,0.872294440262852
"DDX47",0.872293415462839,1,0.872293415462839
"QRFPR",0.872270220552088,1,0.872270220552088
"EHF",0.87225755506838,1,0.87225755506838
"TAS2R39",0.872237200440749,1,0.872237200440749
"AGFG1",0.872148214418736,1,0.872148214418736
"KIR3DL2",0.872144316149159,1,0.872144316149159
"CHRNE",0.872128070169324,1,0.872128070169324
"BEND5",0.872122842845509,1,0.872122842845509
"IL36RN",0.872113943542601,1,0.872113943542601
"KCNA3",0.87211372974803,1,0.87211372974803
"ETFDH",0.872101288810729,1,0.872101288810729
"TMCO3",0.87209056574462,1,0.87209056574462
"LMNTD1",0.872065100490966,1,0.872065100490966
"BRE",0.87196533338385,1,0.87196533338385
"CIDEA",0.871936245132142,1,0.871936245132142
"MFSD10",0.871923568811076,1,0.871923568811076
"YKT6",0.871907126812131,1,0.871907126812131
"LRPAP1",0.871905767924269,1,0.871905767924269
"UBE2S",0.871884558533983,1,0.871884558533983
"PLEKHH2",0.871848716890006,1,0.871848716890006
"BRD7",0.871807806250142,1,0.871807806250142
"HLA-DPB1",0.871800244011736,1,0.871800244011736
"FPGT-TNNI3K",0.871759398517743,1,0.871759398517743
"FLRT2",0.871742138570341,1,0.871742138570341
"TLDC2",0.87169559167199,1,0.87169559167199
"PCSK1",0.871667386342781,1,0.871667386342781
"FZD1",0.871627369021154,1,0.871627369021154
"DCAF17",0.871618158765526,1,0.871618158765526
"RPP40",0.871617836700694,1,0.871617836700694
