"","Gene","BF","post.prob"
"549","NYNRIN",1.17182548707964,0.105138567710876
"550","TMEM30B",1.62022597932593,0.139747725201069
"551","ACOT1",0.28488222497119,0.0277701129403893
"552","EML5",0.214117761807897,0.0210170211824564
"553","CKMT1B",1.74446347689828,0.14886822535066
"554","HCN4",0.668699363613111,0.0628334647400293
"555","ITPRIPL2",0.939238584047161,0.0860664466558384
"556","ZNF689",0.895874677663414,0.0824203336313495
"557","ZSCAN10",0.678530420228384,0.0636983849952902
"558","ZNF668",0.701347499917388,0.0656996549112157
"559","CLEC18A",1.56021846956615,0.135272094602653
"560","DHX38",11588.1732752196,0.999140060167937
"561","HS3ST3B1",1.55375803238276,0.13478746771051
"562","KIAA0100",0.176120401792831,0.0173520561076724
"563","THRA",0.781204733040003,0.0726370088782442
"564","KLHL11",0.339598530412254,0.0329281894859653
"565","KAT2A",3.93352453052036,0.282840195618769
"566","CNTNAP1",0.51305772668366,0.0489243025155691
"567","EZH1",0.472255361546747,0.04520936168887
"568","NAGS",1.00309409031707,0.0913830849843731
"569","CDC27",0.696016546024139,0.0652328470030272
"570","HOXB8",1.4931668843939,0.130215671252386
"571","CHRNE",0.867945167295089,0.0800565290469368
"572","GALR2",1.50568812079209,0.131164394908301
"573","CBX4",1.09816271953414,0.0991849246498757
"574","ACTG1",0.567764799522913,0.0538600990248988
"575","TUBB6",1.73786072790303,0.148388374245553
"576","MIB1",2.04732025838343,0.170311567146209
"577","NOTCH3",0.250276654449904,0.0244793638652839
"578","CHST8",1.42238407612281,0.124813312804319
"579","ATP4A",1.12963707720469,0.10173844111048
"580","RYR1",0.463367584159564,0.0443963019277111
"581","NKPD1",3.91593363108414,0.281931929889789
"582","PPP1R13L",0.356968574954481,0.0345542281462876
"583","GPR4",0.742095320879338,0.0692524171282073
"584","DMWD",0.391851967786636,0.0378032588182547
"585","LRRC4B",0.630318490155105,0.0594414260365631
"586","ZNF835",0.268877298897506,0.0262509196752341
"587","ZBTB45",0.992330427839615,0.0904912364511951
"588","INSR",0.566353540832259,0.0537334158854779
"589","PNPLA6",0.491411796923945,0.0469571089216945
"590","KCNF1",0.980768399150125,0.0895312849676505
"591","LCT",0.31417618204985,0.0305384624378771
"592","SLC4A10",0.603733651793975,0.0570774710146488
"593","PXDN",2.21859394644342,0.181966773178865
"594","RHOB",1.2445445030606,0.110939242947439
"595","TUBA4A",1.82696587418311,0.15481876759713
"596","INPP5D",0.303031479126923,0.0294871211778832
"597","ADCY3",1.04721975460373,0.0950210112804309
"598","DNMT3A",0.201218815175879,0.0197759460651575
"599","KCNG3",1.64398331304293,0.141506878445953
"600","SOX11",0.803501220231023,0.0745555886828898
"601","EGR4",0.426219298504911,0.0409829091042948
"602","HTRA2",0.330335443429345,0.0320588152588865
"603","GPAT2",0.862239875220566,0.0795721647828743
"604","ZAP70",0.328695719943819,0.031904758414616
"605","KIF3B",1.32648977319937,0.11738641508523
"606","ZFP64",0.422708140978172,0.0406590225027139
"607","LRRN4",0.184701690892008,0.0181821452528357
"608","PRPF6",0.757234892889825,0.0705655467802165
"609","PLCB4",0.505458462505199,0.0482346030903345
"610","ADAMTS5",1.08696450085087,0.0982729074387334
"611","ABCG1",1.0522497986275,0.0954338628441565
"612","PI4KA",0.208196000269679,0.0204476479663928
"613","TOP3B",1.01384140188963,0.0922718353528549
"614","ACO2",0.475025853486945,0.0454625253411304
"615","SCO2",0.489641664133518,0.046795878299139
"616","CASR",0.668194975135148,0.0627890463706713
"617","CHST2",0.422628844389154,0.04065170526548
"618","GP5",0.882169117762916,0.0812618880921491
"619","EPM2AIP1",1.28461727856697,0.11410375715761
"620","CADPS",0.47965726475114,0.0458854375095492
"621","CPNE9",0.486444592506563,0.0465045382197929
