"","Gene","BF","post.prob"
"14299","UFM1",1.05911864528468,0.0720567085312114
"14300","LHFPL6",0.842945208948559,0.0582054800940438
"14301","RGCC",1.03956534373331,0.0708206203102805
"14302","TNFSF11",1.28828227150807,0.0863022204943982
"14303","LACC1",0.911762590521656,0.0626595806565629
"14304","LCP1",0.938239944413821,0.0643620845264587
"14305","ITM2B",1.04771630536476,0.0713362943338917
"14306","RB1",1.30242047476817,0.0871667833953034
"14307","SPRYD7",0.89184265738178,0.0613746316911682
"14308","WDFY2",0.724157691734612,0.0504167188003046
"14309","VPS36",1.01684644166981,0.0693802719992412
"14310","AL592490.1",0.935804497596474,0.0642057426900613
"14311","PCDH9",1.09342380693359,0.0742174274658313
"14312","DACH1",0.692427925525689,0.0483143843498165
"14313","MZT1",0.961974653966215,0.0658829870700245
"14314","RBM26",1.23519167454456,0.0830410127896054
"14315","SPRY2",1.12536619228008,0.0762202991682021
"14316","SLITRK1",0.912266054818696,0.0626920113855935
"14317","SLITRK5",1.34404388338864,0.0897026169362783
"14318","CLDN10",1.06107576611112,0.0721802495157519
"14319","HS6ST3",0.976477844456786,0.0668099093509773
"14320","RAP2A",0.855222556026801,0.0590032124427355
"14321","IPO5",2.3446346166921,0.146687080200869
"14322","RNF113B",0.676834174892568,0.0472777663141105
"14323","FARP1",0.834967470296468,0.0576863935200192
"14324","GPR183",0.818826402488219,0.0566343925670957
"14325","EVL",1.22315729561064,0.0822985351333481
"14326","YY1",1.06570252580811,0.0724721775969782
"14327","SLC25A29",0.846430074431909,0.0584320499952033
"14328","DLK1",0.637088997531387,0.0446254043048556
"14329","RCOR1",1.15050546657086,0.0777905141129858
"14330","AMN",0.794128789046194,0.0550201606085743
"14331","TRMT61A",1.23161796097366,0.082820653030151
"14332","ZFYVE21",1.20597543749513,0.0812363903785267
"14333","PPP1R13B",1.39076281733916,0.0925321569055614
"14334","TMEM179",1.36932044456836,0.0912356831726427
"14335","PACS2",1.44263944470825,0.0956535336773563
"14336","CRIP2",0.988072592158449,0.0675496262134232
"14337","CCNB1IP1",0.95524592690996,0.0654523176566821
"14338","PIP4P1",0.982911309895471,0.0672204937624102
"14339","PNP",1.14767956696493,0.0776142729872813
"14340","RNASE8",0.933655609293699,0.064067752885787
"14341","TOX4",1.08737679952855,0.0738372860704424
"14342","HAUS4",1.13470430163127,0.0768041871903974
"14343","PSMB5",0.947666162983013,0.0649667020992571
"14344","BCL2L2",0.893403389891788,0.0614754349979396
"14345","EMC9",0.866772734455968,0.0597524635758848
"14346","REC8",0.940875663321784,0.0645312238429421
"14347","TM9SF1",0.853758530699163,0.0589081569734784
"14348","NEDD8",1.05079565936469,0.0715309620288081
"14349","LTB4R2",0.507940369294775,0.0359038841302513
"14350","NOVA1",0.98048878420219,0.0670659303451444
"14351","SCFD1",1.31132271431632,0.0877103238105112
"14352","HECTD1",1.07808228733514,0.0732523832138848
"14353","ARHGAP5",1.14205007476229,0.0772629811080766
"14354","SNX6",1.13284476671344,0.0766879741064635
"14355","CFL2",0.904702166284847,0.0622045458319784
"14356","PSMA6",1.00504236962816,0.0686301452482996
"14357","NFKBIA",1.01183781691628,0.0690621308705229
"14358","INSM2",1.10176583741727,0.0747413321796287
"14359","BRMS1L",1.15760066857356,0.0782327194785029
"14360","NKX2-8",0.915274916038652,0.0628857808652996
"14361","MDGA2",1.09159522710172,0.0741025078396904
"14362","MGAT2",1.00538603143907,0.0686520014055767
"14363","SOS2",1.36558880570088,0.0910096779353959
"14364","MAP4K5",1.03924509903224,0.0708003482016714
"14365","ATL1",1.04542427608485,0.0711913459901416
"14366","SAV1",0.8603001996372,0.0593327422875536
"14367","PTGER2",1.04761062300689,0.0713296119574911
"14368","STYX",0.974406504093468,0.0666776392675075
"14369","GNPNAT1",1.04164480164765,0.070952232499373
"14370","FERMT2",1.20671539557398,0.0812821836225355
"14371","BMP4",1.23388484074992,0.0829604440244512
"14372","CNIH1",1.13385223256247,0.0767509401013504
"14373","GMFB",1.01547616887146,0.0692932557173504
"14374","SAMD4A",1.18012509637493,0.0796337387699698
"14375","PELI2",0.88169645582069,0.060718788855833
"14376","EXOC5",0.887856408256392,0.0611170728059596
"14377","DAAM1",0.956229981203297,0.0655153264377807
"14378","JKAMP",0.95386580960909,0.0653639347316616
"14379","PPM1A",1.11015012804619,0.0752672938241022
"14380","HIF1A",1.29554009073037,0.086746246648714
"14381","RAB15",1.00274063726774,0.0684837335379543
"14382","FNTB",0.916619429423813,0.0629723411025941
"14383","MPP5",1.05269774889239,0.071651165759472
"14384","EIF2S1",0.993543126901051,0.0678982260767577
"14385","PIGH",1.13354407245131,0.076731681195961
"14386","SLC39A9",0.931626315479678,0.0639374054165399
"14387","MED6",1.04308641342127,0.071043452513417
"14388","SIPA1L1",0.984906536999152,0.0673477559666531
"14389","ACOT6",1.03125903489001,0.0702945286767913
"14390","PNMA1",0.935470453678863,0.0641842948953771
"14391","ELMSAN1",0.784465124278448,0.054387040387247
"14392","LIN52",0.981652092734001,0.0671401588365383
"14393","VRTN",0.608006896434357,0.0426752583254404
"14394","JDP2",0.874626080121631,0.060261222962997
"14395","BATF",1.14471030928438,0.0774290185484031
"14396","ERG28",1.20088712926789,0.0809213703006131
"14397","VASH1",0.964368129088464,0.0660360847702263
"14398","IRF2BPL",1.12443767803235,0.0761622011812669
"14399","ZDHHC22",0.829477937391264,0.057328874270814
"14400","TMED8",0.956165429144613,0.0655111934439785
"14401","DIO2",1.06465044739987,0.0724058122388661
"14402","GTF2A1",0.940320737610963,0.0644956182404127
"14403","SEL1L",1.50174464162906,0.0991837805894243
"14404","FLRT2",0.826100483298798,0.0571087744830737
"14405","TTC7B",1.18987877985813,0.0802390972950447
"14406","RPS6KA5",0.828861877671757,0.0572887349439232
"14407","FBLN5",1.33390214213483,0.0890860481363547
"14408","ATXN3",0.96558910631031,0.0661141647725211
"14409","NDUFB1",1.08837718156354,0.073900196020337
"14410","ITPK1",0.877225020139043,0.06042946757378
"14411","TMEM251",0.849048385206826,0.0586022087916942
"14412","GON7",0.925022889346156,0.0635129966560708
"14413","UBR7",1.17937398209154,0.079587088110954
"14414","COX8C",0.915314901590476,0.0628883553797045
"14415","PRIMA1",1.05830949693522,0.0720056223659371
"14416","PPP4R4",0.62838260003525,0.0440424168991902
"14417","GLRX5",0.68615117659287,0.0478973993963765
"14418","BDKRB2",0.902765541928118,0.0620796557820842
"14419","GSKIP",0.794659659577317,0.0550549163134853
"14420","VRK1",0.861503440420208,0.0594107966050554
"14421","ALDH1A3",0.686921748405187,0.0479486106763868
"14422","GOLGA6L1",0.900988880280921,0.0619650522316103
"14423","NDN",1.06998718540728,0.0727423568907195
"14424","SNRPN",1.04808439744437,0.0713595683271247
"14425","GABRG3",1.29014901263083,0.0864164670978168
"14426","GOLGA8F",1.07522231872278,0.0730722569688576
"14427","NSMCE3",1.03948526381301,0.0708155511794706
"14428","CHRM5",0.822790684598547,0.0568929838837687
"14429","EMC7",1.01704045820731,0.0693925912949586
"14430","NOP10",0.956909907935352,0.0655588570345735
"14431","RASGRP1",0.852342446137435,0.0588161959041587
"14432","THBS1",1.03271301475889,0.070386661524945
"14433","GPR176",0.913296708816425,0.0627583941203905
"14434","BUB1B-PAK6",0.88511058578657,0.0609395779367192
"14435","GCHFR",1.04803052619975,0.0713561621898334
"14436","CHP1",1.19474022415141,0.0805405236497727
"14437","SNAP23",0.918308290559495,0.0630810479112795
"14438","LRRC57",0.815693692211039,0.0564299446026905
"14439","SERF2",1.0938084486206,0.0742415971727775
"14440","HYPK",1.01289977393982,0.069129603125999
"14441","CASC4",0.563816622662658,0.0396967229919738
"14442","EIF3J",0.982116345745948,0.0671697786354157
"14443","GATM",0.715792147631289,0.0498633410446871
"14444","SLC30A4",1.33308515300085,0.0890363427955779
"14445","COPS2",0.949177089963492,0.0650635434901357
"14446","ARPP19",1.02362242685057,0.0698103275780202
"14447","ONECUT1",0.517380804825242,0.0365467958748346
"14448","RSL24D1",1.05561063263854,0.071835186942721
"14449","FAM81A",0.680721297540462,0.0475363798849992
"14450","LACTB",0.990399940025972,0.0676979640811639
"14451","USP3",0.599797485319009,0.0421233216441563
"14452","CIAO2A",2.3518892987586,0.147074200840631
"14453","PPIB",1.24283339633366,0.0835118560463956
"14454","PCLAF",1.04832986230353,0.0713750881090927
"14455","OAZ2",1.04076747922133,0.0708967099187787
"14456","KBTBD13",1.32916300697558,0.0887976452169335
"14457","RAB11A",0.955724189816414,0.0654829417871872
"14458","PIAS1",1.16438410278959,0.078655097696149
"14459","GLCE",1.01661988698212,0.0693658862447008
"14460","LARP6",1.00613399929335,0.0686995670181331
"14461","THAP10",1.07603830499496,0.0731236564696778
"14462","LRRC49",0.994252202858554,0.0679433915697178
"14463","SENP8",1.14477665683478,0.0774331588396695
"14464","PKM",0.77003589243367,0.0534401208224668
"14465","INSYN1",0.843612067942501,0.058248844630036
"14466","SEMA7A",0.800774995159179,0.0554550985823482
"14467","EDC3",1.17451321329105,0.0792850781835597
"14468","CPLX3",1.00687364541492,0.0687465986482093
"14469","SCAMP2",1.0021948720722,0.0684490110144226
"14470","FAM219B",0.819253933649019,0.056662287375321
"14471","SCAMP5",1.01419816381596,0.0692120840364735
"14472","C15orf39",0.719449597581013,0.0501053593825357
"14473","IMP3",1.22790362657432,0.0825915101370237
"14474","SNX33",1.33367132862843,0.089072006070957
"14475","TSPAN3",0.995534154588257,0.0680250360029756
"14476","HMG20A",0.849154058855209,0.0586090750202266
"14477","TBC1D2B",0.858682905903799,0.0592278079142258
"14478","WDR61",0.747283878984861,0.0519431591717378
"14479","CRABP1",1.12033527750586,0.0759054227279916
"14480","IREB2",1.07626376527413,0.0731378573527767
"14481","CHRNA5",0.822998470225987,0.0569065338928385
"14482","MORF4L1",0.95639513833438,0.0655259005801133
"14483","MEX3B",1.1444594879836,0.0774133661917741
"14484","AC245033.1",0.716839798857913,0.0499326781251602
"14485","CPEB1",1.03261879849968,0.0703806919733679
"14486","HOMER2",0.859727578820924,0.0592955917836725
"14487","RAMAC",0.872495912452388,0.0601232797938207
"14488","MESP1",1.32387822850213,0.0884758213981867
"14489","ZNF710",0.770955459302454,0.0535005240515524
"14490","IDH2",0.727402566559636,0.0506311926445147
"14491","IGF1R",1.86775126745901,0.120445399004177
