"","LoF_pvalue","All_variants_pvalue","fisher_combine_pvalue"
"TSR3",1,0.524529959979373,0.846573590279973
"DENND4C",0.0625,0.783558095052946,0.201368081231554
"KRT80",0.25,0.16695345720055,0.195664165662464
"IER3IP1",1,0.996307373046875,0.999993173845766
"NAPEPLD",0.5,0.636809461102242,0.697580614007898
"ZSCAN5C",0.1875,0.216167988058596,0.184737376016801
"OR8D1",1,0.129715550328753,0.394648056138761
"MFSD14C",1,0.187545811196311,0.501447262561721
"CDC25C",0.6875,0.582043208158699,0.766779802037346
"CYP3A7",0.96875,0.52462322978918,0.798178048609253
"METTL26",1,0.5,0.828662964329353
"WNK3",1,0.845623715403586,0.987418575797095
"ZNF879",0.5,0.0479707050773836,0.122643515851986
"DCN",1,0.653618825440677,0.931557768512007
"IDNK",0.5,0.457622851943253,0.58161616513047
"NUP50",1,0.5,0.846573590279973
"CWC27",0.75,0.744795029159381,0.885009077374744
"LAMB4",0.664094483117317,0.227496771220746,0.408423961755096
"SPANXN3",1,0.836932914404009,0.985916482198662
"ZNF446",0.5,0.581660388318048,0.658491343741207
"SPZ1",0.5,0.467147501227863,0.581133315767306
"C5orf49",0.231908808948436,0.0950014537129037,0.150157321230735
"JMJD7",1,0.291846130913418,0.651262977579944
"PTCD3",0.604736328125,0.042487318652467,0.114764892210778
"EIF1",1,0.91015625,0.995837440948945
"RAB26",0.75,0.790463128741682,0.903539883990609
"LGALS16",1,0.852765107715733,0.988585979746458
"CRISP3",0.70947265625,0.225103996174616,0.404000114003815
"RPS11",1,0.7734375,0.972141648161857
"PGAM4",1,0.964589775218759,0.999365524068153
"FABP9",0.5,0.773918928377195,0.763985045544178
"ZNF573",1,0.762843162838607,0.969346959852534
"MPLKIP",0.5,0.355535551905632,0.541837297208202
"COL2A1",0.5,0.643205679259838,0.691586452473698
"GSTM3",0.75,0.657570611392798,0.842622841950566
"SLC26A6",0.1875,0.204532321290123,0.188616551550472
"AADACL2",0.34375,0.622197062340829,0.574919834626813
"IL3",1,0.379210994310548,0.746917680991803
"SNAPC5",1,0.995332475939678,0.999989090122301
"ZNF781",0.7734375,0.652006931332748,0.843298222947577
"ADA",0.75,0.461342579720638,0.712929710207561
"TAMM41",1,0.398233185569662,0.764893469262788
"CYP8B1",0.36328125,0.447674892982696,0.480435629792634
"OR52E2",0.75,0.68917248600247,0.858073889112813
"VPS33B",0.25390625,0.551237004152378,0.452491730762049
"SRPK3",1,0.34541321199798,0.712592244712994
"S100G",0.855378126445489,0.877469583488527,0.965315742457938
"SLC36A4",0.75,0.209997454934183,0.446861941844203
"PSCA",0.289699277317719,0.525559309161914,0.56278451102956
"SAE1",1,0.840136339649867,0.986480605417385
"OR5K2",0.5,0.722260245206845,0.737995388431028
"CAB39",1,0.962240651249886,0.999277969771347
"SLC51B",1,0.867534551769495,0.990811158504671
"FMR1NB",1,0.96804267168045,0.999483836449706
"AP1G2",0.3125,0.238928918737102,0.293328030237846
"HSPB6",0.5,0.500000000000001,0.63327396666645
"DEFB125",0.9375,0.347283683716486,0.588249384372263
"TM4SF18",1,0.827843242701706,0.984248877621074
"GNLY",0.341744614117669,0.456760439674894,0.500502237406226
"AL159163.1",1,0.714205905795097,0.954596168357927
"HAUS1",0.21197509765625,0.436624069648501,0.374553326000667
"FAM133A",1,0.5,0.846573590279973
"EYA2",1,0.191026127535551,0.456814414668102
"ATXN3",1,0.500000000000002,0.846573590279974
"IRAK4",1,0.443275798041413,0.78821423294129
"QRSL1",0.875,0.5,0.789664020636166
"PCDHA13",0.8125,0.8125,0.981206983882324
"TMBIM4",0.75,0.615604094930663,0.819155828856541
"GUCA1C",0.812454188803689,0.931633022418762,0.960173662424202
"HACD2",1,0.419409871101379,0.783837886501247
"PRPF40B",1,0.773782244488623,0.972230139790969
"ABI3",1,0.5,0.827306879861182
"MAGED2",1,0.264884702182634,0.616773601521903
"BPIFC",1,0.667763071642694,0.925471834859401
"HSD17B10",1,0.5,0.846573590279973
"CHRAC1",1,0.446736861142968,0.80671096191037
"RASGEF1B",0.875,0.745052722986629,0.925586689325227
"ATP5MC1",1,0.975479125976562,0.999696875499487
"TNNI2",0.875,0.574722990393638,0.799171875768205
"TMEM59",0.2265625,0.685873742102487,0.464031581333637
"DYRK4",0.25,0.53797693673924,0.416820747083091
"LAMB1",0.5,0.706329856710374,0.72489742424244
"C12orf71",1,0.721804360022018,0.957113408798419
"SUSD6",1,0.662388770041971,0.935228446169457
"COMMD8",0.25,0.736591822042282,0.511119085612128
"SERPINA7",1,0.532095539989804,0.867811759924359
"CDR1",0.75,0.764560493189144,0.894287878361054
"TAS2R41",0.623046875,0.473374280367142,0.654582926748501
"ADRB2",0.5,0.694798193839455,0.723188046081736
"IL17RC",0.998414066104735,0.516264739945034,0.59682688926669
"POLR1E",0.6875,0.198566378650974,0.406533527571792
"OR5M10",1,0.463038881657429,0.819553006467904
"NDUFS6",1,0.865906374472615,0.990578265782923
"CD40",1,0.670079728246725,0.938351894250773
"INHBC",0.875,0.740520998405173,0.913469846176053
"ACTR8",0.5,0.811156607090761,0.78102513165286
"OR4X1",0.8125,0.115465392025747,0.302607806838345
"HNMT",1,0.557283251356743,0.846573590279974
"OXSM",0.875,0.801263039450586,0.944563489665059
"NPC1",0.875,0.908522004891962,0.97633629623229
"GPR137B",0.84912109375,0.416445412022384,0.637209590610518
"ODF2L",0.34375,0.404747625116364,0.438291457724382
"LURAP1",1,0.986566298715929,0.999909361048234
"CYSTM1",1,0.833847045898437,0.971964936893604
"CDC45",0.6875,0.0437432711862674,0.134125649227253
"GAPT",1,0.523487502047137,0.862310664127202
"MTERF4",0.91015625,0.377080194902719,0.611167270169677
"LY6G5B",0.75,0.963212139959404,0.957351894716967
"IQCK",1,0.946506713584226,0.998543016954932
"PQLC1",0.25,0.271579919738674,0.284101096627543
"RAB3IL1",0.6875,0.944066516354221,0.929774265185422
"PGAP2",0.5,0.393873291201166,0.54432002527591
"DEC1",0.6875,0.772750854492188,0.881322820584499
"POPDC3",0.125,0.337089395486724,0.189561166112769
"MON1B",1,0.482131941105537,0.833865255532019
"PFN4",0.75,0.194751314488071,0.424485256913344
"MIDN",1,0.862373332798804,0.990062366260548
"NPY2R",0.6875,0.9358017985368,0.928491574120744
"CUL7",0.0625,0.689095440225903,0.185464375009939
"RNASE12",1,0.617004087877602,0.914942793348719
"MALSU1",0.875,0.60092368634714,0.834598596302962
"CAMK1D",1,0.868612911389377,0.990963723408897
"TMEM35A",1,0.3125,0.675984628064276
"POTEC",0.638114486843596,0.638114486843596,0.924779485278401
"DDT",1,0.916465759277344,0.99640959232702
"RTTN",0.046142578125,0.275644083652069,0.0776863102629958
"CIB4",0.5,0.646403421340063,0.701895563953497
"STRC",0.5,0.5,0.846573590279973
"C10orf53",0.6875,0.843836596263365,0.899922948787144
"KRTAP6-2",1,0.980712890625,0.999812796262297
"ARHGAP18",0.7734375,0.865594984858454,0.93479581297069
"DDIAS",0.3125,0.115922327092582,0.168054747041509
"STOML3",0.707667644135654,0.771758882517437,0.863364838679962
"IGFN1",0.923796114019261,0.923796114019261,0.99701978528476
"CHAC1",0.5,0.0005251270203443,0.00266703348233154
"HMCES",0.5,0.452016476173938,0.579588627781987
"DKK2",1,0.266095800505554,0.618379733502831
"ENO3",0.5,0.320787613903311,0.474147801054693
"FAM217A",0.2744140625,0.421135327450223,0.387557602617818
"PBK",0.3125,0.713821273837802,0.577421619818264
"ADH1B",0.125,0.644656496210756,0.29930906108808
"MUC1",1,0.673563043198095,0.939737431152345
"FAM3C",1,0.759658813476562,0.968478291984216
"C1orf162",0.5,0.931450597121983,0.82656935239534
"EVI2B",1,0.650101255869294,0.917091214284031
"GGT6",0.25,0.907937317449301,0.566638509363312
"CSF1",1,0.439250235373835,0.800615261567459
"VASH1",1,0.500000000000002,0.846573590279974
"RRP8",0.91015625,0.185456336445736,0.431473876428
"SPATA6L",0.38720703125,0.73739032333281,0.651024551458784
"NDUFB6",1,0.798518462476959,0.978182872813541
"ZFP3",0.376953125,0.213919905562516,0.322294559468802
"CORIN",0.85546875,0.0832311433579138,0.229700277128744
"AR",1,0.98748932500405,0.999921413093126
"RNF166",1,0.56268534380979,0.886248941158837
"ZC3H11A",1,0.441259034729478,0.802263286325901
"TMOD4",0.6875,0.481685636198386,0.697082405288852
"ZBTB40",0.25,0.429080504030436,0.357841328435912
"CHCHD1",1,0.85546875,0.989012310590666
"PPDPFL",1,0.807165289940361,0.980081736306674
"AP5M1",0.5,0.810404649968939,0.777913422694769
"PHF10",1,0.142608343590642,0.38297794913008
"ESD",0.5,0.982995181852871,0.841343990032727
"KRTAP26-1",1,0.543552125748943,0.87491762851331
"POLG2",0.5,0.984225431759196,0.841781894003267
"AHNAK",0.001953125,0.246845902152569,0.00454735182542042
"KRT79",0.046142578125,0.970129551044797,0.185150370864581
"KIF4A",1,0.0632550281609278,0.23787563541809
"TMEM198",1,0.317051829702612,0.681246101616891
"PIH1D3",1,0.931977026164532,0.997632118567117
"MARCH2",0.5,0.25771286594195,0.427717293504649
"ITPRIP",1,0.0313982341421992,0.111260273439757
"SMIM21",0.875,0.931977026164532,0.978786384544225
"RHOB",0.5,0.180797304026783,0.362782100324074
"FLOT2",0.8125,0.252515028278691,0.5088198754514
"DDX49",0.335905516882683,0.639391323824754,0.577627307829491
"PANX3",0.5,0.596201533247133,0.666211696058783
"BEX4",1,0.9375,0.998004863566473
"ANXA1",0.875,0.500000000000001,0.77216329491169
"S100A7L2",1,0.526442350260313,0.864214842618464
"LRIG1",1,0.418446963484927,0.783000103495604
"IGSF9B",1,0.263102733509001,0.614400318849903
"NEXMIF",1,0.564233215605734,0.887136894107035
"IMMP2L",1,0.678015521814813,0.917518048865348
"MYL4",1,0.454973225937264,0.81327224208028
"ZCCHC17",1,0.942340850830078,0.99640959232702
"SYP",1,0.25172233581543,0.598955335405349
"DKK4",1,0.704973334111682,0.951428698934826
"CACNB1",1,0.0831897101616053,0.290051873470986
"NR0B1",1,0.321984478185187,0.686874012414337
"OR10G8",1,0.541791801343964,0.873841628990775
"NFYB",0.5,0.875,0.846573590279973
"FHL5",0.3125,0.903512262683246,0.643676270841514
"YIPF2",0.5,0.925919919014161,0.821714028433258
"ENTPD5",0.6875,0.434961485514321,0.659297137115197
"ARHGDIG",1,0.778165249398826,0.973341836039656
"JMJD8",0.9375,0.567644601093896,0.847050776464285
"HAPLN1",1,0.903619782329221,0.993126636010305
"OR2B2",0.7734375,0.511715242420138,0.758405310985327
"TRMT6",1,0.0898325074040153,0.306311635766636
"PXMP2",0.0924666710197926,0.222602334523288,0.20319141000569
"ATP5PO",1,0.738731988954566,0.962434877069071
"ZNF780B",0.771884045875307,0.0346952789463181,0.0601316436925657
"DBF4B",0.303619384765625,0.827983277090854,0.610431485314297
"BRICD5",0.80615234375,0.811631558788195,0.923679367202763
"OR2G3",1,0.553039584204804,0.880619142593726
"LARP4B",1,0.393461773142762,0.760471647016794
"ATP6V1H",0.6875,0.836429772453952,0.894277237865044
"SLC47A2",0.5,0.0367205915363229,0.0972421691976618
"ASIC3",0.427767775952816,0.577730883412906,0.611892124340155
"ZNF75A",1,0.878519891358337,0.987978341726523
"PHTF1",0.994140625,0.462324527915486,0.697295265496034
"LECT2",0.5,0.913984043155495,0.816481305478935
"PRDM16",1,0.433423497520735,0.795782867397535
"PRAF2",1,0.942872846575038,0.998336252476889
"CYB5R4",1,0.555256886106313,0.881928068506434
"CNIH4",1,0.471965236928563,0.804440782293311
"ENG",1,0.173173783994763,0.476827027866991
"OLAH",0.5,0.879764292143387,0.806039512753818
"MAGEA8",1,0.715389886098212,0.95499369632002
"RBM11",0.2744140625,0.591980441861014,0.479931912981991
"F13B",0.9375,0.1505186320826,0.384775308416555
"CXorf40A",1,0.202436447143555,0.525794112104423
"CTPS2",1,0.200530995513969,0.52274148253074
"AMDHD1",0.9375,0.0631173930719858,0.187864682652835
"LCE5A",0.907533328980207,0.897986074277162,0.968419423368373
"RNF181",0.5,0.16869951842656,0.311620846639173
"INSYN2",1,0.0790925448604021,0.279761139816273
"COX19",0.875,0.998311076044047,0.991608499515252
"HINT2",0.5,0.86002188073553,0.809410125652949
"PPIL6",0.75,0.0479923891815961,0.155244420051997
"SNAP29",0.25,0.821784045240554,0.542033050131404
"ZNF417",0.802403321321088,0.802403321321088,0.979047520344593
"ZNF540",1,0.699015623492176,0.93952616680661
"QDPR",1,0.778686997526764,0.973472524140456
"VNN3",0.6875,0.352152103041382,0.58532594545112
"HLA-DMA",1,0.932175781180884,0.997646099092628
"BFSP2",1,0.487908064380383,0.838044691147131
"SMIM12",1,0.395263671875,0.762148286844367
"VHLL",1,0.73880130975158,0.962455865546785
"ZNF738",0.143139362335205,0.374629312380421,0.373065154349885
"ATP6V1G1",0.75,0.837209809750282,0.920681914131384
"USP40",0.685470581054688,0.651135967398607,0.799829797549476
"PKN3",0.14453125,0.419924527409883,0.25593663705223
"NIT2",0.5,0.750051561569836,0.765836846852254
"HTR3B",0.5,0.734024941694824,0.739565718249288
"KARS",0.5,0.629192516473734,0.690263452468117
"ETFRF1",0.75,0.74827766418457,0.89026388535106
"ZNF408",0.125,0.825852883342373,0.349637848185545
"PLAC9",1,0.874858997654039,0.991821128945278
"RETNLB",1,0.209804626664914,0.537431027269195
"SUCLA2",0.8125,0.0597066351633631,0.17424693818798
"NEUROD1",1,0.329682163644191,0.680472793675618
"GIMAP4",0.75,0.535193046085007,0.767981550124089
"LRRIQ3",0.70947265625,0.459681504874655,0.683324434934826
"GAL3ST2",0.65458678800202,0.623421495613393,0.754719541310691
"ATP6V0A2",0.875,0.739072136086364,0.925844246390573
"BMF",1,0.604316786110409,0.880639202667182
"TPCN2",1,0.68455631524252,0.943992456059529
"IGSF6",1,0.90832524323605,0.995663228819674
"OR5AN1",0.5,0.658384119947951,0.711301917324397
"HLA-C",1,1,1
"PLA2G5",0.9375,0.764560493189144,0.922034532940227
"OR13D1",1,0.169907394636265,0.427507623292089
"MGST1",1,0.790622905865492,0.803453470735189
"TNIP3",0.5,0.379975711944391,0.515093899920291
"CDS1",1,0.279466130872155,0.610204813908338
"PAQR6",0.5,0.836583318850371,0.788670041143442
"EEF1E1",1,0.5,0.846573590279973
"VCX2",1,0.851202395857785,0.988335652116886
"MZT1",1,0.5,0.846573590279973
"PEX11G",1,0.383358279680638,0.722844943694831
"ID3",1,0.5,0.846573590279973
"ORMDL2",0.5,0.604316786110409,0.693390017714668
"UPK1A",0.125,0.618903187524768,0.293201284365994
"STH",0.6875,0.5,0.710820216562966
"ZNF799",0.65625,0.0579180637028475,0.160720767757734
"OR8J1",1,0.97255696459063,0.999619947194445
"CALML4",1,0.299867327355752,0.661032077701185
"C16orf91",1,0.764871096911124,0.969893234195363
"KRTAP9-6",1,0.915678544280148,0.99164822835957
"BEX5",1,0.984375,0.99950655149225
"SLC25A13",0.7734375,0.536044600197229,0.754123835313095
"KRTAP19-8",1,0.820358276367187,0.968478291984216
"TMEM184C",1,0.364166240440682,0.732026878598099
"MRPL27",0.5,0.712756117798164,0.731596665617602
"MLIP",0.5,0.791366591196776,0.769500871952929
"BID",0.890625,0.145773799763519,0.363137660997847
"RFC3",0.8125,0.500000000000001,0.727495352350134
"DDX60L",0.858196445797257,0.0668568658626537,0.168680788953689
"ZNF510",0.9375,0.149250401416716,0.341330463731315
"TRMU",0.5,0.897395277421238,0.812288611597663
"TCEAL4",1,0.676197052001953,0.940773178585611
"AQP6",0.5,0.112835463138203,0.235857348016258
"TBC1D10C",0.75,0.32838403761636,0.590715312128222
"PAPOLB",0.75,0.228196189787232,0.472847167316049
"ANO5",0.5,0.24077493789841,0.384321336998992
"HAUS5",0.5,0.967941344937454,0.836020162709672
"TAS2R9",0.5,0.145133775753625,0.273307085903475
"FAM177B",0.890625,0.56268534380979,0.752319092013124
"FABP1",1,0.837995699956082,0.986104995594383
"DEFB110",1,0.738266468048096,0.937591890140844
"ITLN1",0.6875,0.598115551650373,0.77708540431256
"CBX2",1,0.459726436866799,0.816990732160398
"DUSP14",1,0.636226458255263,0.923928516040246
"ZNF20",1,0.895928202205308,0.994386232600545
"SEC23A",0.3125,0.123353123594709,0.199462722474857
"SMYD1",1,0.378998312916793,0.730078181469722
"SRP19",1,0.77087084017694,0.954596168357927
"LYL1",1,0.0746711144855714,0.268417413898313
"CCDC159",0.96484375,0.146035624623532,0.34530247145782
"LCE1D",1,0.377614328752315,0.682235298333463
"BCL2L13",1,0.350076395672079,0.717517937104339
"KRTAP10-4",0.5,0.872749853328705,0.805197736552992
"PLPP5",1,0.500000000000001,0.808959440889317
"PIGO",0.75,0.397746819467445,0.658907722631619
"GALE",1,0.653157017487758,0.931361230303878
"OR5J2",0.5,0.77156673430105,0.759485144130993
"WDR72",0.08984375,0.87364059615416,0.290763490931662
"TMEM192",1,0.458064438505645,0.815696146049666
"CFAP54",0.604736328125,0.590746854646057,0.725175985180218
"IL13",1,0.604316786110409,0.90868500745667
"SLC35A3",1,0.55349023495749,0.880885891056739
"TBC1D7",0.5,0.275432664912078,0.428419008405047
"NGB",1,0.353441130745977,0.721033457674821
"TXNRD3",1,0.589879688282801,0.901239825159643
"HOOK1",0.5,0.340095582790427,0.483349934459801
"CPB2",0.96484375,0.585788362917549,0.762399365804243
"ZNF165",0.75,0.854866224246375,0.926242833936127
"PATE1",0.9375,0.500000000000002,0.700113670297338
"ZDHHC23",0.75,0.721464506444836,0.874060524714519
"PLBD2",0.9921875,0.314794573248634,0.54073369010861
"DCTD",0.875,0.994035930142118,0.990972670681592
"IL26",0.75,0.923043615336772,0.947684685044118
"ANKRD13C",1,0.684683082734584,0.944040487220278
"GALNT5",0.598190307617187,0.288529432651334,0.47383734421809
"CDCA5",1,0.852883145777854,0.988604771634417
"ZG16B",0.6875,0.872009005279045,0.906441412117405
"ZNF33A",0.91021728515625,0.32514755387093,0.611619211565276
"RING1",1,0.646009622932617,0.928277635503209
"TSPAN32",0.5,0.126529450466838,0.248229227517533
"GPX5",0.5,0.817274351131858,0.778407601099504
"VWCE",0.9375,0.436494302203911,0.737589118086125
"ZNF611",0.9375,0.114443252089163,0.30796706558124
"CCL26",0.475920995316376,0.477921568425306,0.615814881652841
"PPP2R1B",0.376953125,0.827188704528771,0.680766906003384
"DYDC2",0.86002188073553,0.983131585278714,0.986494558010296
"GPATCH2",0.9375,0.992318120122747,0.997398580169976
"SMCO4",1,0.989364624023438,0.999943242819158
"TRMT10B",0.34443988036167,0.123689797732715,0.207139393375525
"ARPP21",0.25,0.171591825391131,0.189496411735956
"AURKC",0.676197052001953,0.553073452582489,0.704738629341856
"OR6M1",0.9375,0.262942753433673,0.565104232453076
"INHBE",0.65625,0.312263988795353,0.528129846085216
"OTUD6A",1,0.16869951842656,0.468923278902064
"NRBP2",1,0.702234278561594,0.950465810010705
"CAPN8",0.2744140625,0.275025838989185,0.304573758786702
"LMBRD1",1,0.58387112298871,0.874218164373489
"ANKRD49",1,0.5,0.846573590279973
"SERPINE3",1,0.685557494201634,0.94437115546547
"CABP4",0.75,0.804784916018647,0.908868006089235
"IFNA21",1,0.253297090357541,0.520539594972332
"CRP",0.63671875,0.147116854222146,0.301564690487343
"CSTA",0.5,0.770154306337223,0.766659847821767
"LRRC19",0.75,0.42162095708195,0.680120670037103
"GNRHR",1,0.445006241922765,0.805313097505544
"CBR4",0.5,0.87743351471652,0.80584273056371
"FEZ2",0.75,0.861993053753749,0.929265721408339
"VDAC2",1,0.255687890792615,0.604394462209245
"C3orf52",0.285794094204903,0.897649464930887,0.622604155268533
"MIEF2",1,0.353116121448225,0.720695286066157
"RIBC1",1,0.907533328980207,0.995586738761033
"HMOX2",0.29052734375,0.5,0.475039778420053
"KLF8",1,0.811208038350951,0.980937694062921
"MAP1A",0.5,0.758964394760395,0.749455344268792
"ISPD",0.5,0.124464419778561,0.244085736824127
"IGFALS",1,0.373517324491504,0.741353783395069
"LIPN",0.7734375,0.945548336134312,0.95943033061011
"C12orf29",0.75,0.62267412519475,0.823336854330452
"DNLZ",1,0.105804786085043,0.343459213979981
"LSR",0.285794094204903,0.786200879815264,0.578608427290701
"AADACL4",0.5,0.127311585469672,0.251892794384107
"IL6",1,0.300484803983748,0.661775140595645
"SPANXD",0.75,0.778965830802917,0.901759831787449
"ZNF705G",1,0.9713134765625,0.999584549827424
"ZNF366",0.5,0.482016577613332,0.590297130991414
"MRPL46",0.875,0.64787650376098,0.880822936043766
"PROC",1,0.5,0.816051799733792
"FAM81B",0.821764487553036,0.570533947473334,0.647889426784957
"TMEM258",1,0.84912109375,0.975752597798862
"CD320",0.5,0.878541981130761,0.806721436488613
"LMO7DN",1,0.602185642514806,0.907607880424506
"CRISP1",0.350554019212723,0.430684465525578,0.503804894541287
"SMIM15",1,0.556137586329607,0.846573590279973
"AANAT",1,0.761532207782938,0.964179987709907
"VSIG1",0.75,0.691428299499653,0.859373939545854
"PCDHGB6",0.5,0.153957184799505,0.283970612448109
"OR2T3",1,1,1
"TUBA3D",1,1,1
"CRNN",0.8125,0.911796062794982,0.960903948687403
"CMC1",1,0.9990234375,0.999999523007546
"LRRC15",0.85546875,0.13389359223072,0.31065904694867
"RXFP1",1,0.263998321481896,0.529189594760581
"TCP11L1",1,0.86354195053707,0.990234608534698
"XIRP1",0.820358276367187,0.724600189796631,0.896290686689454
"MRPL19",1,0.169368975385457,0.451129488534222
"HS3ST1",1,0.767646547698548,0.970632158625032
"CDHR4",0.245069283551951,0.0974515445338084,0.156333742688847
"TAC4",1,0.7734375,0.846573590279973
"ST6GALNAC2",0.890625,0.304900198814239,0.56031627579945
"BBOF1",0.75,0.682003183978298,0.854572645483481
"OPALIN",1,0.411803756410361,0.765972956879612
"GRXCR1",0.5,0.5,0.613342818216194
"ZNF550",0.34375,0.17780994588244,0.250518344019057
"ARMCX6",1,0.878507522982545,0.979448848828214
"TPRA1",1,0.897395277421238,0.994546256325574
"FTSJ1",1,0.236564829945564,0.577580835692433
"TIGIT",0.25,0.950083521550868,0.584121784280046
"RTL4",1,0.923796114019261,0.99701978528476
"ANKRD37",1,0.615005302407115,0.913974379525285
"TNFSF4",1,0.255687890792615,0.525921365117927
"EXT1",1,0.101086553048088,0.332754508427346
"POMK",0.85546875,0.0963168109870944,0.227361031450482
"C12orf50",1,0.881779305579081,0.989958496535504
"ETV7",0.6875,0.593843974818374,0.77410725490841
"KRR1",1,0.662388770041971,0.935228446169457
"RBM34",0.3125,0.74194518293354,0.591679678248463
"MT1B",1,0.163110617426696,0.458883450790433
"SHISA3",1,0.564292660317733,0.887170910447914
"ATP5PB",1,0.767646547698548,0.970632158625032
"ENPP6",0.75,0.862775132702011,0.929069821621067
"SH3BP2",0.9375,0.516334459390708,0.812018585713803
"YAE1",1,0.866502113590643,0.990663834515167
"IGLL1",1,0.800061212200988,0.978528497817506
"DNAJB7",0.75,0.0200566365806456,0.077780850869016
"OR1J1",0.250750051324161,0.346689352794629,0.358532544262537
"FSTL1",1,0.551289086504285,0.879579504527506
"C5orf51",0.6875,0.0693989916789156,0.190714584366809
"CALML3",0.75,0.423401037594598,0.681202494931526
"ASB14",0.5,0.825027293462688,0.786215286271029
"C1orf35",1,0.0628168762288273,0.236664560668149
"OR5K3",0.75,0.096871822181874,0.262331395768668
"TRIM47",0.75,0.384994697592885,0.646867450376108
"VSX1",0.75,0.616623804616203,0.819273607196003
"CCNYL1",1,0.553073452582489,0.880639202667182
"SEPT7",1,0.577490508556366,0.894569336803424
"SERINC5",0.125,0.456078303776302,0.265672219130811
"LCE1E",1,0.257871528496016,0.584947057008264
"PKIB",1,0.945935489296971,0.998511440230437
"RCN1",0.25,0.324020473487813,0.310087528239212
"TEX12",1,0.902166387279089,0.995050110510284
"FAM13C",0.875,0.477785070191517,0.765141583084431
"RNF182",0.5,0.964802889466469,0.838758358137165
"DAO",0.9990234375,0.611517624315164,0.673161257719428
"PCP4L1",1,0.933688677347559,0.997751128622674
"C15orf53",1,0.437020169213198,0.798774946713085
"TMEM67",0.5,0.689133747046491,0.719360513103705
"PIBF1",0.34375,0.517839011145854,0.495724948545742
"RFC5",0.5,0.500000000000001,0.637188973877216
"FDXACB1",0.3125,0.816295464754566,0.610833173038949
"ASPA",0.75,0.434961485514321,0.691280553892031
"TEAD2",0.75,0.648357787866546,0.837038962128367
"MRPL13",0.875,0.312751811944857,0.592763860946995
"PTPN3",0.75,0.801570505726212,0.90742705473184
"LCE4A",0.337611229958029,0.315152525215749,0.381155880661969
"THEM4",1,0.0161173794272222,0.0681418134365702
"SRSF7",1,0.774309583801937,0.972365204101092
"ABCF3",0.5,0.0551054344772341,0.131341453231215
"RNPEP",0.685470581054688,0.134234614059398,0.293930206304403
"ZSCAN5B",0.65625,0.862547127087534,0.888528918861735
"TRIM48",0.395263671875,0.585788362917549,0.62313575215254
"COL9A1",0.9892578125,0.0188288766201169,0.064289046234647
"FATE1",0.9375,0.876105718314647,0.950209522411928
"PRR5-ARHGAP8",1,0.933099746704102,0.997710535009733
"NUP210",0.85546875,0.445232320288197,0.729977038974313
"TNK1",0.7255859375,0.0466505189625711,0.133857663668634
"LCE3D",0.5,0.842348349583871,0.795599657595098
"OR2AT4",0.5,0.388934544534959,0.53033747809457
"MAGEA3",1,0.790463128741682,0.97632967754383
"GSTO1",1,0.608486171317757,0.910770596377709
"SP110",0.85546875,0.226303986816319,0.483635245831908
"PCDHA9",0.63671875,0.63671875,0.924150940307291
"CDNF",0.25390625,0.987575182829116,0.598617932379611
"FRK",0.5,0.663267865985982,0.706392440299361
"CD9",1,0.445961575552375,0.806085574874981
"SPINK14",1,0.171875,0.474544779940224
"C1orf189",0.875,0.701692552072927,0.886949762381976
"RHEB",1,0.9375,0.998004863566473
"FABP12",0.5,0.774309583801937,0.786402846004067
"CD86",1,0.668207319830819,0.937599641001168
"ABHD14A",0.875,0.945624645515062,0.983768961466439
"OR7E24",1,0.917032251890192,0.996458832755829
"SPEM2",1,0.711712301419466,0.953752502880302
"RMDN3",0.875,0.995300508569688,0.991236315572807
"LGALS8",1,0.395351394363354,0.627375230390344
"RHBDL2",0.127937539771665,0.0128855974804403,0.0231300409796657
"FAM180A",1,0.658439933066886,0.933590115861336
"KRI1",0.6875,0.553995740727147,0.748561254734324
"C3orf33",0.1875,0.586193260832954,0.369816834408686
"ELAVL2",1,0.73880130975158,0.962455865546785
"APTX",0.91021728515625,0.329537793998241,0.5756025434015
"LYAR",0.75,0.709154664594591,0.867701517971301
"CRYGB",1,0.957676953664582,0.999091470384631
"APOA4",0.5,0.297442642993679,0.444533342561758
"RNF31",1,0.108166863420093,0.348738644003492
"OPRM1",0.534922330345891,0.135628387694867,0.232257811566501
"CHTOP",1,0.700130575111514,0.949719021449977
"UTP14A",1,0.0780725328847467,0.277166624323092
"TMEM161B",1,0.500000000000001,0.79742196420876
"CLDN2",1,0.88671875,0.993326663783525
"PDPN",1,0.995630944444031,0.999990441746437
"KRTAP1-5",0.5,0.412751105491466,0.548723472758912
"SEMG1",0.314529418945313,0.00516205850901808,0.0146699671954968
"APOL6",1,0.241974006753987,0.570317103938996
"LNPK",0.5,0.679061677246159,0.711545223806335
"ZNF557",0.5,0.82957054515844,0.788081020005993
"CCR8",1,0.840136339649867,0.986480605417385
"TRIM59",0.125,0.836583318850371,0.351351123215718
"CHP2",0.564191079979607,0.422366500678175,0.543831081837333
"PARD6B",1,0.73068391219232,0.959953757981386
"PIR",0.6875,0.661465102816583,0.814268048163608
"ASS1",0.25,0.190039721841574,0.216436538098903
"GEMIN6",0.875,0.691140341485152,0.882572760635916
"MSRA",0.65625,0.953526528441029,0.920770535928669
"BOD1",1,0.820358276367187,0.98280079177685
"ATG101",1,0.415905952453613,0.780778630872874
"SGCZ",1,0.968495608695833,0.999498441495299
