"","LoF_pvalue","All_variants_pvalue","fisher_combine_pvalue"
"DEPDC1",0.6875,0.6875,0.94510174649097
"OR4D1",0.875,0.875,0.991839968546457
"ECHDC3",0.953857421875,0.953857421875,0.998918668699296
"RFESD",1,1,1
"ZNF568",0.738266468048096,0.738266468048096,0.962293761278177
"ZNF48",1,1,1
"KBTBD12",0.84912109375,0.84912109375,0.987997796615769
"PEX12",0.74609375,0.74609375,0.964627606010508
"PRSS55",0.34375,0.34375,0.710820216562966
"AGA",1,1,1
"TCP11",1,1,1
"ACTRT1",1,1,1
"SLC36A3",0.875,0.875,0.991839968546457
"ATP8A1",0.5,0.5,0.846573590279973
"TMEM105",0.8125,0.8125,0.981206983882324
"ANXA7",0.623046875,0.623046875,0.917831237498511
"FSCN2",0.890625,0.890625,0.993787710702062
"CYLC2",0.9375,0.9375,0.998004863566473
"PGM1",0.764133944117623,0.764133944117623,0.969695286559106
"CALHM5",1,1,1
"GSTO2",0.569974967045709,0.569974967045709,0.890393711300634
"ASPN",1,1,1
"CSF2RA",0.75,0.75,0.965761554338836
"CENPP",1,1,1
"FAM83C",0.25,0.25,0.596573590279973
"ISX",0.931977026164532,0.931977026164532,0.997632118567117
"C16orf86",1,1,1
"KCNJ16",0.584094047546386,0.584094047546386,0.898157485258433
"ZNF559",0.738266468048096,0.738266468048096,0.962293761278177
"TTC19",0.984375,0.984375,0.999877288890512
"RNF14",0.5,0.5,0.846573590279973
"DUSP6",1,1,1
"SLC2A2",1,1,1
"HSPA13",1,1,1
"TMEM163",1,1,1
"STOML1",0.6875,0.6875,0.94510174649097
"P4HA2",0.88671875,0.88671875,0.993326663783525
"THEM5",1,1,1
"TNFRSF18",0.25,0.25,0.596573590279973
"SIGLEC8",0.875,0.875,0.991839968546457
"SCML4",1,1,1
"DPRX",0.621405462928797,0.621405462928797,0.917052466379001
"KRT32",0.25,0.25,0.596573590279973
"SLC9B1",0.96875,0.9375,0.958648919384934
"TFAP2D",1,1,1
"CLIC2",1,1,1
"SH3BP5L",1,1,1
"KCNG4",0.75,0.75,0.965761554338836
"LPCAT1",0.5,0.5,0.846573590279973
"GON7",1,1,1
"IFI44",0.890625,0.890625,0.993787710702062
"JMJD6",1,1,1
"OR7G1",1,1,1
"CYP2W1",1,1,1
"PGLS",0.5,0.5,0.846573590279973
"CNTN6",0.881057739257812,0.881057739257812,0.992627945869916
"KRTAP9-9",1,1,1
"TMEM241",0.875,0.875,0.991839968546457
"SLAMF8",0.692672492117268,0.692672492117268,0.947020436074708
"ZNF189",1,1,1
"ABRAXAS2",0.6875,0.6875,0.94510174649097
"BRDT",0.5,0.5,0.846573590279973
"PSMB6",1,1,1
"CPTP",1,1,1
"SLC25A21",0.9453125,0.9453125,0.998476608727094
"GMCL1",1,1,1
"MTNR1A",0.7734375,0.7734375,0.972141648161857
"TCHH",0.25390625,0.25390625,0.60195844276545
"CERCAM",0.5,0.5,0.846573590279973
"ZFP28",1,1,1
"TAGLN",1,1,1
"PSORS1C1",1,1,1
"CD22",1,1,1
"C7",0.80615234375,0.80615234375,0.979864100213396
"ZNF69",0.96875,0.96875,0.99950655149225
"XG",0.96875,0.96875,0.99950655149225
"FAM122C",0.9375,0.9375,0.998004863566473
"PHAX",1,1,1
"PLIN2",0.65625,0.65625,0.932671336456324
"DHX34",0.74609375,0.74609375,0.964627606010508
"NDUFAB1",1,1,1
"DOCK9",0.5,0.5,0.846573590279973
"YWHAH",1,0.36328125,0.73113183388026
"MRTO4",1,1,1
"KRTAP4-9",1,1,1
"BHLHB9",1,1,1
"RRM2B",1,1,1
"TFF1",1,1,1
"WDR41",0.6875,0.6875,0.94510174649097
"OR11L1",1,1,1
"PACRG",0.75,0.75,0.965761554338836
"MFN1",1,1,1
"EGF",0.696380615234375,0.696380615234375,0.948372143625449
"HYI",0.875,0.875,0.991839968546457
"AKAP4",1,1,1
"PRIM1",0.6875,0.6875,0.94510174649097
"SMPDL3A",0.827535774558782,0.827535774558782,0.984190730109793
"C1QTNF8",0.975479125976562,0.975479125976562,0.999696875499487
"COL5A2",1,1,1
"TRHR",1,1,1
"OR14K1",0.5,0.5,0.846573590279973
"PLVAP",1,1,1
"CSTB",0.65625,0.65625,0.932671336456324
"ADAMTS3",1,1,1
"DHX32",1,1,1
"GSTA3",1,1,1
"ALOX15",0.5,0.5,0.846573590279973
"CAVIN4",0.875,0.875,0.991839968546457
"GDAP1",0.36328125,0.36328125,0.73113183388026
"MRAP",1,1,1
"CHIT1",0.819202695973217,0.819202695973217,0.982571156277177
"HTR3A",0.875,0.875,0.991839968546457
"ZNF613",0.75,0.75,0.965761554338836
"ANGPT2",1,1,1
"OR2M2",1,1,1
"NPC2",0.946006185008224,0.946006185008224,0.998515366920373
"OR5M11",1,1,1
"CLRN2",0.75,0.75,0.965761554338836
"UGT3A1",0.395263671875,0.395263671875,0.762148286844367
"AP000721.1",1,1,1
"CCIN",1,1,1
"TRIM44",0.5,0.5,0.846573590279973
"INPP1",1,1,1
"PRR35",1,1,1
"ARL14",0.875,0.875,0.991839968546457
"C11orf80",1,1,1
"LEXM",0.91015625,0.91015625,0.995837440948945
"BGLAP",0.75,0.75,0.965761554338836
"C9orf66",0.75,0.75,0.965761554338836
"CCDC91",0.75,0.75,0.965761554338836
"KLKB1",0.875,0.875,0.991839968546457
"ITGA11",0.8125,0.8125,0.981206983882324
"OMP",1,1,1
"TAGLN2",1,1,1
"OR5D13",0.994140625,0.994140625,0.99998280023612
"INCA1",0.500000000000001,0.500000000000001,0.846573590279973
"WDYHV1",0.65625,0.65625,0.932671336456324
"GPSM3",1,1,1
"SVBP",1,1,1
"DKKL1",0.08978271484375,0.08978271484375,0.306191631435962
"C3orf70",0.9375,0.9375,0.998004863566473
"OR4K14",0.984375,0.984375,0.999877288890512
"ZNF624",1,1,1
"OR2AJ1",0.75,0.75,0.965761554338836
"N6AMT1",1,1,1
"PRSS54",0.8125,0.8125,0.981206983882324
"AKR7L",0.105804284380758,0.105804284380758,0.343458087070933
"GCNT2",0.70947265625,0.70947265625,0.952987313340813
"SELE",0.75,0.75,0.965761554338836
"PRSS50",0.5,0.5,0.846573590279973
"CLEC12A",0.200530995513969,0.200530995513969,0.52274148253074
"CEP162",0.623046875,0.623046875,0.917831237498511
"CXCR1",0.5,0.5,0.846573590279973
"GPR3",1,1,1
"PRDX5",0.5,0.5,0.846573590279973
"RAPGEFL1",1,1,1
"GRM2",0.75,0.5,0.742810969879397
"PAX4",0.96728515625,0.96728515625,0.999458936558564
"PTP4A2",1,1,1
"ZNF107",0.38720703125,0.38720703125,0.754587422494125
"KDELC2",0.836530208587646,0.836530208587646,0.985844699087668
"KIF6",0.171875,0.171875,0.474544779940224
"PLEK",0.5,0.5,0.846573590279973
"CCDC116",0.34375,0.34375,0.710820216562966
"ZNF385B",1,1,1
"ALDOB",0.96875,0.96875,0.99950655149225
"KRTAP19-6",0.85546875,0.85546875,0.989012310590666
"ABRA",1,1,1
"HLF",1,0.5,0.846573590279973
"ORMDL1",1,1,1
"ZNF524",1,1,1
"OR8K3",0.5,0.5,0.846573590279973
"GCAT",0.21197509765625,0.21197509765625,0.540809199707367
"ZNF717",0.3125,0.3125,0.675984628064276
"NUDT7",0.2712537089597,0.2712537089597,0.625158613089752
"BHMT",1,1,1
"MICAL1",0.811457206262276,0.811457206262276,0.980989789385773
"APOL4",0.5,0.5,0.846573590279973
"TESK2",0.828125,0.828125,0.984302062496877
"SHC2",1,1,1
"C11orf58",1,0.75,0.965761554338836
"FAM110B",1,1,1
"SIVA1",1,1,1
"TMEM82",0.5,0.5,0.846573590279973
"MAN2C1",0.387724827340785,0.387724827340785,0.755078359172428
"NXPE4",0.5,0.5,0.846573590279973
"PPP1R7",1,0.36328125,0.73113183388026
"CARS",0.75,0.75,0.965761554338836
"MRPL50",1,1,1
"GKN2",1,1,1
"DTNBP1",0.768255911688618,0.768255911688618,0.970793048436941
"ADH4",1,1,1
"C6orf222",0.323802947998047,0.323802947998047,0.68892967141513
"OR8J3",0.5,0.5,0.846573590279973
"METTL4",0.9921875,0.9921875,0.999969402637112
"SNAP47",1,1,1
"SPATA12",0.75,0.75,0.965761554338836
"REEP6",1,1,1
"RAD18",0.96875,0.96875,0.99950655149225
"MCUB",1,1,1
"NAP1L3",1,1,1
"TPCN1",1,0.5,0.596573590279973
"KRT28",1,1,1
"PLD1",0.598190307617187,0.598190307617187,0.905568205115889
"LAP3",1,1,1
"MAN1A1",1,1,1
"GPT2",0.25,0.36328125,0.460606752735313
"SGSM3",0.75,0.75,0.965761554338836
"S100A3",1,1,1
"SLC22A1",0.74609375,0.74609375,0.964627606010508
"SPON2",0.5,0.5,0.846573590279973
"SPATA16",0.125,0.125,0.38493019270998
"NRROS",1,1,1
"ICAM1",0.875,0.875,0.991839968546457
"ANXA2",0.5,0.5,0.846573590279973
"HEPH",1,1,1
"ALDH7A1",0.9375,0.9375,0.998004863566473
"L3HYPDH",0.5,0.5,0.846573590279973
"OR10AD1",0.945935489296971,0.945935489296971,0.998511440230437
"GPN3",0.696380615234375,0.696380615234375,0.948372143625449
"C6orf118",0.623046875,0.623046875,0.917831237498511
"TEX33",0.77087084017694,0.77087084017694,0.971477983063223
"DCLRE1A",0.0570415827042512,0.0570415827042512,0.220407235611032
"IL1R1",0.25,0.25,0.596573590279973
"TIMM8B",0.890625,0.890625,0.993787710702062
"QPCT",0.619604178719327,0.619604178719327,0.916192853464434
"KIF26B",1,1,1
"LVRN",0.3125,0.3125,0.675984628064276
"OR4S2",1,1,1
"RASGRP3",1,1,1
"MRPS18C",1,1,1
"SLC35E3",1,1,1
"TUFT1",0.654981017112732,0.654981017112732,0.932135596077047
"C1orf174",0.890625,0.890625,0.993787710702062
"GIF",0.25390625,0.25390625,0.60195844276545
"C9orf3",0.61279296875,0.61279296875,0.912894926227959
"GPRC5A",0.5,0.5,0.846573590279973
"MAPK12",0.5,0.5,0.846573590279973
"GUCA2A",0.584094047546386,0.584094047546386,0.898157485258433
"RFC4",1,1,1
"ZNF682",0.875,0.875,0.991839968546457
"CEP57",1,1,1
"SNF8",0.75,0.75,0.965761554338836
"TMF1",0.5,0.5,0.846573590279973
"NCAPH",0.9375,0.9375,0.998004863566473
"GALNT17",1,1,1
"ACSF2",0.03271484375,0.03271484375,0.144597200475335
"TBCB",1,1,1
"FAM210A",1,1,1
"OR1Q1",0.5,0.5,0.846573590279973
"CLNS1A",0.5,0.5,0.846573590279973
"FCHSD1",0.2265625,0.2265625,0.562947645187978
"ADD1",1,1,1
"CENPQ",0.836530208587646,0.836530208587646,0.985844699087668
"TUB",0.5,0.5,0.846573590279973
"GLI1",0.75,0.75,0.965761554338836
"EFS",0.75,0.75,0.965761554338836
"KLRD1",0.890625,0.890625,0.993787710702062
"GATAD1",1,1,1
"CNKSR2",1,0.5,0.846573590279973
"OR6V1",0.231908808948436,0.231908808948436,0.570822904813602
"ANAPC11",0.96875,0.96875,0.99950655149225
"TMX4",1,1,1
"OTOGL",0.114740506513044,0.114740506513044,0.363163130810694
"DISP2",1,1,1
"SEPT14",0.9375,0.9375,0.998004863566473
"CWF19L2",0.8125,0.8125,0.981206983882324
"SEC11A",1,1,1
"DERL2",1,1,1
"SERPINA9",0.89240703827671,0.89240703827671,0.993992345791975
"MRE11",0.7734375,0.7734375,0.972141648161857
"SGTA",1,1,1
"GZMA",0.74609375,0.74609375,0.964627606010508
"SPINK5",0.63671875,0.63671875,0.924150940307291
"TEDDM1",1,1,1
"POLR2M",1,1,1
"SLC35F3",1,1,1
"TMEM218",1,1,1
"TEPSIN",0.3125,0.3125,0.675984628064276
"GABRE",1,1,1
"OLFML3",0.8125,0.8125,0.981206983882324
"APOL5",0.894980192184448,0.894980192184448,0.994281549301932
"TRIB3",0.875,0.875,0.991839968546457
"NOP16",0.875,0.875,0.991839968546457
"KYNU",0.376953125,0.376953125,0.744721574558559
"ALDH3A2",1,1,1
"CKAP2L",1,1,1
"WDR60",0.395263671875,0.395263671875,0.762148286844367
"SCN11A",0.0669002532958985,0.0669002532958985,0.24783550231517
"ZSWIM1",0.8125,0.8125,0.981206983882324
"SNAP23",1,1,1
"PTPDC1",0.9375,0.9375,0.998004863566473
"OR1L3",0.75,0.75,0.965761554338836
"SPDL1",0.588098526000976,0.588098526000976,0.900296970520863
"AGXT2",0.6875,0.6875,0.94510174649097
"PRR22",1,1,1
"AHCYL1",1,0.875,0.991839968546457
"PLEKHA7",0.9375,0.9375,0.998004863566473
"APOA1",0.5,0.5,0.846573590279973
"LEMD1",0.376953125,0.376953125,0.744721574558559
"KRTAP1-3",1,1,1
"CANT1",1,1,1
"PLEKHG5",0.1875,0.1875,0.501370581294688
"MFSD9",0.691140341485152,0.691140341485152,0.946456137684466
"FAM71E1",0.837995699956082,0.837995699956082,0.986104995594383
"ZNF274",0.9375,0.9375,0.998004863566473
"TVP23B",0.875,0.5,0.695674569007228
"DMRT3",1,1,1
"PVRIG",0.804235847434029,0.804235847434029,0.979448848828214
"WWC1",1,1,1
"TMEM63B",1,0.227249145507813,0.436232818438404
"CALHM1",0.8125,0.8125,0.981206983882324
"DGCR6L",1,1,1
"XRCC5",1,0.6875,0.94510174649097
"PKD2L1",0.5,0.5,0.846573590279973
"OR56A3",0.752403578984658,0.752403578984658,0.966449173568925
"SERPINA5",0.875,0.875,0.991839968546457
"SLC25A3",1,1,1
"RDH13",0.38720703125,0.38720703125,0.754587422494125
"PLEKHG3",0.65625,0.65625,0.932671336456324
"CEP104",0.78802490234375,0.78802490234375,0.975752597798862
"SIX5",1,0.63671875,0.846573590279973
"CCBE1",0.5,0.5,0.846573590279973
"TJP3",0.395263671875,0.395263671875,0.762148286844367
"GPA33",0.927001953125,0.927001953125,0.997268336385057
"ZNF564",0.96875,0.96875,0.99950655149225
"PTAFR",0.75,0.75,0.965761554338836
"REG3A",1,1,1
"ENKUR",0.5,0.5,0.846573590279973
"CYTL1",0.75,0.75,0.965761554338836
"SHISAL2A",0.323802947998047,0.323802947998047,0.68892967141513
"TLR10",0.636561948516772,0.636561948516772,0.924080136536977
"MSH5",0.5,0.5,0.846573590279972
"CCR5",0.5,0.5,0.846573590279973
"CST7",0.9375,0.9375,0.998004863566473
"DEFB119",1,1,1
"TBC1D8",0.6875,0.6875,0.94510174649097
"TOR3A",0.9453125,0.9453125,0.998476608727094
"AGR3",0.500000000000002,0.500000000000002,0.846573590279974
"ANO10",0.8125,0.8125,0.981206983882324
"GRID2",1,1,1
"MS4A2",0.972961984070565,0.972961984070565,0.999631133198484
"SORBS1",0.75,0.75,0.965761554338836
"ZNF860",0.0625,0.0625,0.235786795139986
"MYRIP",0.75,0.75,0.965761554338836
"ULBP3",0.995679250158359,0.995679250158359,0.999990652087357
"PIM2",1,1,1
"REXO4",0.5,0.5,0.846573590279973
"CEACAM18",0.875,0.875,0.991839968546457
"CFAP52",0.623046875,0.623046875,0.917831237498511
"PCP2",1,1,1
"NUDT2",1,1,1
"ZBTB12",1,0.6875,0.94510174649097
"TRAF5",1,1,1
"MUC21",1,1,1
"TFEC",0.7734375,0.7734375,0.972141648161857
"CH25H",1,1,1
"AOAH",0.194526230273897,0.194526230273897,0.513002291712308
"FNTB",1,1,1
"OXT",1,1,1
"HIST3H3",0.99609375,0.99609375,0.999992360651913
"OR7A17",1,1,1
"FMN1",0.25,0.25,0.596573590279973
"GLTP",0.5,0.5,0.846573590279973
"FRMD8",0.6875,0.6875,0.94510174649097
"HDAC8",1,1,1
"SCNM1",0.9375,0.9375,0.998004863566473
"RALGDS",1,1,1
"ERAP1",0.894980192184448,0.894980192184448,0.994281549301932
"HMGB4",0.5,0.5,0.846573590279973
"ZFYVE26",0.604736328125,0.604736328125,0.90889616702116
"SLC10A6",1,1,1
"CDHR3",0.08984375,0.08984375,0.306338727565076
"PRKD3",0.5,0.5,0.846573590279973
"CCNG1",1,1,1
"MYL9",1,1,1
"PDPR",0.5,0.5,0.742810969879397
"PIGV",0.75,0.75,0.965761554338836
"EXOG",0.63671875,0.63671875,0.924150940307291
"KRTAP4-11",1,1,1
"BPI",0.65625,0.65625,0.932671336456324
"OR8K1",1,1,1
"HNRNPUL2",1,1,1
"SNRPB2",0.5,0.5,0.742810969879397
"BAIAP3",0.36328125,0.36328125,0.73113183388026
"MFRP",0.125,0.125,0.38493019270998
"LRRC3",0.125,0.125,0.38493019270998
"TAS2R14",1,1,1
"CRTAM",0.875,0.875,0.991839968546457
"REG3G",0.314529418945313,0.314529418945313,0.678338572906542
"CENPO",0.980712890625,0.980712890625,0.999812796262297
"ACKR1",1,1,1
"MDH1B",0.96875,0.96875,0.99950655149225
"GRAMD2B",0.592735290527344,0.592735290527344,0.902740215925116
"MORN5",1,1,1
"ENGASE",0.249779916601255,0.249779916601255,0.596268393003473
"PTOV1",1,1,1
"POR",0.34375,0.34375,0.710820216562966
"MXI1",1,1,1
"SOD2",0.75,0.75,0.965761554338836
"AIDA",0.5,0.5,0.742810969879397
"SGK494",0.842846710068031,0.842846710068031,0.986948360518416
"SMTNL1",0.9921875,0.9921875,0.999969402637112
"LYPD3",0.980712890625,0.980712890625,0.999812796262297
"PMS1",0.65625,0.65625,0.932671336456324
"WDR62",0.3125,0.3125,0.675984628064276
"SLAMF1",1,1,1
"NKX2-8",1,1,1
"CDCA2",0.5,0.5,0.846573590279973
"GPAT3",0.132465448230505,0.132465448230505,0.400235534349817
"ALKBH2",1,1,1
"CSN1S1",0.774726211999205,0.774726211999205,0.972471658655966
"EMID1",0.65625,0.65625,0.932671336456324
"MRPL28",0.9921875,0.9921875,0.999969402637112
"KIAA1551",0.109375,0.109375,0.351418914689539
"FSCN3",0.2265625,0.2265625,0.562947645187978
"ZMYND12",0.78802490234375,0.78802490234375,0.975752597798862
"MTMR9",1,1,1
"CHIA",0.588927878773905,0.588927878773905,0.900736656870641
"ZNF250",1,1,1
"TBC1D26",0.5,0.875,0.846573590279973
"OR5D18",0.9375,0.9375,0.998004863566473
"STARD6",0.827535774558782,0.827535774558782,0.984190730109793
"SLC5A3",1,1,1
"DPM2",1,1,1
"BICDL2",0.78802490234375,0.78802490234375,0.975752597798862
"ITGAD",0.60092368634714,0.60092368634714,0.906966506281554
"MACC1",0.623046875,0.623046875,0.917831237498511
"ZNF736",0.5,0.5,0.846573590279973
"MAD2L2",1,1,1
"HIST1H2BI",1,1,1
"OR4F6",0.890625,0.890625,0.993787710702062
"SCGB1D1",0.74609375,0.74609375,0.964627606010508
"GLT6D1",0.5,0.5,0.846573590279973
"HDGFL1",0.5,0.5,0.846573590279973
"SURF2",0.75,0.75,0.965761554338836
"COX8C",1,1,1
"MARCH1",1,1,1
"BSN",1,1,1
"BIRC8",0.5,0.5,0.846573590279973
"SDC3",1,1,1
"AARS",0.75,0.75,0.965761554338836
"MMP3",0.890625,0.890625,0.993787710702062
"LIAS",0.5,0.5,0.846573590279973
"NAA80",0.5,0.5,0.846573590279973
"CENPC",0.75,0.75,0.965761554338836
"PDK2",0.125,0.125,0.38493019270998
"L1CAM",1,1,1
"AUNIP",1,1,1
"NRSN2",1,1,1
"RILP",0.5,0.5,0.846573590279973
"SNAPIN",1,1,1
"PRUNE1",1,1,1
"PIGB",0.3125,0.3125,0.675984628064276
"PRSS58",0.5,0.5,0.846573590279973
"PRG3",0.738266468048096,0.738266468048096,0.962293761278177
"OMA1",1,1,1
"ZNF554",0.70947265625,0.70947265625,0.952987313340813
"KRT27",0.5,0.5,0.846573590279973
"G6PC3",0.5,0.5,0.846573590279973
"C17orf53",0.75,0.75,0.965761554338836
"RNF148",1,1,1
"ST8SIA6",1,1,1
"SPTLC3",1,1,1
"ANKRD33",0.6875,0.6875,0.94510174649097
"BCL2L12",0.572232224047184,0.572232224047184,0.891658193510179
"KDELR3",0.5,0.5,0.846573590279973
"IDI2",0.7255859375,0.7255859375,0.95833631868662
"SCML2",1,1,1
"SGSH",0.875,0.875,0.991839968546457
"ZSCAN22",0.5,0.5,0.846573590279973
"CLBA1",1,1,1
"CCNB3",1,1,1
"SCT",1,1,1
"TMEFF1",1,1,1
"CYP4A22",0.180797304026783,0.188542793737724,0.406530984487567
"RNF212",0.5,0.5,0.846573590279973
"IAH1",1,1,1
"VGLL2",1,1,1
"GLB1L3",0.875,0.875,0.991839968546457
"WDR47",1,0.80524868551193,0.979668870970747
"ASB4",1,1,1
"CREB3L3",0.98046875,0.98046875,0.999808011102705
"TPH2",1,1,1
"INS",1,1,1
"COX4I2",0.65625,0.65625,0.932671336456324
"SEC22C",0.9375,0.9375,0.998004863566473
"ACSL4",1,1,1
"GLP1R",0.5,0.5,0.846573590279973
"TMOD1",1,1,1
"MRPS16",1,1,1
"SERPINA1",1,1,1
"MYL5",0.171875,0.171875,0.474544779940224
"TSPAN2",0.890625,0.890625,0.993787710702062
"PRDX4",0.75,0.75,0.965761554338836
"ABCC5",0.5,0.5,0.846573590279973
"ADIPOR2",1,1,1
"SUGCT",0.7255859375,0.7255859375,0.95833631868662
"SDE2",1,1,1
"SCN4A",0.8125,0.8125,0.981206983882324
"LRRC36",0.2265625,0.2265625,0.562947645187978
"PSMD1",1,0.5,0.846573590279973
"IFNL1",0.65625,0.65625,0.932671336456324
"STEAP2",0.70947265625,0.70947265625,0.952987313340813
"WFIKKN2",0.5,0.5,0.846573590279973
"GPNMB",0.681600114192883,0.681600114192883,0.942865709814656
"SPACA3",1,1,1
"XXYLT1",0.75,0.75,0.965761554338836
"SLC49A3",0.75,0.75,0.965761554338836
"TLX2",1,0.25390625,0.60195844276545
"MGARP",0.96875,0.96875,0.99950655149225
"ERCC5",0.34375,0.34375,0.710820216562966
"CDON",0.0317840576171875,0.0317840576171875,0.141400611916431
"ITCH",1,0.5,0.846573590279973
"C14orf180",0.668188095092773,0.668188095092773,0.937591890140844
"DSN1",0.875,0.875,0.991839968546457
"NOBOX",0.8125,0.8125,0.981206983882324
"ARRDC1",1,1,1
"MPG",0.374629312380421,0.374629312380421,0.742447205345571
"ZNF480",0.5,0.5,0.846573590279973
"GPR182",1,1,1
"TMEM217",0.811457206262276,0.811457206262276,0.980989789385773
"CIC",1,0.6875,0.94510174649097
"CXorf38",1,1,1
"NUP160",1,1,1
"OR1K1",0.99609375,0.99609375,0.999992360651913
"RSPO4",0.99609375,0.99609375,0.999992360651913
"ADM5",1,1,1
"PAAF1",0.75,0.75,0.965761554338836
"TPPP3",1,1,1
"TIAM2",0.171875,0.171875,0.474544779940224
"ABCA8",0.891219373080269,0.891219373080269,0.993856359726882
"ZNF727",0.809133602603331,0.809133602603331,0.980501003686656
"KLF11",0.75,0.75,0.965761554338836
"MEMO1",1,0.875,0.991839968546457
"NLRP9",0.78802490234375,0.78802490234375,0.975752597798862
"TMPRSS11A",0.8125,0.8125,0.981206983882324
"RIPPLY3",0.7734375,0.7734375,0.972141648161857
"PDGFA",1,1,1
"CFAP77",0.125,0.125,0.38493019270998
"SLC16A13",1,1,1
"OR51T1",0.75,0.75,0.965761554338836
"SLC43A1",0.8125,0.8125,0.981206983882324
"DYM",1,1,1
"NUDT8",0.5,0.5,0.846573590279973
"CD1A",0.907533328980207,0.907533328980207,0.995586738761033
"SLC39A5",0.407264709472656,0.407264709472656,0.773107304494341
"NGDN",0.85546875,0.85546875,0.989012310590666
"CLMN",0.6875,0.6875,0.94510174649097
"CC2D2A",0.74609375,0.74609375,0.964627606010508
"NLRP10",0.9375,0.9375,0.998004863566473
"EME2",0.617471290025644,0.617471290025644,0.915168218908333
"ZNF275",1,1,1
"LUZP2",0.5,0.5,0.846573590279973
"FCAR",0.875,0.875,0.991839968546457
"SPATS1",0.6875,0.6875,0.94510174649097
"SPATA17",0.1875,0.1875,0.501370581294688
"SPAG1",0.8125,0.8125,0.981206983882324
"LACC1",1,1,1
"CCDC113",0.820358276367187,0.820358276367187,0.98280079177685
"PRELID3A",1,1,1
"GABRR2",0.84912109375,0.84912109375,0.987997796615769
"SLC27A5",0.984375,0.984375,0.999877288890512
"SLITRK1",1,1,1
"VAMP7",1,1,1
"IFI27L1",0.26119869024842,0.26119869024842,0.611851113564638
"GOLIM4",0.8125,0.8125,0.981206983882324
"VCX3B",1,1,1
"CCNO",0.5,0.5,0.846573590279973
"MTHFR",0.98046875,0.98046875,0.999808011102705
"RMDN2",0.5,0.5,0.846573590279973
"ENY2",1,1,1
"CFTR",0.661095680428769,0.661095680428769,0.934694556175849
"GPR176",1,1,1
"ZNF80",0.978521727237805,0.978521727237805,0.999767672554126
"CA6",0.875,0.875,0.991839968546457
"MTBP",0.5,0.5,0.846573590279973
"NPNT",0.9375,0.9375,0.998004863566473
"NGFR",0.5,0.5,0.846573590279973
"NEU3",0.623046875,0.623046875,0.917831237498511
"BATF2",1,1,1
"MUC7",0.75,0.75,0.965761554338836
"TNFAIP6",0.5,0.5,0.846573590279973
"ERVW-1",0.5,0.5,0.846573590279973
"ZNF547",0.691140341485152,0.691140341485152,0.946456137684466
"ZNF728",0.98046875,0.98046875,0.999808011102705
"GLRA4",0.166152954101563,0.166152954101563,0.464372003001887
"UTP18",1,1,1
"UBQLN2",1,1,1
"KDM5B",0.19384765625,0.401809692382813,0.491625744765052
"SLC35E1",1,1,1
"ULK4",0.5,0.5,0.846573590279973
"CTSL",1,1,1
"PPP1R21",1,1,1
"AMPD1",0.96484375,0.96484375,0.999374647028678
"CNTNAP4",0.5,0.5,0.846573590279973
"TRDN",0.19384765625,0.19384765625,0.511890153355696
"ERBB4",1,1,1
"CBS",1,1,1
"PYCARD",0.75,0.828125,0.9263365001313
"NOS2",0.85546875,0.85546875,0.989012310590666
"ZNF169",0.96484375,0.96484375,0.999374647028678
"USP29",0.5,0.5,0.846573590279973
"ZNF100",0.221856105258258,0.221856105258258,0.555910673718552
"MGAM2",1,1,1
"RNASEH2A",1,1,1
"OR52W1",0.96875,0.96875,0.99950655149225
"HTR3C",0.6875,0.6875,0.94510174649097
"SMIM14",1,1,1
"ARPC2",1,0.96875,0.99950655149225
"CFAP206",0.96875,0.96875,0.99950655149225
"RAPGEF6",1,1,1
"NPAP1",0.25,0.25,0.596573590279973
"CEP290",0.649445980787277,0.649445980787277,0.929769997275352
"PRR27",0.317653821043834,0.317653821043834,0.68193703191748
"TNFAIP8L2",1,1,1
"LIPF",0.99609375,0.99609375,0.999992360651913
"CNRIP1",1,1,1
"TTC23",0.78802490234375,0.78802490234375,0.975752597798862
"IQCF2",0.25,0.25,0.596573590279973
"DBX2",1,1,1
"LILRA1",0.180188826467884,0.180188826467884,0.488987417378597
"OR10P1",0.75,0.75,0.965761554338836
"RRNAD1",1,1,1
"VENTX",0.890625,0.890625,0.993787710702062
"ZFP57",1,1,1
"JPT2",1,1,1
"GDPD1",1,1,1
"PHF11",1,1,1
"C12orf10",0.7734375,0.7734375,0.972141648161857
"MCCC1",0.890625,0.890625,0.993787710702062
"PTAR1",1,1,1
"DIMT1",0.9375,0.9375,0.998004863566473
"SMCO1",0.303619384765625,0.303619384765625,0.665527736157895
"ALG9",1,1,1
"SRFBP1",0.6875,0.6875,0.94510174649097
"GOLGA8B",1,0.6875,0.94510174649097
"RRH",0.1334228515625,0.1334228515625,0.402167409912025
"SYTL2",0.36328125,0.36328125,0.73113183388026
"PLB1",0.785896482141209,0.785896482141209,0.975242676669816
"BACH2",1,1,1
"TPRG1",0.875,0.875,0.991839968546457
"SUMO2",1,1,1
"SELENOI",0.75,0.75,0.965761554338836
"RTN4IP1",0.9375,0.9375,0.998004863566473
"HMGA1",1,0.6875,0.94510174649097
"ZNRF2",1,1,1
"NEK3",0.2744140625,0.2744140625,0.629263589151039
"HADHB",0.9375,0.9375,0.998004863566473
"MKRN3",1,1,1
"TARSL2",0.125,0.125,0.38493019270998
"GJB6",1,1,1
"FASTKD5",0.75,0.75,0.965761554338836
