"","LoF_pvalue","All_variants_pvalue","fisher_combine_pvalue","LoF_ACAT_pvalue","Missense_ACAT_pvalue"
"PAK1",0.75,0.63671875,0.841097022377104,0.75,0.961538461538462
"ALDOC",0.75,0.75,0.965761554338836,0.75,0.976744186046512
"CALCRL",1,1,1,1,0.952380952380952
"SMC1B",1,1,1,1,0.985294117647059
"ZNF585A",0.5,0.65625,0.846573590279973,0.8,0.986111111111111
"TEK",1,0.331811904907227,0.598955335405349,1,0.990566037735849
"USP9X",1,0.61279296875,0.912894926227959,NA,0.976744186046512
"HIST1H3H",1,0.99609375,0.999992360651913,NA,0.857142857142857
"MYOCD",1,1,1,1,0.992592592592593
"MESD",0.6875,0.6875,0.94510174649097,0.5,0.966666666666667
"TNFRSF13C",1,0.790176251684517,0.976262170280294,NA,0.909090909090909
"RAE1",1,0.875,0.965761554338836,1,0.923076923076923
"OR6B3",1,0.9935302734375,0.999936700880365,1,0.983050847457627
"COPG1",1,1,1,1,0.988095238095238
"CSNK1G2",1,0.85546875,0.989012310590666,NA,0.941176470588235
"HDC",1,1,1,1,0.983333333333333
"VKORC1L1",1,1,1,1,0.875
"XPR1",1,0.5,0.675984628064276,1,0.970588235294118
"ACAN",1,1,1,1,0.99645390070922
"HK1",1,0.96484375,0.999374647028678,NA,0.983870967741935
"ZNF362",1,0.88671875,0.993326663783525,NA,0.954545454545455
"DOT1L",1,0.96875,0.998004863566473,1,0.992805755395683
"ARFIP2",1,1,1,1,0.96
"PCSK5",0.75,0.622385671247685,0.824125738773283,0.5,0.993377483443709
"CHSY1",1,1,1,1,0.985074626865672
"SF3A3",1,0.6875,0.846573590279973,1,0.9375
"TAF4B",1,1,1,1,0.99
"CACTIN",1,0.80615234375,0.979864100213396,NA,0.979591836734694
"MROH6",0.96875,0.96728515625,0.990124398415407,0.75,0.990196078431373
"ACBD5",1,0.72425783509874,0.939991238044991,1,0.982456140350877
"AGPAT3",1,0.9375,0.998004863566473,NA,0.964285714285714
"SRCAP",1,1,1,1,0.996794871794872
"GOLGA3",0.5,0.5,0.846573590279973,0.5,0.99492385786802
"DNAJB14",1,1,1,1,0.954545454545455
"XYLT1",1,1,1,1,0.992481203007519
"KITLG",0.6875,0.6875,0.94510174649097,0.5,0.933333333333333
"TFAP2A",1,0.91015625,0.995837440948945,NA,0.96
"NOL6",1,1,1,1,0.993464052287582
"ZNF473",1,1,1,1,0.987951807228916
"SOGA1",1,0.17907165090307,0.362431407298829,0.5,0.993103448275862
"ZBTB48",1,1,1,1,0.984615384615385
"MAPK6",1,1,1,1,0.980769230769231
"ZXDC",0.875,0.9453125,0.982791726132968,0.666666666666667,0.98780487804878
"FAM222B",1,1,1,1,0.981481481481482
"CCNT1",1,0.9375,0.991839968546457,1,0.982142857142857
"BIRC3",1,1,1,1,0.978723404255319
"TRNAU1AP",1,1,1,1,0.947368421052632
"CYP21A2",0.75,0.323802947998047,0.576617285996838,0.75,0.966666666666667
"INTS10",1,1,1,1,0.983050847457627
"EFL1",0.9375,0.927001953125,0.978959061182881,0.75,0.98989898989899
"TMEM115",1,0.75,0.846573590279973,1,0.956521739130435
"ELF4",1,1,1,1,0.967741935483871
"KRT33B",0.179641723632813,0.5,0.483208080958596,0.5,0.987951807228916
"AK1",1,1,1,1,0.956521739130435
"VCAN",1,1,1,1,0.997260273972603
"PDCD6IP",1,0.80615234375,0.979864100213396,NA,0.984615384615385
"SYVN1",1,0.91015625,0.995837440948945,NA,0.980392156862745
"ZNF367",1,1,1,1,0.857142857142857
"GRAMD4",1,0.7734375,0.932671336456324,1,0.977272727272727
"SCAPER",1,1,1,1,0.99009900990099
"RASD2",1,0.6875,0.846573590279973,1,0.952380952380952
"ASAP2",0.75,0.85546875,0.937503417359572,0.75,0.984848484848485
"REM2",0.639949934091419,0.744312109207385,0.890382716749023,0.673697648713028,0.96
"PLXNA2",0.6875,0.65625,0.857162378476177,0.75,0.994818652849741
"FAM120AOS",1,1,1,1,0.933333333333333
"SMARCB1",1,0.875,0.965761554338836,1,0.857142857142857
"TRIM2",1,1,1,NA,0.975
"CLDN5",1,0.74609375,0.964627606010508,NA,0.954545454545455
"GOLGA8S",0.75,0.271305079022937,0.524932933766138,0.5,0.980392156862745
"CRYBB2",1,1,1,1,0.941176470588235
"PPM1D",0.25,0.604736328125,0.524357137139401,0.25,0.979591836734694
"FADS3",0.25,0.820358276367187,0.571054191007534,0.5,0.966666666666667
"CLDN24",0.5,0.998046875,0.846573590279973,0.5,0.962962962962963
"CDCA7",1,0.96728515625,0.995837440948945,1,0.970588235294118
"SPNS1",1,1,1,NA,0.983050847457627
"NBPF15",0.314529418945313,0.5,0.654972971680811,0.888888888888889,0.96875
"CRY2",1,0.75,0.846573590279973,1,0.982142857142857
"DGKZ",0.75,0.5,0.742810969879398,0.5,0.988636363636364
"ZMYM3",1,0.91015625,0.995837440948945,NA,0.954545454545455
"ANKRD9",0.5,0.98046875,0.845215967518898,0.5,0.888888888888889
"MTX1",0.75,0.86610640776928,0.930091787287363,0.75,0.973684210526316
"ATP13A3",1,1,1,1,0.986301369863014
"CPNE6",1,1,1,1,0.96969696969697
"KCNAB2",1,0.63671875,0.924150940307291,NA,0.970588235294118
"GOLGA6L10",1,1,1,1,0.75
"GLIS2",1,1,1,1,0.981132075471698
"TECPR2",1,1,1,1,0.993670886075949
"MMS22L",0.5,0.5,0.846573590279973,0.833333333333333,0.991228070175439
"ATG2A",0.75,0.875,0.965761554338836,0.5,0.995867768595041
"NUDT3",1,1,1,1,0.928571428571429
"HSD17B8",1,1,1,1,0.928571428571429
"NEK6",1,0.96484375,0.999374647028678,NA,0.962962962962963
"NRN1",1,1,1,1,0.923076923076923
"STAT5A",0.5,0.635833759559318,0.718325160585908,0.5,0.979591836734694
"MAPRE2",1,0.9375,0.991839968546457,1,0.909090909090909
"CDK6",1,0.96484375,0.999374647028678,NA,0.916666666666667
"CLUH",1,1,1,0.5,0.993197278911565
"AHCYL2",0.75,0.61279296875,0.822802990299837,0.5,0.970588235294118
"LETMD1",1,1,1,1,0.972222222222222
"SGMS1",1,1,1,1,0.952380952380952
"STK40",1,1,1,1,0.980769230769231
"PLK3",1,1,1,1,0.985714285714286
"STK38",0.6875,0.6875,0.94510174649097,0.75,0.966666666666667
"SLAIN1",1,1,1,1,0.96969696969697
"PDGFRA",1,1,1,1,0.990566037735849
"VPS52",0.75,0.875,0.965761554338836,0.5,0.98
"DNMT1",0.6875,0.195764152565971,0.383468755332762,0.75,0.990740740740741
"MGAT3",1,0.691140341485152,0.946456137684466,NA,0.972972972972973
"CA7",1,1,1,1,0.916666666666667
"DMD",0.153728127479553,0.153728127479553,0.44159475222858,0.8,0.995726495726496
"PRAMEF6",1,0.9453125,0.998476608727094,NA,0.888888888888889
"FOXP4",1,0.744312109207385,0.946456137684466,0.5,0.980392156862745
"EXOC1",0.9375,0.5,0.782534377458794,0.666666666666667,0.982456140350877
"PAF1",1,0.9375,0.991839968546457,1,0.972222222222222
"GABBR1",1,0.63671875,0.846573590279973,1,0.96875
"BEST2",0.5,0.352189657712446,0.510903953111771,0.647583617650433,0.976190476190476
"ARFGEF3",1,1,1,0.5,0.994897959183674
"ZNF800",0.6875,0.6875,0.94510174649097,0.5,0.979166666666667
"ATP2B1",1,0.88671875,0.993326663783525,NA,0.978723404255319
"MARCH3",1,1,1,1,0.970588235294118
"LNPEP",0.875,0.875,0.991839968546457,0.666666666666667,0.989473684210526
"RAB40A",0.6875,0.927001953125,0.935615504923113,0.666666666666667,0.954545454545455
"GK5",0.6875,0.6875,0.94510174649097,0.6875,0.95
"NPIPA1",1,0.984375,0.999877288890512,NA,0.8
"MARF1",1,1,1,NA,0.994152046783626
"TEX45",0.6875,0.567916879779659,0.760423028351214,0.75,0.982456140350877
"TP73",0.75,0.74609375,0.895984313305336,0.5,0.982456140350877
"AKR1B10",0.314529418945313,0.559802089359663,0.589602569677504,0.75,0.975609756097561
"BCL3",1,0.940765380859375,0.998209926229286,NA,0.961538461538462
"RGS7",1,1,1,1,0.961538461538462
"METTL14",0.6875,0.8125,0.94510174649097,0.666666666666667,0.941176470588235
"ZNF286A",0.875,0.846271872520447,0.952238856328267,0.666666666666667,0.979166666666667
"ADAR",0.75,0.91015625,0.950780104867513,0.75,0.989473684210526
"AP1B1",0.75,0.96875,0.965761554338836,0.5,0.985294117647059
"AKR1C1",0.323802947998047,0.757245009141565,0.608012769726088,0.552685516519204,0.979591836734694
"FXR2",1,0.85546875,0.989012310590666,NA,0.984848484848485
"FIBCD1",0.592735290527344,0.836530208587646,0.891470936491461,0.605898508787248,0.985915492957746
"CDC34",1,1,1,1,0.952380952380952
"NEDD4L",1,0.84912109375,0.987997796615769,NA,0.977777777777778
"ITPKB",1,0.984375,0.999877288890512,NA,0.990476190476191
"WNT9A",1,1,1,1,0.977272727272727
"HUNK",1,0.419409871101379,0.705519960435496,1,0.983333333333333
"ENAH",1,1,1,1,0.98
"TAF11",1,1,1,1,0.944444444444444
"ITPR1",0.75,0.676197052001953,0.856151951710634,0.5,0.993630573248408
"NUS1",1,0.625370687619579,0.918926382899381,NA,0.95
"IFNA13",1,0.540610982317731,0.873116648607181,NA,0.958333333333333
"ERCC6L",1,1,1,1,0.977777777777778
"MYO1G",0.8125,0.8125,0.981206983882324,0.666666666666667,0.990291262135922
"NCOR1",1,0.828125,0.984302062496877,NA,0.994082840236686
"IGSF3",1,1,1,1,0.992592592592593
"NMT1",1,0.85546875,0.989012310590666,NA,0.964285714285714
"GDA",1,1,1,1,0.967741935483871
"MTPAP",1,1,1,1,0.982456140350877
"HIST1H3J",1,1,1,1,0.8
"GABRB1",1,0.96728515625,0.999458936558564,NA,0.96
"BAHCC1",1,0.226621339085708,0.563034997964891,NA,0.996732026143791
"IRF2BP2",1,0.980712890625,0.999812796262297,NA,0.977777777777778
"NRARP",1,0.940765380859375,0.998209926229286,NA,0.75
"GABRA4",1,0.7734375,0.932671336456324,1,0.967741935483871
"ATP1A2",1,0.91021728515625,0.990674583064462,1,0.983870967741935
"SH2B2",1,0.305034133052588,0.667210797385932,NA,0.974358974358974
"CRIM1",1,1,1,1,0.990476190476191
"PLCB4",0.5,0.885238528251648,0.82224299680944,0.666666666666667,0.985507246376812
"LSAMP",0.29052734375,0.29052734375,0.649635869367769,0.29052734375,0.964285714285714
"RELN",0.6875,0.890625,0.94510174649097,0.666666666666667,0.997014925373134
"TRIM49B",0.5,0.163772665390377,0.298768520568845,0.5,0.979591836734694
"RAP1GAP2",1,1,1,1,0.979166666666667
"CHD6",0.75,0.598190307617187,0.81215097538728,0.5,0.995169082125604
"CLSTN3",1,1,1,1,0.990990990990991
"MKX",1,0.91015625,0.995837440948945,NA,0.976190476190476
"HCAR3",1,0.998140417039394,0.999973167803335,1,0.978260869565217
"SEMA3A",1,1,1,1,0.985294117647059
"POLR2G",1,0.9921875,0.999969402637112,NA,0.857142857142857
"SUPT16H",1,0.9921875,0.999969402637112,NA,0.974358974358974
"FAR1",1,0.875,0.965761554338836,1,0.958333333333333
"TP53TG3D",1,1,1,1,1
"DEF6",1,0.953857421875,0.997268336385057,1,0.976744186046512
"RBL2",1,1,1,1,0.98876404494382
"GSG1L",1,1,1,1,0.933333333333333
"KALRN",0.809133602603331,0.839457932157501,0.980501003686656,0.738784035629503,0.990740740740741
"NKX1-1",1,0.986698150634766,0.99991113550201,NA,0.928571428571429
"PYGL",0.927001953125,0.944907917408273,0.979619225461367,0.888888888888889,0.987341772151899
"PHF8",1,0.65625,0.846573590279973,1,0.96969696969697
"PPP1R14A",1,0.851896815700457,0.988447243685213,NA,0.947368421052632
"HAS1",0.9453125,0.831608182405034,0.911134854248304,0.75,0.986301369863014
"RPS6KA1",1,1,1,1,0.976190476190476
"ATP2C1",1,0.875,0.965761554338836,1,0.98
"AES",1,0.9375,0.998004863566473,NA,0.9
"TCP10",1,0.96728515625,0.998476608727094,1,0.916666666666667
"NLGN4X",0.5,0.998291015625,0.846488962684659,0.5,0.96969696969697
"AKAP6",1,1,1,1,0.996138996138996
"FBXO38",1,0.6875,0.846573590279973,1,0.989247311827957
"ARHGAP31",1,1,1,1,0.992753623188406
"ADAMTS19",1,0.179641723632813,0.260731648355902,0.5,0.989130434782609
"CDKAL1",0.6875,0.6875,0.94510174649097,0.75,0.977272727272727
"PLXDC2",0.75,0.890625,0.950780104867513,0.5,0.979591836734694
"NOTCH1",1,0.833847045898437,0.985361466561743,NA,0.996350364963504
"NEURL4",1,1,1,NA,0.993710691823899
"ATP6V0A1",1,0.738266468048096,0.962293761278177,NA,0.983870967741935
"HIP1",1,1,1,1,0.989247311827957
"RAB11FIP2",0.875,0.65625,0.799171875768205,0.875,0.981481481481482
"NPAS3",1,0.890625,0.846573590279973,1,0.986111111111111
"FMN2",1,1,1,1,0.992063492063492
"ADCK5",1,1,1,1,0.976744186046512
"ZBTB38",1,1,1,1,0.987654320987654
"TBX18",1,0.75,0.846573590279973,1,0.980392156862745
"C22orf42",0.0625,0.5,0.147152212559931,0.5,0.96875
"PTDSS1",0.5,0.890625,0.846573590279973,0.666666666666667,0.961538461538462
"STRN4",1,0.721401453018188,0.956981948182212,NA,0.984848484848485
"NETO1",1,1,1,1,0.971428571428571
"RALA",1,0.760056169150836,0.96858741554233,NA,0.857142857142857
"NBPF3",0.11328125,0.165874881684746,0.177598423324505,0.666666666666667,0.983870967741935
"PLEKHM3",0.875,0.5,0.695674569007228,0.5,0.9875
"INAVA",1,0.567916879779659,0.889233010935005,NA,0.985294117647059
"RPTOR",0.5,0.91021728515625,0.830041125664065,0.5,0.987341772151899
"PATZ1",1,0.85546875,0.989012310590666,NA,0.967741935483871
"KIF1B",1,0.188542793737724,0.503113299014184,NA,0.993506493506494
"GARS",1,1,1,1,0.985294117647059
"TMEM87A",0.6875,0.6875,0.94510174649097,0.5,0.96551724137931
"POLR2B",0.5,0.811457206262276,0.79268729949234,0.5,0.964285714285714
"ZNF701",0.890625,0.876105718314647,0.95650062748444,0.75,0.9875
"OR3A3",0.3125,0.649445980787277,0.595516919379905,0.3125,0.964285714285714
"MCF2L",1,1,1,1,0.992647058823529
"ACTG2",1,0.91015625,0.995837440948945,NA,0.928571428571429
"GRM3",1,1,1,1,0.978260869565217
"RPN1",1,1,1,1,0.982758620689655
"C2CD4B",0.5,0.712075326134076,0.747709103128212,0.5,0.961538461538462
"SLC1A2",0.875,0.875,0.991839968546457,0.5,0.973684210526316
"RNF214",1,1,1,1,0.984615384615385
"PIP5K1C",0.875,0.933162882317947,0.979540910218172,0.875,0.980769230769231
"SPOCK2",1,1,1,1,0.982456140350877
"NAPB",1,1,1,1,0.95
"PLXND1",0.5,0.5,0.645705386293686,0.647583617650433,0.994974874371859
"ARL4A",0.875,0.875,0.991839968546457,0.875,0.9
"TBC1D3B",1,0.98046875,0.999808011102705,NA,0.857142857142857
"UBE4B",1,0.80615234375,0.95833631868662,1,0.987654320987654
"ADAMTS15",1,0.85546875,0.972141648161857,1,0.990476190476191
"RNF165",1,1,1,1,0.962962962962963
"HELZ",1,0.75,0.846573590279973,1,0.9921875
"SUN1",0.6875,0.6875,0.94510174649097,0.666666666666667,0.990196078431373
"ATP9A",1,0.96875,0.99950655149225,NA,0.981481481481482
"PMS2",0.5,0.332732906038311,0.508020742203351,0.666666666666667,0.991452991452991
"PHIP",1,0.890625,0.981206983882324,1,0.983606557377049
"NAP1L4",0.38720703125,0.38720703125,0.754587422494125,0.38720703125,0.96875
"CRYBG2",0.833847045898437,0.788904447503842,0.897284245526485,0.833333333333333,0.988505747126437
"HOXC9",1,0.953857421875,0.998918668699296,NA,0.966666666666667
"PLCG1",1,1,1,1,0.988095238095238
"NUTM2D",1,0.980712890625,0.999812796262297,NA,0.857142857142857
"SLC16A8",0.906200637627112,0.918270665020434,0.94270574305087,0.5,0.982142857142857
"ATAD2",1,1,1,1,0.990990990990991
"RSRP1",0.5,0.0847223485424844,0.183252301380569,0.666666666666667,0.978723404255319
"TLE1",1,0.5,0.846573590279972,NA,0.985507246376812
"PHF24",1,1,1,1,0.976190476190476
"STAT3",1,0.894943237304688,0.994277448258596,NA,0.96551724137931
"TENM2",1,1,1,NA,0.996197718631179
"KCTD9",1,0.928268432617188,0.997363470287329,NA,0.923076923076923
"SLFN11",0.74827766418457,0.525409794767192,0.721929363298137,0.923076923076923,0.990476190476191
"AGO4",0.75,0.5,0.742810969879398,0.75,0.977272727272727
"SIK2",1,0.894943237304688,0.994277448258596,NA,0.987341772151899
"RTN4RL2",1,0.979304285663042,0.999784350851402,NA,0.952380952380952
"SPTBN1",1,0.676197052001953,0.940773178585611,NA,0.994082840236686
"DHRS4",0.5,0.846271872520447,0.80731727308579,0.5,0.972972972972973
"NTNG2",1,0.808344841003418,0.980333566320842,NA,0.975
"KCNQ1",0.875,0.96875,0.991839968546457,0.5,0.986486486486487
"CPSF4",1,1,1,1,0.857142857142857
"STMN4",0.875,0.961593627929688,0.985502506281564,0.666666666666667,0.923076923076923
"BRPF1",1,0.820358276367187,0.98280079177685,NA,0.989010989010989
"ZFHX3",1,1,1,1,0.997797356828194
"OR2T2",1,0.912508050768519,0.996055801242774,NA,0.966666666666667
"CHERP",1,0.84912109375,0.987997796615769,NA,0.983606557377049
"TRIM74",0.875,0.875,0.991839968546457,0.875,NA
"SOX15",1,0.96728515625,0.999458936558564,NA,0.947368421052632
"JMJD1C",1,0.557507430346776,0.86578868825018,1,0.995762711864407
"PIEZO1",0.270628094673157,0.270628094673157,0.624341651684162,0.909090909090909,NA
"JPH1",1,0.635833759559318,0.923750816192263,NA,0.985507246376812
"LPCAT4",0.6875,0.5,0.710820216562966,0.75,0.975
"SPTY2D1",0.875,0.875,0.991839968546457,0.666666666666667,0.985294117647059
"SLFN13",0.0972525829336998,0.20090639803494,0.281507287573314,0.9,0.991525423728814
"ZNF638",0.875,0.875,0.991839968546457,0.666666666666667,0.995495495495496
"TUBG1",1,0.74609375,0.924150940307291,1,0.9
"DCAF10",0.75,0.500000000000001,0.742810969879398,0.75,0.96969696969697
"FGFR1",1,0.876105718314647,0.991986918310966,NA,0.987179487179487
"GRIN2B",1,0.827535774558782,0.984190730109793,NA,0.986111111111111
"BLOC1S3",0.25,0.70947265625,0.555644966701951,0.25,0.958333333333333
"IL1RAP",1,1,1,1,0.977777777777778
"CASC3",1,0.9990234375,0.999999523007546,NA,0.984848484848485
"CNOT4",0.75,0.7734375,0.911211500812047,0.75,0.975609756097561
"TNFAIP8L1",1,0.98046875,0.999808011102705,NA,0.888888888888889
"KCNN1",1,0.65625,0.675984628064276,0.5,0.96969696969697
"ALOXE3",0.3125,0.9453125,0.675984628064276,0.3125,0.990654205607477
"TOMM34",1,1,1,1,0.958333333333333
"NFIC",1,0.364166240440682,0.732026878598099,NA,0.979166666666667
"SCN3A",1,0.875,0.965761554338836,1,0.991150442477876
"KIAA0930",0.396291261397048,0.396291261397048,0.763100763127304,0.46465221691493,0.975609756097561
"ZDHHC11B",0.875,0.98876953125,0.990534184811865,0.666666666666667,0.9375
"CFH",0.75,0.96484375,0.962298246720175,0.5,0.991071428571429
"PLK1",1,1,1,NA,0.981481481481482
"KSR2",1,0.875,0.965761554338836,1,0.986111111111111
"PER1",0.875,0.875,0.991839968546457,0.666666666666667,0.993377483443709
"ABHD17C",1,0.9375,0.991839968546457,1,0.8
"NCOA1",1,0.74609375,0.924150940307291,1,0.992063492063492
"RAB3GAP2",0.875,0.875,0.991839968546457,0.666666666666667,0.991452991452991
"SUPT6H",1,1,1,NA,0.98876404494382
"VPS33A",0.6875,0.6875,0.94510174649097,0.75,0.976744186046512
"CYP26C1",1,0.98455810546875,0.999880155471954,NA,0.976744186046512
"CHD8",1,0.654981017112732,0.896262920888688,1,0.994252873563218
"PDCD6",1,0.415905952453613,0.697862492179438,1,0.962962962962963
"TMEM231",0.75,0.856860637664795,0.930571478850108,0.5,0.977272727272727
"MYBL2",1,0.9375,0.993787710702062,1,0.984848484848485
"KLHL22",1,1,1,1,0.981481481481482
"TRAF3IP2",1,0.787821888923645,0.959540905305555,1,0.982758620689655
"RNF123",0.75,0.17907165090307,0.397530748112805,0.75,0.993630573248408
"MYPOP",1,0.890625,0.981206983882324,1,0.96551724137931
"UNC79",1,0.5,0.846573590279973,NA,0.994219653179191
"GOLGA6L4",1,0.994091033935547,0.999982507571945,NA,0.888888888888889
"HUWE1",1,0.99609375,0.999992360651913,NA,0.986301369863014
"FIP1L1",1,0.91015625,0.989012310590666,1,0.962962962962963
"FBN2",1,1,1,1,0.997050147492625
"FRMD4A",0.25,0.916465759277344,0.587999521807739,0.5,0.985915492957746
"UGT2B15",0.212178111076355,0.722001141119513,0.516899524708105,0.833333333333333,0.986301369863014
"ATP4A",0.6875,0.654981017112732,0.816720844752203,0.75,0.989690721649485
"ATP1A3",1,0.425277009606362,0.718018926950788,1,0.971428571428571
"POLD3",0.875,0.875,0.991839968546457,0.875,0.977777777777778
"RIMKLB",1,0.927001953125,0.997268336385057,NA,0.961538461538462
"PFN1",1,0.912267375504598,0.996033733665709,NA,0.888888888888889
"RFXAP",1,0.8665771484375,0.990674583064462,NA,0.916666666666667
"ZNF319",1,0.927001953125,0.997268336385057,NA,0.976744186046512
"FAT3",0.6875,0.6875,0.94510174649097,0.75,0.997894736842105
"CLCN3",1,0.888193449120495,0.993502737459925,NA,0.96875
"ETV3L",0.1334228515625,0.440197910640337,0.33452343458303,0.382623185538027,0.984126984126984
"TMEM184B",1,1,1,1,0.972222222222222
"MTMR12",0.875,0.875,0.991839968546457,0.666666666666667,0.981132075471698
"OSBP2",0.5,0.875,0.846573590279973,0.5,0.98989898989899
"BHLHE23",1,0.928268432617188,0.997363470287329,NA,0.909090909090909
"SAFB",1,0.74609375,0.924150940307291,1,0.985915492957746
"GPATCH8",1,0.984375,0.99950655149225,1,0.993377483443709
"CUL5",1,0.91015625,0.995837440948945,NA,0.958333333333333
"B4GAT1",0.3125,0.899755788967013,0.662034050781437,0.666666666666667,0.964285714285714
"INA",0.75,0.17455758318839,0.39440630700718,0.5,0.966666666666667
"PPIAL4G",0.9375,0.100244211032987,0.153670898574472,0.5,0.954545454545455
"RAET1L",0.984230251323424,0.985686672245631,0.986187389539491,0.987153390731693,0.975609756097561
"CD2AP",0.875,0.875,0.991839968546457,0.666666666666667,0.985294117647059
"JAK1",1,0.5,0.754587422494125,1,0.985507246376812
"FSD1",1,1,1,1,0.981132075471698
"ZNF219",1,0.91021728515625,0.995843184690498,NA,0.974358974358974
"VAC14",1,1,1,1,0.981818181818182
"SIGLEC5",0.875,0.661095680428769,0.870099198993793,0.666666666666667,0.981132075471698
"GIMAP1",1,1,1,1,0.966666666666667
"USP33",0.875,0.875,0.991839968546457,0.666666666666667,0.977777777777778
"RPL8",1,0.9375,0.991839968546457,1,0.928571428571429
"KIF21B",1,1,1,0.5,0.993464052287582
"PPP1R12B",0.36328125,0.8665771484375,0.73113183388026,0.857142857142857,0.987951807228916
"DHX37",1,0.411901473999024,0.68892967141513,1,0.993288590604027
"OPN3",1,1,1,1,0.973684210526316
"HERC1",0.875,0.875,0.991839968546457,0.666666666666667,0.996969696969697
"TENT5A",0.75,0.767245500866153,0.894048829520442,0.5,0.962962962962963
"CLASRP",0.5,0.63671875,0.846573590279973,0.75,0.985074626865672
"NR1D1",1,0.574722990393638,0.846573590279973,1,0.983333333333333
"OR5P3",0.61279296875,0.61279296875,0.912894926227959,0.628898051367177,0.975
"PREX1",1,0.580590128898621,0.846573590279973,1,0.9921875
"UAP1",1,1,1,1,0.973684210526316
"HDAC6",1,0.96728515625,0.998476608727094,1,0.98
"GOLGA8T",0.5,0.239807584404127,0.396909681065539,0.75,0.973684210526316
"USP25",0.875,0.875,0.991839968546457,0.666666666666667,0.987951807228916
"SLC17A6",0.875,0.875,0.991839968546457,0.5,0.975
"CHRNB2",1,0.808344841003418,0.980333566320842,NA,0.964285714285714
"ACSM2A",0.772552330104383,0.78512625249276,0.871498525127556,0.9,0.98989898989899
"NOL10",0.875,0.875,0.991839968546457,0.666666666666667,0.984848484848485
"B4GALT6",1,1,1,1,0.96969696969697
"PSD4",0.5,0.403923154801764,0.549605439400692,0.5,0.990740740740741
"NFATC4",1,1,1,1,0.987341772151899
"PDZD7",0.9375,0.9375,0.998004863566473,0.666666666666667,0.986111111111111
"SIPA1L3",0.5,0.5,0.846573590279973,0.75,0.9957805907173
"KAT6B",1,0.9713134765625,0.999584549827424,NA,0.994011976047904
"BMPR2",0.875,0.875,0.991839968546457,0.666666666666667,0.987654320987654
"DHH",1,0.96728515625,0.999458936558564,NA,0.95
"FRG2",1,0.99609375,0.999992360651913,NA,0.933333333333333
"SMOX",1,1,1,1,0.982456140350877
"ATP8B2",0.875,0.875,0.991839968546457,0.666666666666667,0.99
"ZNF512B",1,1,1,1,0.989010989010989
"FOXK2",1,0.585788362917549,0.899066052202125,NA,0.9875
"DLL1",1,0.88671875,0.993326663783525,NA,0.99
"OR4F5",0.75,0.894980192184448,0.941876602446765,0.75,0.9
"POGK",1,0.849063754756496,0.98798841668829,NA,0.976190476190476
"PPT2",1,0.875,0.965761554338836,1,0.933333333333333
"MAP2",1,0.875,0.846573590279973,0.5,0.994186046511628
"MYO5A",0.9375,0.85546875,0.927629981037234,0.5,0.992248062015504
"ZNF98",0.623046875,0.269291387622973,0.447934279632946,0.666666666666667,0.979166666666667
"ARHGEF7",1,0.75,0.846573590279973,1,0.982758620689655
"METTL2B",0.5,0.956420723348856,0.840486679981919,0.8,0.96969696969697
"BCR",0.875,0.5,0.719096540162062,0.5,0.98876404494382
"PIK3AP1",0.875,0.875,0.991839968546457,0.666666666666667,0.985074626865672
"YAP1",0.85546875,0.74609375,0.790989031355153,0.85546875,0.96551724137931
"COL1A2",1,0.994140625,0.99998280023612,NA,0.992537313432836
"DHX9",1,0.998046875,0.99999809140839,NA,0.977777777777778
"FAM214A",0.875,0.875,0.991839968546457,0.666666666666667,0.989473684210526
"ERG",0.6875,0.828125,0.912655606576187,0.6875,0.971428571428571
"PCDH17",0.875,0.875,0.991839968546457,0.5,NA
"PRR12",1,1,1,NA,0.994475138121547
"DYRK1A",0.875,0.374629312380421,0.623850094079555,0.875,0.978260869565217
"CAP1",0.8125,0.8125,0.981206983882324,0.8125,0.973684210526316
"KIF27",0.5,0.759658813476562,0.823915172670711,0.875,0.99290780141844
"GCM1",1,0.998046875,0.99999809140839,NA,0.978260869565217
"REST",1,0.890625,0.981206983882324,1,0.990825688073395
"NTRK2",1,0.96728515625,0.999458936558564,NA,0.980392156862745
"REPS2",1,1,1,1,0.96969696969697
"KIF13A",0.875,0.875,0.991839968546457,0.875,0.993506493506494
"SYN3",0.65625,0.65625,0.932671336456324,0.75,0.983870967741935
"NPIPB7",1,0.98455810546875,0.999880155471954,NA,0.9
"TRIM67",1,1,1,1,0.984375
"TJP1",0.6875,0.6875,0.94510174649097,0.666666666666667,0.99468085106383
"THSD7A",1,1,1,0.5,0.994318181818182
"KISS1",1,1,1,1,0.9375
"MAPKBP1",1,0.5,0.665527736157895,0.5,0.992537313432836
"CLK2",1,0.88671875,0.993326663783525,NA,0.981818181818182
"PPP2R5E",1,1,1,1,0.95
"FAM135B",1,0.9375,0.993787710702062,1,0.993103448275862
"APOBEC3A",1,0.99609375,0.999992360651913,NA,0.956521739130435
"EFHD1",1,0.500000000000002,0.812811355262565,1,0.967741935483871
"MRPL45",0.75,0.312703414470825,0.571765315976493,0.5,0.973684210526316
"CCT8",1,1,1,1,0.983333333333333
"TXLNA",1,1,1,1,0.974358974358974
"FSIP2",0.5,0.5,0.846573590279973,0.833333333333333,0.99800796812749
"CTU1",1,0.9453125,0.998476608727094,NA,0.933333333333333
"DAPK1",0.6875,0.6875,0.94510174649097,0.75,0.991071428571429
