"","LoF_pvalue","LoF.Missense_pvalue","fisher_combine_pvalue","LoF_ACAT_pvalue","Missense_ACAT_pvalue"
"OPRK1",0.639949934091419,0.639949934091419,0.925601399954579,0.833333333333333,0.986666666666667
"ATP6V1H",0.5,0.5,0.846573590279972,0.857142857142857,0.983050847457627
"RGS20",1,1,1,1,0.985507246376812
"TCEA1",1,0.25,0.596573590279973,NA,0.857142857142857
"LYPLA1",1,1,1,NA,0.947368421052632
"MRPL15",0.0403452338759964,0.0403452338759964,0.169864812409499,0.307426175461962,0.979591836734694
"SOX17",1,0.21197509765625,0.540809199707367,NA,0.986111111111111
"RP1",0.843836596263365,0.843836596263365,0.987117020474204,0.956521739130435,0.9975
"XKR4",0.5,0.0625,0.235786795139986,0.5,0.985507246376812
"TMEM68",0.875,0.875,0.991839968546457,0.666666666666667,0.964285714285714
"TGS1",0.65625,0.65625,0.932671336456324,0.8,0.99375
"LYN",0.75,0.890625,0.950780104867513,0.5,0.971428571428571
"RPS20",1,0.5,0.846573590279973,NA,0.9
"MOS",1,1,1,NA,0.980769230769231
"PLAG1",0.5,0.5,0.846573590279973,0.5,0.979166666666667
"CHCHD7",0.75,0.75,0.965761554338836,0.5,0.9375
"SDR16C5",0.85546875,0.85546875,0.989012310590666,0.833333333333333,0.984848484848485
"PENK",0.278598546981812,0.180797304026783,0.299592187511471,0.888888888888889,0.982456140350877
"IMPAD1",0.072998046875,0.072998046875,0.264057484229802,0.857142857142857,0.984848484848485
"FAM110B",1,1,1,1,0.979591836734694
"UBXN2B",1,1,1,1,0.977272727272727
"CYP7A1",0.5,0.5,0.846573590279973,0.875,0.989473684210526
"SDCBP",0.5,0.5,0.846573590279973,0.5,0.96
"NSMAF",0.685470581054688,0.685470581054688,0.94433833825164,0.9375,0.993103448275862
"TOX",0.25,0.25,0.596573590279973,0.25,0.985294117647059
"CA8",0.25,0.25,0.596573590279973,0.5,0.973684210526316
"CHD7",0.5,0.5,0.682745373339722,0.666666666666667,0.997706422018349
"CLVS1",0.75,0.75,0.965761554338836,0.5,0.976744186046512
"ASPH",0.592735290527344,0.592735290527344,0.902740215925116,0.909090909090909,0.992537313432836
"NKAIN3",0.25,0.25,0.596573590279973,0.5,0.958333333333333
"GGH",1,1,1,NA,0.982142857142857
"TTPA",0.314529418945313,0.314529418945313,0.678338572906542,0.8,0.98
"YTHDF3",0.5,0.5,0.846573590279973,0.666666666666667,0.976190476190476
"MCPH1",0.764560493189144,0.764560493189144,0.969809914426773,0.923076923076923,NA
"BHLHE22",0.03125,0.355535551905632,0.10897972825282,0.12052159040355,0.980392156862745
"CYP7B1",0.875,0.875,0.991839968546457,0.5,0.987341772151899
"ANGPT2",1,1,1,1,0.989583333333333
"ARMC1",0.03125,0.03125,0.139554246962491,0.312832958189001,0.974358974358974
"MTFR1",0.6875,0.6875,0.94510174649097,0.75,0.978260869565217
"PDE7A",0.5,0.5,0.846573590279973,0.5,0.982456140350877
"DNAJC5B",0.719967685209894,0.719967685209894,0.956512311954711,0.8,0.972222222222222
"TRIM55",0.243425120832398,0.243425120832398,0.587371646230829,0.875,0.990990990990991
"CRH",1,0.132465448230505,0.400235534349817,NA,0.962962962962963
"RRS1",0.875,0.875,0.991839968546457,0.666666666666667,0.985507246376812
"ADHFE1",0.360050065908582,0.360050065908582,0.727845595528254,0.9,0.990566037735849
"ERICH1",0.08978271484375,0.08978271484375,0.306191631435962,0.888888888888889,0.993055555555556
"MYBL1",1,0.88671875,0.993326663783525,1,0.988505747126437
"VCPIP1",1,1,1,NA,0.991596638655462
"C8orf44",1,1,1,NA,0.958333333333333
"SGK3",0.34375,0.34375,0.710820216562966,0.602416382349567,0.979591836734694
"MCMDC2",0.165874881684746,0.165874881684746,0.463872672876594,0.916666666666667,0.989690721649485
"TCF24",0.5,0.5,0.846573590279973,0.5,NA
"PPP1R42",0.63671875,0.63671875,0.924150940307291,0.8,0.96
"COPS5",1,0.5,0.846573590279973,NA,0.857142857142857
"CSPP1",0.243425120832398,0.243425120832398,0.587371646230829,0.95,0.995495495495496
"AGPAT5",1,1,1,0.666666666666667,0.987179487179487
"ARFGEF1",0.3125,0.701692552072927,0.608356136384691,0.75,0.992857142857143
"CPA6",0.411901473999024,0.411901473999024,0.777246177075939,0.916666666666667,0.988095238095238
"PREX2",0.964622227009386,0.964622227009386,0.999366693486279,0.909090909090909,0.99581589958159
"C8orf34",0.844747670460492,0.844747670460492,0.987271225943862,0.9,0.987951807228916
"DEFB1",0.34375,0.34375,0.710820216562966,0.5,0.967741935483871
"DEFA6",0.875,0.875,0.991839968546457,0.5,0.954545454545455
"DEFA4",1,1,1,NA,0.96969696969697
"SULF1",0.9375,0.9375,0.998004863566473,0.833333333333333,0.992857142857143
"SLCO5A1",0.395263671875,0.395263671875,0.762148286844367,0.857142857142857,0.992481203007519
"PRDM14",0.875,0.984375,0.991839968546457,0.5,0.983333333333333
"NCOA2",1,0.878507522982545,0.987271225943862,1,0.995348837209302
"DEFA5",0.5,0.5,0.846573590279973,0.647583617650433,0.962962962962963
"TRAM1",0.75,0.75,0.965761554338836,0.5,0.977272727272727
"LACTB2",0.875,0.875,0.991839968546457,0.666666666666667,0.975609756097561
"XKR9",0.5,0.5,0.846573590279973,0.5,0.984126984126984
"EYA1",0.5,0.5,0.846573590279973,0.5,0.989010989010989
"MSC",0.25,0.34375,0.474544779940224,0.5,0.980769230769231
"TRPA1",0.224981268145112,0.224981268145112,0.560594405032532,0.954545454545455,0.992957746478873
"KCNB2",1,1,1,NA,0.990566037735849
"TERF1",0.5,0.5,0.846573590279973,0.5,0.972972972972973
"SBSPON",0.96484375,0.96484375,0.999374647028678,0.8,0.985507246376812
"RPL7",1,1,1,NA,0.857142857142857
"RDH10",1,0.109375,0.351418914689539,NA,0.944444444444444
"STAU2",0.5,0.5,0.846573590279973,0.666666666666667,0.981818181818182
"ZNF705G",1,1,1,NA,0.888888888888889
"UBE2W",1,1,1,NA,0.941176470588235
"TMEM70",0.649445980787277,0.649445980787277,0.929769997275352,0.8,0.978723404255319
"LY96",0.25,0.25,0.596573590279973,0.5,0.956521739130435
"JPH1",1,0.747798119988587,0.96512487758243,NA,0.989583333333333
"GDAP1",0.1334228515625,0.1334228515625,0.402167409912025,0.833333333333333,0.980392156862745
"SPAG11B",1,0.5,0.846573590279973,NA,0.75
"PI15",0.14453125,0.14453125,0.424092197960576,0.542287033177706,0.980392156862745
"CRISPLD1",0.96875,0.96875,0.99950655149225,0.75,0.988372093023256
"HNF4G",0.75,0.75,0.965761554338836,0.5,0.983606557377049
"ZFHX4",1,1,1,NA,0.998336106489185
"PEX2",0.08978271484375,0.08978271484375,0.306191631435962,0.833333333333333,0.978260869565217
"DEFB105A",1,1,1,NA,0.75
"DEFB106A",1,0.25,0.596573590279973,NA,0.5
"DEFB104A",1,0.999561044853181,0.99999990364509,NA,0.9
"SPAG11A",1,0.65625,0.932671336456324,NA,0.666666666666667
"PKIA",1,1,1,1,0.8
"ZC2HC1A",1,1,1,1,0.981132075471698
"IL7",1,1,1,NA,0.958333333333333
"STMN2",0.5,0.7734375,0.805560959194132,0.5,0.916666666666667
"HEY1",1,1,1,NA,0.978260869565217
"MRPS28",0.5,0.5,0.846573590279973,0.5,0.977777777777778
"TPD52",0.109375,0.109375,0.351418914689539,0.562832958189001,0.96551724137931
"ZBTB10",0.0625,0.0078125,0.045718986436872,0.397583617650433,0.991228070175439
"ZNF704",0.5,0.9375,0.846573590279973,0.5,0.983050847457627
"PAG1",0.828125,0.828125,0.984302062496877,0.897766884281534,0.982456140350877
"FABP5",1,1,1,NA,0.8
"PMP2",1,1,1,NA,0.958333333333333
"FABP9",0.36328125,0.36328125,0.73113183388026,0.55612445406493,0.952380952380952
"FABP4",0.285794094204903,0.285794094204903,0.643746532403461,0.75,0.941176470588235
"FABP12",0.5,0.5,0.846573590279973,0.75,0.96875
"IMPA1",0.65625,0.65625,0.932671336456324,0.8,0.972222222222222
"SLC10A5",1,1,1,NA,0.984126984126984
"ZFAND1",0.808344841003418,0.808344841003418,0.980333566320842,0.888888888888889,0.981481481481482
"CHMP4C",0.08984375,0.08984375,0.306338727565076,0.875,0.983333333333333
"SNX16",0.890625,0.890625,0.993787710702062,0.666666666666667,0.977272727272727
"RALYL",0.5,0.70947265625,0.76932316219275,0.5,0.978723404255319
"LRRCC1",0.907533328980207,0.907533328980207,0.995586738761033,0.952380952380952,0.993055555555556
"E2F5",1,0.5,0.846573590279973,NA,0.976190476190476
"C8orf59",0.338819742202759,0.338819742202759,0.705519960435496,0.338819742202759,0.928571428571429
"CA13",0.96728515625,0.96728515625,0.999458936558564,0.875,0.977272727272727
"CA1",0.984375,0.984375,0.999877288890512,0.833333333333333,0.980392156862745
"CA3",1,1,1,1,0.972972972972973
"CA2",0.5,0.5,0.846573590279973,0.5,0.980392156862745
"PSKH2",0.96875,0.96875,0.99950655149225,0.5,0.987654320987654
"ATP6V0D2",0.625370687619579,0.625370687619579,0.918926382899381,0.888888888888889,0.986666666666667
"SLC7A13",0.75,0.75,0.965761554338836,0.5,0.991228070175439
"WWP1",1,0.820358276367187,0.968478291984216,1,0.984126984126984
"RMDN1",0.85546875,0.85546875,0.989012310590666,0.833333333333333,0.981481481481482
"CPNE3",0.654981017112732,0.654981017112732,0.932135596077047,0.909090909090909,0.99009900990099
"CNGB3",0.604736328125,0.604736328125,0.90889616702116,0.909090909090909,0.994413407821229
"CNBD1",0.676197052001953,0.676197052001953,0.940773178585611,0.916666666666667,0.989010989010989
"CLDN23",0.75,0.75,0.965761554338836,0.5,0.989583333333333
"MFHAS1",0.75,0.75,0.965761554338836,0.5,0.995633187772926
"MMP16",1,0.759658813476562,0.968478291984216,NA,0.977272727272727
"RIPK2",1,0.623046875,0.846573590279973,1,0.983606557377049
"OSGIN2",0.635833759559318,0.635833759559318,0.923750816192263,0.875,0.985507246376812
"NBN",0.5,0.5,0.846573590279972,0.857142857142857,0.991150442477876
"DECR1",0.604736328125,0.604736328125,0.90889616702116,0.888888888888889,0.985915492957746
"CALB1",1,1,1,NA,0.958333333333333
"ERI1",0.5,0.5,0.846573590279973,0.833333333333333,0.987179487179487
"TMEM64",0.85546875,0.764560493189144,0.897839522107627,0.857142857142857,0.984375
"NECAB1",0.9375,0.9375,0.998004863566473,0.666666666666667,0.977272727272727
"OTUD6B",0.980712890625,0.980712890625,0.999812796262297,0.666666666666667,0.984375
"LRRC69",0.376953125,0.376953125,0.744721574558559,0.75,NA
"SLC26A7",0.84912109375,0.84912109375,0.987997796615769,0.888888888888889,0.992063492063492
"PPP1R3B",0.8125,0.8125,0.981206983882324,0.8,0.985294117647059
"RUNX1T1",0.125,0.0625,0.235786795139986,0.125,0.986842105263158
"RBM12B",0.14453125,0.14453125,0.424092197960576,0.875,NA
"TMEM67",0.5,0.5,0.846573590279973,0.9375,0.992307692307692
"PDP1",0.75,0.75,0.965761554338836,0.5,0.982456140350877
"CDH17",0.0835342407226563,0.0835342407226563,0.29090788160177,0.888888888888889,0.994152046783626
"GEM",0.696380615234375,0.696380615234375,0.948372143625449,0.761183036078283,0.984375
"RAD54B",0.5,0.5,0.846573590279973,0.909090909090909,0.993333333333333
"ESRP1",1,1,1,1,0.986666666666667
"DPY19L4",0.966474102323555,0.966474102323555,0.999431619208681,0.964285714285714,0.991228070175439
"INTS8",0.65625,0.395263671875,0.580223954618445,0.833333333333333,0.991666666666667
"CCNE2",0.3125,0.3125,0.675984628064276,0.666666666666667,0.972972972972973
"TP53INP1",0.8125,0.8125,0.981206983882324,0.666666666666667,0.970588235294118
"NDUFAF6",0.08978271484375,0.08978271484375,0.306191631435962,0.916666666666667,0.981132075471698
"PLEKHF2",0.875,0.9375,0.991839968546457,0.666666666666667,0.941176470588235
"C8orf37",0.125,0.125,0.38493019270998,0.5,0.977272727272727
"TNKS",0.1875,0.1875,0.501370581294688,0.5,0.994505494505495
"GDF6",1,0.303619384765625,0.665527736157895,NA,0.987179487179487
"UQCRB",0.85546875,0.85546875,0.989012310590666,0.8,0.941176470588235
"PTDSS1",0.8125,0.96484375,0.981206983882324,0.75,0.982142857142857
"SDC2",1,1,1,NA,0.961538461538462
"CPQ",0.580590128898621,0.580590128898621,0.896262920888688,0.916666666666667,0.987654320987654
"TSPYL5",1,1,1,NA,0.984848484848485
"MTDH",1,1,1,0.5,0.98936170212766
"LAPTM4B",0.0078125,0.0078125,0.045718986436872,0.275097075088812,0.982758620689655
"MATN2",0.240341186523438,0.240341186523438,0.582994595819222,0.909090909090909,0.994011976047904
"RPL30",1,1,1,NA,0.8
"POP1",0.114740506513044,0.114740506513044,0.363163130810694,0.916666666666667,0.994082840236686
"NIPAL2",0.74609375,0.74609375,0.964627606010508,0.857142857142857,0.979591836734694
"KCNS2",1,1,1,1,0.983333333333333
"STK3",0.03125,0.00390625,0.0255670993924983,0.422020869622631,0.979591836734694
"OSR2",0.5,0.5,0.846573590279973,0.687167041810999,0.96551724137931
"VPS13B",0.764815734070927,0.764815734070927,0.969878392295299,0.979166666666667,0.998381877022654
"COX6C",1,1,1,NA,0.941176470588235
"ERP44",1,1,1,NA,0.979166666666667
"INVS",0.432083120220341,0.432083120220341,0.794660183671679,0.947368421052632,0.994219653179191
"TEX10",0.25,0.25,0.596573590279973,0.5,0.991935483870968
"MSANTD3",0.5,0.5,0.846573590279973,0.5,0.96
"MSANTD3-TMEFF1",1,1,1,NA,0.833333333333333
"TMEFF1",0.5,0.5,0.846573590279973,0.5,0.982456140350877
"BAAT",0.34375,0.34375,0.710820216562966,0.666666666666667,0.987179487179487
"MRPL50",0.875,0.875,0.991839968546457,0.5,0.966666666666667
"ZNF189",0.8125,0.8125,0.981206983882324,0.8125,0.98876404494382
"ALDOB",0.928268432617188,0.928268432617188,0.997363470287329,0.875,0.988505747126437
"TMEM246",0.125,0.125,0.38493019270998,0.352416382349567,0.983606557377049
"RNF20",0.25390625,0.376953125,0.60195844276545,0.833333333333333,0.990476190476191
"GRIN3A",0.376953125,0.411901473999024,0.575116336418736,0.857142857142857,0.994475138121547
"PPP3R2",0.5,0.5,0.846573590279973,0.5,0.975
"CYLC2",0.75,0.75,0.965761554338836,0.5,0.986666666666667
"SMC2",0.6875,0.6875,0.94510174649097,0.75,0.99390243902439
"OR13F1",1,1,1,1,0.985294117647059
"OR13C4",1,1,1,NA,0.980769230769231
"OR13C3",0.772750854492188,0.772750854492188,0.971964936893604,0.857142857142857,0.984126984126984
"OR13C8",0.6875,0.6875,0.94510174649097,0.5,0.983050847457627
"OR13C2",0.5,0.5,0.846573590279973,0.5,0.8
"OR13C9",1,1,1,NA,0.947368421052632
"OR13D1",1,1,1,NA,0.96
"NIPSNAP3A",0.959654766124004,0.959654766124004,0.999174959520343,0.8,0.966666666666667
"NIPSNAP3B",0.5,0.5,0.846573590279973,0.833333333333333,0.979166666666667
"ABCA1",0.942340850830078,0.900204566540196,0.924371660626282,0.933333333333333,0.996815286624204
"DMRT2",0.8125,0.8125,0.981206983882324,0.666666666666667,0.993333333333333
"SLC44A1",1,1,1,1,0.990825688073395
"FSD1L",0.5,0.5,0.846573590279973,0.666666666666667,NA
"FKTN",0.96875,0.96875,0.99950655149225,0.8,0.986842105263158
"TAL2",1,1,1,1,0.947368421052632
"TMEM38B",0.125,0.125,0.38493019270998,0.5,0.982142857142857
"ZNF462",0.75,0.212178111076355,0.438023586568842,0.5,0.997159090909091
"RAD23B",1,1,1,NA,0.966666666666667
"KLF4",0.5,0.65625,0.772194534043639,0.5,0.988095238095238
"ACTL7B",0.890625,0.890625,0.993787710702062,0.8,0.98936170212766
"ACTL7A",0.123894281685352,0.123894281685352,0.382626011177122,0.875,0.990990990990991
"FAM206A",0.338819742202759,0.338819742202759,0.705519960435496,0.875,0.967741935483871
"CTNNAL1",0.70947265625,0.580590128898621,0.722378142352438,0.888888888888889,0.988372093023256
"TMEM245",0.63671875,0.380395821280673,0.574267277704416,0.875,0.992063492063492
"FRRS1L",0.125,0.125,0.38493019270998,0.5,0.982456140350877
"EPB41L4B",0.75,0.872062460228335,0.933774132826254,0.5,0.992700729927007
"PTPN3",0.5,0.5,0.846573590279973,0.875,0.994444444444444
"PALM2",0.875,0.875,0.991839968546457,0.666666666666667,0.985294117647059
"PALM2-AKAP2",0.8125,0.8125,0.981206983882324,0.75,0.994565217391304
"C9orf152",0.577490508556366,0.577490508556366,0.894569336803424,0.666666666666667,0.976190476190476
"TXN",1,1,1,NA,0.9
"TXNDC8",1,1,1,NA,0.952380952380952
"SVEP1",0.338819742202759,0.110164247088306,0.19257243448622,0.95,0.998305084745763
"MUSK",0.03515625,0.03515625,0.152857717985508,0.857142857142857,0.993150684931507
"LPAR1",1,1,1,NA,0.977272727272727
"OR2K2",0.6875,0.6875,0.94510174649097,0.75,0.983870967741935
"ZNF483",1,1,1,NA,0.98936170212766
"PTGR1",0.622385671247685,0.622385671247685,0.917518048865348,0.625031662619715,0.976190476190476
"DNAJC25",0.5,0.03515625,0.0806075481774949,0.647583617650433,0.973684210526316
"GNG10",0.5,0.5,0.846573590279973,0.5,0.5
"C9orf84",0.988148648764763,0.988148648764763,0.99992949365189,0.888888888888889,0.995098039215686
"UGCG",1,1,1,NA,0.964285714285714
"SUSD1",0.278598546981812,0.278598546981812,0.634642874504126,0.923076923076923,0.9921875
"PTBP3",0.875,0.5,0.55121188363159,0.5,0.983870967741935
"HSDL2",0.74609375,0.74609375,0.964627606010508,0.857142857142857,0.983606557377049
"KIAA1958",1,1,1,NA,0.990909090909091
"INIP",1,1,1,NA,0.857142857142857
"SNX30",1,1,1,1,0.986111111111111
"SLC46A2",0.833847045898437,0.833847045898437,0.985361466561743,0.916666666666667,0.98876404494382
"ZFP37",0.00845026969909669,0.00845026969909669,0.0487881131061238,0.916666666666667,0.98936170212766
"SLC31A2",1,1,1,NA,0.944444444444444
"FKBP15",0.401809692382813,0.5,0.768170409534163,0.916666666666667,0.994652406417112
"SLC31A1",0.5,0.5,0.846573590279973,0.5,0.888888888888889
"CDC26",1,0.08984375,0.306338727565076,NA,0.75
"PRPF4",0.125,0.125,0.38493019270998,0.5,0.985714285714286
"RNF183",0.88671875,0.88671875,0.993326663783525,0.833333333333333,0.975
"WDR31",0.271192005928243,0.271192005928243,0.625078102082944,0.9,0.984126984126984
"BSPRY",0.08978271484375,0.08978271484375,0.306191631435962,0.9,0.98876404494382
"HDHD3",0.00566549209179359,0.00566549209179359,0.0349751308883271,0.833333333333333,0.982758620689655
"ALAD",0.25,0.25,0.596573590279973,0.5,0.985074626865672
"POLE3",0.875,0.875,0.991839968546457,0.666666666666667,0.933333333333333
"C9orf43",0.3125,0.3125,0.675984628064276,0.75,0.985074626865672
"RGS3",0.98455810546875,0.98455810546875,0.999880155471954,0.923076923076923,0.995867768595041
"ZNF618",1,1,1,1,0.99236641221374
"AMBP",0.191655158996582,0.191655158996582,0.508280514992152,0.833333333333333,0.9875
"KIF12",0.2265625,0.2265625,0.562947645187978,0.857142857142857,0.98936170212766
"COL27A1",0.00390625,0.01953125,0.0255670993924983,0.5,0.997536945812808
"ORM1",1,1,1,NA,0.909090909090909
"ORM2",1,1,1,NA,0.941176470588235
"AKNA",0.65625,0.65625,0.932671336456324,0.833333333333333,0.996969696969697
"ATP6V1G1",0.5,0.5,0.846573590279973,0.647583617650433,0.952380952380952
"TNFSF15",0.5,0.5,0.846573590279973,0.5,0.972222222222222
"TNFSF8",0.5,0.5,0.846573590279973,0.5,0.967741935483871
"TNC",0.191655158996582,0.191655158996582,0.508280514992152,0.933333333333333,0.997747747747748
"DEC1",0.36328125,0.36328125,0.73113183388026,0.602416382349567,0.923076923076923
"PAPPA",0.3125,0.3125,0.675984628064276,0.75,0.996240601503759
"ASTN2",0.875,0.74609375,0.892763648757896,0.666666666666667,0.995689655172414
"TRIM32",0.1875,0.1875,0.501370581294688,0.5,0.992248062015504
"TLR4",0.881057739257812,0.881057739257812,0.992627945869916,0.833333333333333,0.992857142857143
"BRINP1",1,1,1,NA,0.992424242424242
"CDK5RAP2",0.938960939645767,0.938960939645767,0.998098012724369,0.95,0.997142857142857
"MEGF9",1,1,1,1,NA
"FBXW2",1,1,1,NA,0.974358974358974
"PSMD5",0.5,0.5,0.846573590279973,0.8,0.988505747126437
"PHF19",0.5,0.820358276367187,0.801665316873494,0.5,0.982456140350877
"TRAF1",0.85546875,0.85546875,0.989012310590666,0.8,0.987654320987654
"C5",0.676197052001953,0.676197052001953,0.940773178585611,0.933333333333333,0.995433789954338
"CNTRL",0.356115441318677,0.356115441318677,0.723804751046866,0.971428571428571,0.997333333333333
"RAB14",1,0.75,0.965761554338836,NA,0.888888888888889
"GSN",0.19384765625,0.19384765625,0.511890153355696,0.698253226492424,0.993827160493827
"STOM",0.9375,0.9375,0.998004863566473,0.75,0.972972972972973
"DAB2IP",0.75,0.729371905326843,0.881009841620933,0.5,0.995327102803738
"TTLL11",0.890625,0.890625,0.993787710702062,0.75,0.993197278911565
"NDUFA8",0.604736328125,0.604736328125,0.90889616702116,0.604736328125,0.958333333333333
"MORN5",0.96875,0.96875,0.99950655149225,0.75,0.966666666666667
"LHX6",0.875,0.500000000000001,0.742120594906107,0.5,0.974358974358974
"RBM18",1,1,1,NA,0.96
"MRRF",0.125,0.125,0.38493019270998,0.352416382349567,0.972972972972973
"PTGS1",0.70947265625,0.70947265625,0.952987313340813,0.9,0.991803278688525
"OR1J1",1,1,1,NA,0.978260869565217
"OR1J2",1,1,1,NA,0.971428571428571
"OR1J4",1,1,1,NA,0.985714285714286
"OR1N2",1,1,1,NA,0.982456140350877
"OR1L8",1,1,1,NA,0.980769230769231
"OR1Q1",1,1,1,1,0.981818181818182
"OR1L1",1,1,1,NA,0.981818181818182
"OR1L3",1,1,1,NA,0.985507246376812
"OR1L4",1,1,1,NA,0.9
"OR1L6",1,1,1,NA,0.857142857142857
"OR5C1",1,1,1,1,0.985714285714286
"OR1K1",0.125,0.125,0.38493019270998,0.125,0.987341772151899
"PDCL",1,1,1,NA,0.974358974358974
"RC3H2",0.9375,0.574722990393638,0.76022435562434,0.75,0.993197278911565
"ZBTB6",0.7734375,0.7734375,0.972141648161857,0.666666666666667,0.981132075471698
"ZBTB26",1,0.875,0.846573590279973,1,0.975
"RABGAP1",1,1,1,0.5,0.991452991452991
"GPR21",0.875,0.875,0.991839968546457,0.666666666666667,0.978723404255319
"STRBP",1,0.9375,0.998004863566473,NA,0.981818181818182
"CRB2",0.577490508556366,0.73880130975158,0.846878435600001,0.947368421052632,0.996551724137931
"DENND1A",0.8125,0.8125,0.981206983882324,0.8,0.99468085106383
"LHX2",1,0.0919624106884954,0.31141924205209,NA,0.979591836734694
"NEK6",0.6875,0.811457206262276,0.889805787760583,0.666666666666667,0.979591836734694
"PSMB7",1,1,1,NA,0.967741935483871
"NR5A1",1,1,1,NA,0.984848484848485
"NR6A1",1,1,1,1,0.984615384615385
"OLFML2A",0.778965830802917,0.778965830802917,0.97354222328446,0.857142857142857,0.994219653179191
"WDR38",0.0546875,0.0546875,0.213615943781642,0.8,0.983333333333333
"RPL35",1,0.5,0.846573590279973,NA,0.888888888888889
"ARPC5L",1,1,1,NA,0.952380952380952
"GOLGA1",0.7734375,0.7734375,0.972141648161857,0.833333333333333,0.993006993006993
"SCAI",0.5,0.14453125,0.315667838824839,0.5,0.984848484848485
"PPP6C",1,0.25,0.596573590279973,NA,0.964285714285714
"RABEPK",0.427767775952816,0.427767775952816,0.791017395906962,0.909090909090909,0.988372093023256
"HSPA5",0.25,0.2265625,0.38493019270998,0.25,0.933333333333333
"GAPVD1",1,0.707667644135654,0.952365474965764,NA,0.994764397905759
"MAPKAP1",0.5,0.63671875,0.772194534043639,0.5,0.978723404255319
"PBX3",0.5,0.91015625,0.841097022377104,0.666666666666667,0.976744186046512
"MVB12B",1,1,1,1,0.976744186046512
"LMX1B",0.1875,0.109375,0.315667838824839,0.5,0.981818181818182
"ZBTB43",1,1,1,NA,0.981818181818182
"ZBTB34",0.75,0.75,0.965761554338836,0.75,0.982456140350877
"TYRP1",0.442716748643257,0.442716748643257,0.803453470735189,0.961538461538462,0.992063492063492
"RALGPS1",0.75,0.75,0.965761554338836,0.75,0.981818181818182
"ANGPTL2",0.75,0.75,0.965761554338836,0.5,0.988505747126437
"GARNL3",0.19384765625,0.19384765625,0.511890153355696,0.875,0.991150442477876
"SLC2A8",0.430025032954291,0.430025032954291,0.792928256562193,0.916666666666667,0.991803278688525
