"","LoF_pvalue","All_variants_pvalue","fisher_combine_pvalue","LoF_ACAT_pvalue","Missense_ACAT_pvalue"
"PRSS57",0.5,0.5,0.846573590279973,0.5,0.972972972972973
"MBD3L3",1,1,1,NA,0.5
"ZNF557",1,1,1,1,0.96969696969697
"INSR",1,0.778965830802917,0.956981948182212,1,0.987341772151899
"PALM",1,1,1,NA,0.979166666666667
"ARHGEF18",1,1,1,1,0.991304347826087
"PEX11G",1,1,1,0.5,0.975609756097561
"ZNF358",1,1,1,NA,NA
"MCOLN1",0.34375,0.376953125,0.57723949924331,0.5,0.978260869565217
"PNPLA6",0.833847045898437,0.387724827340785,0.448086490298607,0.75,0.985714285714286
"MISP",1,1,1,1,0.988505747126437
"CAMSAP3",0.5,0.5,0.846573590279973,0.5,0.985915492957746
"XAB2",1,1,1,NA,0.9875
"PET100",1,1,1,NA,NA
"PCP2",0.875,0.875,0.991839968546457,0.875,0.95
"STXBP2",0.131587982177734,0.131587982177734,0.398458882476743,0.421300028258939,0.984375
"RETN",0.5,0.5,0.846573590279973,0.5,0.888888888888889
"TRAPPC5",1,1,1,NA,0.666666666666667
"FCER2",0.88671875,0.88671875,0.993326663783525,0.75,0.972222222222222
"CLEC4G",1,1,1,1,0.933333333333333
"CD209",1,1,1,NA,0.96
"CLEC4M",0.9375,0.9375,0.998004863566473,0.5,0.947368421052632
"EVI5L",1,0.323802947998047,0.68892967141513,NA,0.970588235294118
"LRRC8E",1,1,1,NA,0.987654320987654
"MAP2K7",1,0.125,0.38493019270998,NA,0.962962962962963
"TGFBR3L",1,1,1,NA,NA
"SNAPC2",0.6875,0.6875,0.94510174649097,0.5,0.980392156862745
"CTXN1",1,0.5,0.846573590279973,NA,0.5
"TIMM44",1,1,1,NA,0.970588235294118
"ELAVL1",1,1,1,NA,0.75
"PTBP1",1,1,1,NA,0.971428571428571
"CCL25",1,1,1,NA,0.875
"FBN3",0.355535551905632,0.355535551905632,0.723205542642946,0.923076923076923,0.997067448680352
"CERS4",0.836530208587646,0.836530208587646,0.985844699087668,0.833333333333333,0.977272727272727
"AZU1",0.84912109375,0.84912109375,0.987997796615769,0.84912109375,0.977272727272727
"CD320",0.25,0.25,0.596573590279973,0.5,0.966666666666667
"NDUFA7",1,1,1,NA,0.807284800957154
"RPS28",1,1,1,NA,1
"ANGPTL4",0.395263671875,0.395263671875,0.762148286844367,0.5,0.975
"RAB11B",1,0.7734375,0.972141648161857,NA,0.923076923076923
"PRTN3",0.989364624023438,0.989364624023438,0.999943242819158,0.75,0.952380952380952
"MARCH2",0.25,0.25,0.596573590279973,0.5,0.962962962962963
"HNRNPM",1,1,1,NA,0.966666666666667
"PRAM1",1,1,1,NA,0.985714285714286
"ZNF414",1,1,1,NA,0.952380952380952
"MYO1F",1,1,1,1,0.989690721649485
"ELANE",1,1,1,NA,0.956521739130435
"ADAMTS10",1,0.5,0.846573590279973,NA,0.986486486486487
"CFD",1,1,1,NA,0.95
"MED16",0.714205905795097,0.714205905795097,0.954596168357927,0.75,NA
"ACTL9",1,1,1,NA,0.96551724137931
"OR2Z1",1,1,1,NA,0.977777777777778
"ZNF558",0.25172233581543,0.25172233581543,0.598955335405349,0.25172233581543,0.9375
"MUC16",0.03515625,0.03515625,0.152857717985508,0.327148758019173,NA
"R3HDM4",1,1,1,NA,0.96551724137931
"ZNF317",1,1,1,NA,0.978260869565217
"KISS1R",1,0.395683213889591,0.762537484093705,NA,0.96
"OR7D4",1,1,1,NA,0.916666666666667
"ZNF699",1,1,1,NA,0.975609756097561
"ARID3A",1,0.25,0.596573590279973,NA,0.982456140350877
"ZNF559",1,1,1,NA,0.979166666666667
"ZNF177",0.75,0.75,0.965761554338836,0.75,0.974358974358974
"ZNF266",1,1,1,NA,0.981132075471698
"ZNF560",1,1,1,NA,0.985074626865672
"ZNF426",1,1,1,NA,0.972972972972973
"ZNF121",1,1,1,NA,0.928571428571429
"ZNF561",1,1,1,NA,0.95
"ZNF562",1,1,1,NA,0.95
"ZNF846",0.65625,0.65625,0.932671336456324,0.5,0.977777777777778
"FBXL12",0.9375,0.9375,0.998004863566473,0.666666666666667,0.970588235294118
"UBL5",1,1,1,NA,NA
"PIN1",1,1,1,NA,0.857142857142857
"WDR18",1,1,1,NA,0.975609756097561
"OLFM2",1,0.5,0.846573590279973,NA,0.975
"RSPO4",0.9453125,0.9453125,0.998476608727094,0.5,0.975
"ANKEF1",0.5,0.5,0.846573590279973,0.833333333333333,0.984375
"SNAP25",1,0.875,0.991839968546457,NA,0.666666666666667
"MKKS",1,1,1,1,0.980769230769231
"SLX4IP",0.99609375,0.99609375,0.999992360651913,0.666666666666667,0.964285714285714
"JAG1",1,0.574722990393638,0.893043152193041,NA,0.987179487179487
"PSMF1",0.9375,0.9375,0.998004863566473,0.5,0.96875
"TMEM74B",0.5,0.5,0.846573590279973,0.5,0.972222222222222
"BTBD3",1,1,1,NA,0.95
"SNPH",1,1,1,NA,0.981481481481482
"SPTLC3",1,1,1,NA,0.975
"SDCBP2",0.828125,0.828125,0.984302062496877,0.828125,0.96
"ISM1",1,1,1,NA,0.975609756097561
"TASP1",1,1,1,NA,0.928571428571429
"ESF1",1,1,1,NA,0.978260869565217
"FKBP1A",1,1,1,NA,1
"NDUFAF5",0.2265625,0.2265625,0.562947645187978,0.543673296693454,0.971428571428571
"SEL1L2",0.0546875,0.0546875,0.213615943781642,0.0975088777149058,0.975609756097561
"MACROD2",1,1,1,NA,0.962962962962963
"DEFB126",1,1,1,NA,0.909090909090909
"FLRT3",1,1,1,NA,0.967741935483871
"NSFL1C",0.75,0.75,0.965761554338836,0.5,0.928571428571429
"SIRPB2",1,1,1,NA,0.96551724137931
"SIRPD",1,1,1,NA,0.95
"SIRPB1",1,1,1,NA,0.96551724137931
"DEFB127",1,1,1,NA,0.857142857142857
"SIRPG",1,1,1,NA,0.966666666666667
"KIF16B",0.876105718314647,0.876105718314647,0.991986918310966,0.833333333333333,0.990476190476191
"SNRPB2",1,1,1,1,0.875
"OTOR",1,1,1,NA,0.923076923076923
"PCSK2",1,0.08984375,0.306338727565076,NA,0.971428571428571
"BFSP1",0.75,0.5,0.742810969879397,0.5,0.980392156862745
"DSTN",1,1,1,NA,1
"RRBP1",0.5,0.5,0.846573590279973,0.5,0.992537313432836
"BANF2",1,1,1,NA,0.875
"SNX5",1,1,1,NA,0.956521739130435
"MGME1",0.03125,0.03125,0.139554246962491,0.168673296693454,0.972222222222222
"OVOL2",0.875,0.6875,0.799171875768205,0.875,0.962962962962963
"PET117",1,1,1,NA,NA
"ZNF133",0.875,0.875,0.991839968546457,0.875,0.972972972972973
"DZANK1",0.797483876929619,0.797483876929619,0.977949423462053,0.8,0.987341772151899
"POLR3F",0.598190307617187,0.598190307617187,0.905568205115889,0.60848522335638,0.933333333333333
"RBBP9",0.6875,0.6875,0.94510174649097,0.666666666666667,0.954545454545455
"SEC23B",0.61279296875,0.61279296875,0.912894926227959,0.857142857142857,0.978260869565217
"DTD1",1,1,1,NA,0.941176470588235
"DEFB128",1,1,1,NA,0.857142857142857
"SCP2D1",0.604736328125,0.604736328125,0.90889616702116,0.747256381480497,0.933333333333333
"SIRPA",1,1,1,NA,0.9375
"SLC24A3",1,1,1,NA,0.976744186046512
"PDYN",0.65625,0.65625,0.932671336456324,0.65625,0.958333333333333
"RIN2",1,1,1,NA,0.989473684210526
"NAA20",0.5,0.5,0.846573590279973,0.5,0.875
"CRNKL1",1,1,1,1,0.984126984126984
"RALGAPA2",0.61279296875,0.61279296875,0.912894926227959,0.875,0.992753623188406
"STK35",1,0.5,0.846573590279973,NA,0.9375
"XRN2",1,0.5,0.846573590279973,NA,0.982456140350877
"NKX2-4",1,1,1,1,NA
"NKX2-2",1,1,1,NA,0.954545454545455
"PAX1",1,0.890625,0.993787710702062,NA,0.96969696969697
"DEFB129",0.25,0.25,0.596573590279973,0.25,0.933333333333333
"SSTR4",1,1,1,NA,0.975
"CD93",0.2265625,0.2265625,0.562947645187978,0.75,0.984375
"TGM3",0.74609375,0.74609375,0.964627606010508,0.8,0.98780487804878
"NXT1",1,0.5,0.846573590279973,NA,0.833333333333333
"GZF1",1,1,1,NA,0.973684210526316
"NAPB",1,1,1,NA,0.9375
"CSTL1",0.719967685209894,0.719967685209894,0.956512311954711,0.664330235013146,0.75604695791922
"CST11",1,1,1,NA,0.941176470588235
"CST8",0.65625,0.65625,0.932671336456324,0.5,0.944444444444444
"CST9L",0.5,0.5,0.846573590279973,0.5,0.9
"CST9",1,1,1,NA,0.933333333333333
"CST3",1,1,1,NA,0.916666666666667
"CST4",1,1,1,NA,0.923076923076923
"CST1",1,1,1,NA,0.9375
"CST2",1,1,1,NA,0.941176470588235
"CST5",0.75,0.75,0.965761554338836,0.75,0.956521739130435
"TGM6",0.225690416198063,0.225690416198063,0.561651151768918,0.655845633320065,0.992424242424242
"GGTLC1",0.5,0.5,0.846573590279973,0.5,0.667777241194006
"SYNDIG1",1,1,1,NA,0.961538461538462
"SNRPB",1,1,1,NA,0.888888888888889
"ZNF343",0.419409871101379,0.419409871101379,0.783837886501247,0.611328504126015,0.96969696969697
"CST7",0.5,0.5,0.846573590279973,0.666666666666667,0.941176470588235
"APMAP",0.5,0.5,0.846573590279973,0.5,0.975
"ACSS1",0.5,0.5,0.846573590279973,0.666666666666667,0.975609756097561
"VSX1",1,1,1,NA,0.96
"ENTPD6",0.8125,0.8125,0.981206983882324,0.831326703306546,0.979591836734694
"PYGB",1,1,1,NA,0.989795918367347
"ABHD12",0.890625,0.890625,0.993787710702062,0.890625,0.975609756097561
"TMC2",0.0245208740234375,0.0245208740234375,0.11544992753322,0.9,0.988095238095238
"GINS1",1,1,1,NA,0.916666666666667
"NINL",0.685470581054688,0.685470581054688,0.94433833825164,0.9,0.992647058823529
"NANP",1,1,1,NA,0.916666666666667
"ZNF337",1,1,1,NA,0.985294117647059
"DEFB132",0.96484375,0.96484375,0.999374647028678,0.96484375,0.906257389232937
"NOP56",1,1,1,NA,0.975
"IDH3B",0.5,0.5,0.846573590279973,0.5,0.941176470588235
"EBF4",1,1,1,NA,0.956521739130435
"C20orf96",0.270628094673157,0.270628094673157,0.624341651684162,0.642332538909528,0.970588235294118
"CPXM1",0.5,0.5,0.846573590279973,0.666666666666667,0.980769230769231
"C20orf141",0.5,0.5,0.846573590279973,0.5,0.928571428571429
"TMEM239",0.875,0.875,0.991839968546457,0.875,NA
"PCED1A",0.34375,0.34375,0.710820216562966,0.552334294069877,0.971428571428571
"VPS16",1,1,1,1,0.986301369863014
"PTPRA",1,1,1,NA,0.970588235294118
"GNRH2",1,1,1,NA,0.923076923076923
"MRPS26",1,1,1,NA,0.941176470588235
"OXT",1,1,1,NA,0.9
"AVP",1,1,1,NA,0.689642074055506
"UBOX5",1,1,1,1,0.96551724137931
"DEFB115",0.5,0.5,0.846573590279973,0.5,0.909090909090909
"DEFB116",1,1,1,NA,0.923076923076923
"DEFB118",1,1,1,NA,0.916666666666667
"DEFB119",1,1,1,NA,0.928571428571429
"DEFB121",0.940765380859375,0.940765380859375,0.998209926229286,0.940765380859375,0.75
"DEFB123",1,1,1,NA,0.833333333333333
"DEFB124",1,1,1,NA,0.829324311001881
"FASTKD5",1,1,1,NA,0.982142857142857
"REM1",0.5,0.5,0.846573590279973,0.666666666666667,0.966666666666667
"HM13",1,1,1,NA,0.947368421052632
"ID1",0.5,0.5,0.846573590279973,0.5,0.944444444444444
"COX4I2",0.303619384765625,0.303619384765625,0.665527736157895,0.538885833480625,0.961538461538462
"LZTS3",1,0.153728127479553,0.44159475222858,NA,0.978723404255319
"BCL2L1",1,1,1,NA,0.453862450281453
"TPX2",0.875,0.875,0.991839968546457,0.875,0.975609756097561
"MYLK2",1,1,1,NA,0.982456140350877
"FOXS1",1,1,1,NA,0.976744186046512
"DUSP15",0.5,0.5,0.846573590279973,0.5,0.941176470588235
"TTLL9",0.107663574861362,0.107663574861362,0.347618117185363,0.424648418534032,0.981818181818182
"DDRGK1",1,1,1,1,0.96551724137931
"PDRG1",1,1,1,1,0.923076923076923
"XKR7",1,1,1,NA,NA
"CCM2L",0.25,0.25,0.596573590279973,0.25,0.958333333333333
"HCK",0.75,0.75,0.965761554338836,0.75,NA
"ITPA",0.5,0.5,0.846573590279973,0.5,0.95
"TM9SF4",1,0.890625,0.993787710702062,NA,0.96551724137931
"PLAGL2",1,1,1,NA,0.538589502736892
"POFUT1",1,1,1,NA,0.958333333333333
"SLC4A11",0.78802490234375,0.78802490234375,0.975752597798862,0.8,0.989247311827957
"KIF3B",1,1,1,NA,0.95
"ASXL1",1,0.875,0.991839968546457,NA,0.991803278688525
"C20orf194",0.5,0.5,0.846573590279973,0.5,0.9875
"COMMD7",0.0625,0.0625,0.235786795139986,0.220218179098645,0.459355933158201
"DNMT3B",1,0.980712890625,0.999458936558564,1,0.986842105263158
"MAPRE1",1,1,1,NA,0.8
"EFCAB8",0.314529418945313,0.314529418945313,0.678338572906542,0.63248232352324,NA
"SUN5",0.65625,0.65625,0.932671336456324,0.666666666666667,0.96969696969697
"BPIFB2",1,1,1,NA,0.982456140350877
"BPIFB6",0.5,0.5,0.846573590279973,0.75,0.979591836734694
"BPIFB3",1,1,1,1,0.984375
"BPIFB4",0.557283251356743,0.557283251356743,0.883116535617329,0.8,0.988095238095238
"BPIFA2",1,1,1,NA,0.952380952380952
"BPIFA3",0.80615234375,0.80615234375,0.979864100213396,0.666666666666667,0.956521739130435
"BPIFA1",0.70947265625,0.70947265625,0.952987313340813,0.5,0.941176470588235
"BPIFB1",0.7734375,0.7734375,0.972141648161857,0.785012299317031,0.975
"CDK5RAP1",0.778965830802917,0.778965830802917,0.97354222328446,0.833333333333333,0.981481481481482
"SNTA1",0.5,0.5,0.846573590279973,0.5,0.976744186046512
"CBFA2T2",1,1,1,NA,0.973684210526316
"NECAB3",1,1,1,NA,0.973684210526316
"C20orf144",1,0.9453125,0.998476608727094,NA,0.923076923076923
"ACTL10",1,1,1,NA,0.958333333333333
"E2F1",1,1,1,NA,0.952380952380952
"PXMP4",1,1,1,NA,0.95
"ZNF341",1,1,1,1,0.985294117647059
"CHMP4B",1,1,1,NA,0.875
"RALY",1,1,1,1,0.947368421052632
"EIF2S2",0.75,0.75,0.965761554338836,0.75,0.902377682431477
"ASIP",1,1,1,NA,0.833333333333333
"AHCY",1,1,1,NA,0.972222222222222
"ITCH",1,0.5,0.846573590279973,NA,0.961538461538462
"DYNLRB1",1,1,1,NA,0.889143321727941
"MAP1LC3A",1,0.63671875,0.924150940307291,NA,0.5
"PIGU",1,1,1,NA,0.967741935483871
"TP53INP2",1,1,1,NA,0.941176470588235
"ATRN",0.6875,0.8125,0.94510174649097,0.6875,0.987179487179487
"NCOA6",0.75,0.75,0.965761554338836,0.5,0.992857142857143
"GGT7",1,0.25,0.596573590279973,NA,0.972972972972973
"ACSS2",0.25,0.0133018493652344,0.0463656679411621,0.5,0.981818181818182
"GSS",0.5,0.5,0.846573590279973,0.5,0.972972972972973
"NRSN2",1,1,1,NA,0.952380952380952
"MYH7B",0.998770549838952,0.998770549838952,0.999999243916232,0.923076923076923,0.996212121212121
"TRPC4AP",0.2265625,0.2265625,0.562947645187978,0.464935190004365,0.981132075471698
"EDEM2",0.376953125,0.376953125,0.744721574558559,0.8,0.974358974358974
"PROCR",1,1,1,NA,0.9
"MMP24",1,1,1,NA,0.976744186046512
"EIF6",1,1,1,1,0.923076923076923
"FAM83C",0.5,0.5,0.846573590279973,0.647295375467632,0.986486486486487
"UQCC1",0.25,0.25,0.596573590279973,0.5,0.947368421052632
"GDF5",1,0.7734375,0.972141648161857,NA,0.972972972972973
"CEP250",0.867534551769495,0.867534551769495,0.990811158504671,0.857142857142857,0.994252873563218
"ERGIC3",1,1,1,1,0.928571428571429
"SPAG4",0.721401453018188,0.721401453018188,0.956981948182212,0.844517976953011,0.964285714285714
"CPNE1",0.769304408931617,0.769304408931617,0.971068751107,0.857142857142857,0.979591836734694
"RBM12",1,1,1,1,0.981132075471698
"NFS1",0.8125,0.8125,0.981206983882324,0.8125,0.961538461538462
"ROMO1",1,1,1,NA,0.969913727672999
"RBM39",1,1,1,NA,0.8
"PHF20",0.75,0.75,0.965761554338836,0.5,0.982758620689655
"SCAND1",1,1,1,NA,0.888888888888889
"CNBD2",0.9375,0.9375,0.998004863566473,0.916425588904219,0.983333333333333
"EPB41L1",0.5,0.25,0.596573590279973,0.5,0.982456140350877
"AAR2",0.685470581054688,0.685470581054688,0.94433833825164,0.72510579860043,0.972972972972973
"DLGAP4",1,1,1,NA,0.987341772151899
"MYL9",1,1,1,NA,0.888888888888889
"TGIF2",1,1,1,NA,0.857142857142857
"GFRA4",0.2265625,0.2265625,0.562947645187978,0.5,0.947368421052632
"SLA2",0.75,0.75,0.965761554338836,0.75,0.961538461538462
"NDRG3",1,1,1,NA,0.954545454545455
"ADAM33",0.63671875,0.80615234375,0.90491608763705,0.720929401822959,0.984848484848485
"DSN1",0.6875,0.6875,0.94510174649097,0.6875,0.956521739130435
"SOGA1",1,0.195595482650376,0.5147499258451,NA,0.992125984251969
"TLDC2",1,1,1,0.5,0.96
"SIGLEC1",0.641849619922831,0.641849619922831,0.926446537039979,0.9375,0.99438202247191
"SAMHD1",0.6875,0.6875,0.94510174649097,0.779781820901355,0.96551724137931
"RBL1",0.27574216490126,0.27574216490126,0.630977772438501,0.576921481974003,0.985507246376812
"MROH8",0.198062420148515,0.198062420148515,0.518759752019878,0.909090909090909,NA
"RPN2",1,1,1,NA,0.981818181818182
"GHRH",1,1,1,NA,0.833333333333333
"MANBAL",1,1,1,NA,0.857142857142857
"SRC",1,0.34375,0.710820216562966,NA,0.909090909090909
"HSPA12B",1,0.432083120220341,0.794660183671679,NA,0.981818181818182
"BLCAP",1,1,1,NA,0.666666666666667
"NNAT",1,1,1,NA,0.857142857142857
"C20orf27",1,1,1,NA,0.947368421052632
"CTNNBL1",1,1,1,NA,0.971428571428571
"SPEF1",1,1,1,NA,0.916666666666667
"CENPB",1,1,1,NA,0.95
"VSTM2L",1,1,1,NA,0.956521739130435
"CDC25B",0.5,0.2265625,0.474544779940224,0.5,0.983333333333333
"TTI1",0.5,0.5,0.846573590279973,0.5,0.987654320987654
"RPRD1B",0.875,0.875,0.991839968546457,0.875,0.9
"TGM2",1,1,1,NA,0.987341772151899
"KIAA1755",0.5,0.5,0.846573590279973,0.666666666666667,0.991596638655462
"AP5S1",1,1,1,NA,0.970588235294118
"BPI",0.36328125,0.36328125,0.73113183388026,0.36328125,0.979591836734694
"LBP",0.625370687619579,0.625370687619579,0.918926382899381,0.857142857142857,0.98
"RALGAPB",0.25,0.25,0.596573590279973,0.5,0.986842105263158
"MAVS",0.96484375,0.96484375,0.999374647028678,0.96484375,0.976744186046512
"ARHGAP40",0.1875,0.1875,0.501370581294688,0.75,NA
"SLC32A1",0.5,0.5,0.846573590279973,0.5,NA
"ACTR5",0.9921875,0.916465759277344,0.910531629836322,0.75,0.975609756097561
"TRIB3",0.34375,0.34375,0.710820216562966,0.5,0.981818181818182
"PPP1R16B",1,0.890625,0.993787710702062,NA,0.96
"PANK2",0.875,0.875,0.991839968546457,0.666666666666667,0.967741935483871
"FAM83D",1,1,1,NA,0.975609756097561
"DHX35",0.0546875,0.0546875,0.213615943781642,0.386036619048128,0.983870967741935
"RNF24",1,1,1,1,0.75
"RBCK1",0.34375,0.34375,0.710820216562966,0.34375,0.972972972972973
"TOP1",1,0.75,0.965761554338836,NA,0.857142857142857
"PLCG1",1,0.9375,0.998004863566473,NA,0.985294117647059
"ZHX3",0.25,0.25,0.596573590279973,0.25,0.983606557377049
"LPIN3",0.981235233182793,0.981235233182793,0.99982283008259,0.936626339645224,0.990384615384615
"EMILIN3",1,1,1,1,0.988372093023256
"CHD6",1,0.5,0.846573590279973,NA,0.99290780141844
"SMOX",1,1,1,1,0.977777777777778
"PTPRT",1,0.8125,0.981206983882324,NA,0.990196078431373
"ADRA1D",0.5,0.5,0.846573590279973,0.5,NA
"SRSF6",1,1,1,NA,0.923076923076923
"L3MBTL1",0.998700261116028,0.998700261116028,0.999999154973233,0.8,0.985294117647059
"SGK2",0.5,0.5,0.846573590279973,0.5,0.970588235294118
"IFT52",0.5,0.5,0.846573590279973,0.5,0.96551724137931
"MYBL2",1,0.8125,0.981206983882324,NA,0.978723404255319
"GTSF1L",1,1,1,NA,0.928571428571429
"TBC1D20",1,1,1,NA,0.970588235294118
"TOX2",1,1,1,NA,0.973684210526316
"JPH2",0.25,0.25,0.596573590279973,0.5,NA
"OSER1",1,1,1,NA,0.923076923076923
"GDAP1L1",1,1,1,NA,0.96
"FITM2",1,1,1,1,0.933333333333333
"R3HDML",1,1,1,NA,0.962962962962963
"HNF4A",1,0.109375,0.351418914689539,NA,0.966666666666667
"TTPAL",1,1,1,NA,0.933333333333333
"SERINC3",0.376953125,0.376953125,0.744721574558559,0.666666666666667,0.974358974358974
"PKIG",1,1,1,NA,0.75
"ADA",0.1334228515625,0.1334228515625,0.402167409912025,0.666666666666667,0.96875
"WISP2",1,1,1,NA,0.96
"KCNK15",0.419409871101379,0.419409871101379,0.783837886501247,0.419409871101379,NA
"RIMS4",1,0.7734375,0.972141648161857,NA,0.857142857142857
"YWHAB",1,0.125,0.38493019270998,NA,0.833333333333333
"PABPC1L",1,0.890625,0.94510174649097,1,0.983606557377049
"TOMM34",0.75,0.75,0.965761554338836,0.5,0.952380952380952
"STK4",1,1,1,NA,0.954545454545455
"KCNS1",0.5,0.5,0.846573590279973,0.5,NA
"WFDC5",1,1,1,NA,0.923076923076923
"WFDC12",1,1,1,NA,0.857142857142857
"PI3",0.14453125,0.14453125,0.424092197960576,0.14453125,0.928571428571429
"SEMG1",1,1,1,NA,0.961538461538462
"SEMG2",1,1,1,NA,0.974358974358974
"SLPI",1,1,1,NA,0.933333333333333
"MATN4",1,1,1,NA,0.980392156862745
"RBPJL",0.202436447143555,0.202436447143555,0.525794112104423,0.674249508707734,0.98
"SDC4",0.5,0.5,0.846573590279973,0.5,0.941176470588235
"SYS1",1,1,1,NA,0.857142857142857
"TP53TG5",0.80615234375,0.80615234375,0.979864100213396,0.5,0.970588235294118
"DBNDD2",1,1,1,NA,0.941176470588235
"PIGT",0.63671875,0.63671875,0.924150940307291,0.828743915596394,0.983050847457627
"WFDC2",1,1,1,NA,0.9
"WFDC6",1,1,1,NA,0.9
"EPPIN-WFDC6",1,1,1,NA,1
"EPPIN",0.5,0.5,0.846573590279973,0.477322141559351,0.909090909090909
"WFDC8",0.5,0.5,0.846573590279973,0.5,0.952380952380952
"WFDC9",0.5,0.5,0.846573590279973,0.5,0.833333333333333
"WFDC10A",1,1,1,NA,0.833333333333333
"WFDC11",0.5,0.5,0.846573590279973,0.5,0.909090909090909
"WFDC10B",1,1,1,NA,0.5
"WFDC13",1,1,1,1,0.857142857142857
"SPINT4",0.9375,0.9375,0.998004863566473,0.5,0.784880227131
"WFDC3",1,1,1,NA,0.962962962962963
"DNTTIP1",1,1,1,NA,0.947368421052632
"UBE2C",1,1,1,NA,0.857142857142857
"TNNC2",1,0.25,0.596573590279973,NA,0.833333333333333
"SNX21",0.5,0.5,0.846573590279973,0.602632907138077,0.979591836734694
"ACOT8",0.404974526459463,0.404974526459463,0.771043600284952,0.519364205872947,0.966666666666667
"ZSWIM3",1,1,1,NA,0.979166666666667
"ZSWIM1",0.9375,0.9375,0.998004863566473,0.666666666666667,0.972222222222222
"SPATA25",1,1,1,NA,0.933333333333333
"NEURL2",1,1,1,NA,0.928571428571429
"CTSA",0.875,0.875,0.991839968546457,0.875,0.971428571428571
"PLTP",0.5,0.5,0.846573590279973,0.5,0.981818181818182
"PCIF1",1,1,1,NA,0.982456140350877
"ZNF335",0.191655158996582,0.191655158996582,0.508280514992152,0.833333333333333,0.992307692307692
"MMP9",0.738266468048096,0.738266468048096,0.962293761278177,0.833333333333333,NA
"SLC12A5",1,0.5,0.846573590279972,NA,0.972972972972973
"NCOA5",1,1,1,NA,0.982142857142857
"CD40",1,1,1,NA,0.9375
"CDH22",1,1,1,NA,NA
"SLC35C2",0.376953125,0.376953125,0.744721574558559,0.5,0.95
"ELMO2",1,1,1,NA,0.971428571428571
"ZNF334",0.5,0.5,0.846573590279973,0.5,0.982758620689655
"OCSTAMP",0.6875,0.6875,0.94510174649097,0.6875,NA
"SLC13A3",0.5,0.2265625,0.38493019270998,0.602632907138077,0.979166666666667
"TP53RK",1,1,1,NA,0.9375
"SLC2A10",0.3125,0.3125,0.675984628064276,0.3125,0.985294117647059
"EYA2",1,0.13997811926447,0.415212778186794,NA,0.977272727272727
"PRNP",1,1,1,NA,0.909090909090909
"ZMYND8",1,0.3125,0.675984628064276,NA,0.983050847457627
"PRND",1,1,1,NA,0.9375
"NCOA3",0.25,0.25,0.596573590279973,0.25,0.99009900990099
"SULF2",0.5,0.5,0.846573590279973,0.5,0.988505747126437
"RASSF2",0.6875,0.6875,0.94510174649097,0.5,0.977272727272727
"CSNK2A1",1,0.1875,0.501370581294688,NA,0.833333333333333
"SLC23A2",1,0.5,0.73113183388026,1,0.958333333333333
"PREX1",1,0.682085998685579,0.943051782095038,NA,0.990740740740741
"ARFGEF2",0.875,0.875,0.991839968546457,0.875,0.990654205607477
"CSE1L",1,1,1,NA,0.972222222222222
"STAU1",1,1,1,NA,0.96875
"DDX27",0.96728515625,0.951873779296875,0.965222594246779,0.5,0.984126984126984
"ZNFX1",1,1,1,NA,0.992063492063492
"KCNB1",1,1,1,NA,0.971428571428571
"PTGIS",1,1,1,1,0.986842105263158
"B4GALT5",1,0.9375,0.998004863566473,NA,0.95
"SLC9A8",0.1875,0.1875,0.501370581294688,0.577979130377369,0.972222222222222
"SPATA2",1,1,1,NA,0.981818181818182
"RNF114",0.5,0.5,0.846573590279973,0.5,0.944444444444444
"SNAI1",1,1,1,NA,0.649280380631255
"UBE2V1",1,1,1,1,0.5
"TMEM189-UBE2V1",1,1,1,NA,0.928571428571429
"CEBPB",1,0.628585320635466,0.920427117977847,NA,0.928571428571429
"PTPN1",1,1,1,NA,0.958333333333333
"PARD6B",1,1,1,NA,0.95
"BCAS4",0.75,0.75,0.965761554338836,0.75,0.9375
"ADNP",0.5,0.5,0.846573590279973,0.5,NA
"DPM1",0.875,0.875,0.991839968546457,0.875,0.95
"MOCS3",1,1,1,NA,0.952380952380952
"KCNG1",1,0.890625,0.993787710702062,NA,0.909090909090909
"TMEM230",1,1,1,NA,0.857142857142857
"PCNA",1,1,1,NA,0.75
"NFATC2",1,1,1,NA,0.986301369863014
"ATP9A",0.5,0.36328125,0.596573590279972,0.5,0.970588235294118
"CDS2",0.5,0.3125,0.596573590279973,0.5,0.928571428571429
"SALL4",1,1,1,NA,0.987341772151899
"ZFP64",1,0.75,0.965761554338836,NA,0.974358974358974
"PROKR2",1,1,1,NA,0.98
"TSHZ2",1,1,1,NA,0.990476190476191
"ZNF217",1,1,1,NA,0.986301369863014
"BCAS1",0.166152954101563,0.166152954101563,0.464372003001887,0.27489420139957,0.983333333333333
"CYP24A1",0.65625,0.65625,0.932671336456324,0.5,0.985507246376812
"PFDN4",1,1,1,NA,0.8
"DOK5",0.5,0.5,0.846573590279973,0.5,0.956521739130435
"GPCPD1",1,1,1,1,0.967741935483871
"CBLN4",1,0.5,0.846573590279973,NA,0.8
"MC3R",0.5,0.5,0.846573590279973,0.694122905513761,0.95
"FAM210B",1,1,1,NA,0.397583617650433
"AURKA",1,1,1,NA,0.909090909090909
"CSTF1",1,0.75,0.965761554338836,NA,0.75
"CASS4",1,1,1,NA,0.984848484848485
"GCNT7",0.0669002532958985,0.0669002532958985,0.24783550231517,0.438965442535664,NA
"FAM209A",1,1,1,NA,0.928571428571429
"FAM209B",1,1,1,NA,1
